dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2022-03-25 19:09:31.763651,0.03,0.00,24.74,7.67,22009.87,8854.74,381083.03,10.25
2022-03-25 19:09:41.799099,0.03,0.00,34.06,11.54,40707.99,14925.69,1242567.40,9.37
2022-03-25 19:09:51.834306,0.03,0.00,30.80,10.07,33140.05,12533.97,937606.19,14.86
2022-03-25 19:10:01.869835,0.03,0.00,30.80,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:10:11.905225,0.03,0.00,30.08,10.76,36652.58,13653.30,856933.56,14.32
2022-03-25 19:10:21.940389,0.03,0.00,23.79,7.07,19465.23,13076.07,937606.19,14.86
2022-03-25 19:10:31.960385,0.03,0.00,30.80,10.76,36652.58,11092.05,608479.00,12.43
2022-03-25 19:10:41.995637,0.03,0.00,31.56,10.40,36652.58,13653.30,856933.56,14.32
2022-03-25 19:10:52.030992,0.03,0.00,30.80,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:11:02.066178,0.03,0.00,31.56,7.07,19465.23,7977.56,306927.56,9.37
2022-03-25 19:11:12.101594,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:11:22.121960,0.03,0.00,30.80,10.07,33140.05,12533.97,856933.56,14.32
2022-03-25 19:11:32.156822,0.03,0.00,30.80,9.74,31558.54,12024.23,856933.56,14.32
2022-03-25 19:11:42.192150,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:11:52.227369,0.03,0.00,23.34,7.07,19465.23,7977.56,306927.56,9.37
2022-03-25 19:12:02.262801,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:12:12.282799,0.03,0.00,31.56,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:12:22.318223,0.03,0.00,25.25,8.12,23971.39,9520.42,410594.22,10.57
2022-03-25 19:12:32.353539,0.03,0.00,33.18,11.96,42973.41,15628.06,1128937.60,16.04
2022-03-25 19:12:42.388762,0.03,0.00,32.35,11.14,38606.00,14268.70,1027817.60,15.43
2022-03-25 19:12:52.423970,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:13:02.444235,0.03,0.00,31.56,11.14,38606.00,14268.70,937606.19,14.86
2022-03-25 19:13:12.478959,0.04,0.00,23.34,7.07,19465.23,7977.56,306927.56,9.37
2022-03-25 19:13:22.514232,0.03,0.00,30.80,10.07,33140.05,12533.97,856933.56,14.32
2022-03-25 19:13:32.549434,0.03,0.00,30.80,10.07,33140.05,12533.97,856933.56,14.32
2022-03-25 19:13:42.569331,0.03,0.00,30.08,9.74,31558.54,12024.23,784627.56,13.81
2022-03-25 19:13:52.604501,0.03,0.00,32.35,11.54,40707.99,14925.69,1027817.60,15.43
2022-03-25 19:14:02.639741,0.03,0.00,29.38,10.07,33140.05,12533.97,719677.81,13.32
2022-03-25 19:14:12.674956,0.03,0.00,30.08,9.74,31558.54,12024.23,784627.56,13.81
2022-03-25 19:14:22.710136,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:14:32.729870,0.03,0.00,24.26,7.67,22009.87,8854.74,354136.78,9.94
2022-03-25 19:14:42.765347,0.03,0.00,30.08,10.40,34834.55,13076.07,784627.56,13.81
2022-03-25 19:14:52.800471,0.03,0.00,31.56,11.54,40707.99,14925.69,937606.19,14.86
2022-03-25 19:15:02.835900,0.03,0.00,29.38,10.76,36652.58,13653.30,719677.81,13.32
2022-03-25 19:15:12.870939,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:15:22.890607,0.03,0.00,28.72,7.07,19465.23,7977.56,661212.94,12.86
2022-03-25 19:15:32.925812,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:15:42.961087,0.03,0.00,30.80,10.76,36652.58,13653.30,856933.56,14.32
2022-03-25 19:15:52.996291,0.04,0.00,23.34,7.07,19465.23,7977.56,306927.56,9.37
2022-03-25 19:16:03.031542,0.03,0.00,30.80,10.76,36652.58,13653.30,856933.56,14.32
2022-03-25 19:16:13.066640,0.03,0.00,32.35,10.76,36652.58,13653.30,1027817.60,15.43
2022-03-25 19:16:23.086502,0.03,0.00,32.35,11.14,38606.00,14268.70,1027817.60,15.43
2022-03-25 19:16:33.121775,0.03,0.00,30.80,10.76,36652.58,13653.30,856933.56,14.32
2022-03-25 19:16:43.157027,0.03,0.00,24.74,7.67,22009.87,8854.74,381083.03,10.25
2022-03-25 19:16:53.192346,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:17:03.227540,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:17:13.247421,0.03,0.00,26.88,9.15,28697.41,11092.05,517670.88,11.63
2022-03-25 19:17:23.282608,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:17:33.317612,0.03,0.00,30.08,9.74,31558.54,12024.23,784627.56,13.81
2022-03-25 19:17:43.352963,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:17:53.373039,0.03,0.00,33.18,11.54,40707.99,14925.69,1128937.60,15.43
2022-03-25 19:18:03.408003,0.03,0.00,23.34,7.26,20265.53,8255.20,1128937.60,16.04
2022-03-25 19:18:13.443058,0.03,0.00,30.80,10.40,34834.55,13076.07,306927.56,9.37
2022-03-25 19:18:23.478176,0.03,0.00,30.80,10.40,34834.55,13076.07,784627.56,13.81
2022-03-25 19:18:33.497879,0.03,0.00,30.08,9.74,31558.54,13076.07,784627.56,13.81
2022-03-25 19:18:43.533433,0.03,0.00,30.80,10.40,21112.55,8547.26,329495.09,9.65
2022-03-25 19:18:53.568620,0.03,0.00,21.68,6.54,31558.54,12024.23,661212.94,12.86
2022-03-25 19:19:03.603870,0.03,0.00,30.08,9.15,28697.41,11092.05,560821.38,12.02
2022-03-25 19:19:13.639092,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:19:23.674135,0.04,0.00,28.72,9.44,30080.51,11544.35,661212.94,12.86
2022-03-25 19:19:33.693968,0.03,0.00,23.34,6.89,18708.40,7713.41,306927.56,9.37
2022-03-25 19:19:43.729307,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:19:53.764439,0.03,0.00,33.18,11.96,42973.41,15628.06,1128937.60,16.04
2022-03-25 19:20:03.799514,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:20:13.834543,0.03,0.00,31.56,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:20:23.854326,0.03,0.00,29.38,10.07,33140.05,12533.97,719677.81,13.32
2022-03-25 19:20:33.889637,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:20:43.925008,0.03,0.00,30.80,10.76,36652.58,13653.30,856933.56,14.32
2022-03-25 19:20:53.960056,0.03,0.00,23.34,7.26,20265.53,8255.20,306927.56,9.37
2022-03-25 19:21:03.995256,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:21:14.030566,0.03,0.00,30.08,10.40,34834.55,13076.07,784627.56,13.81
2022-03-25 19:21:24.050325,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:21:34.085449,0.03,0.00,31.56,11.14,38606.00,14268.70,937606.19,14.86
2022-03-25 19:21:44.120554,0.04,0.00,23.79,7.07,19465.23,7977.56,329495.09,9.65
2022-03-25 19:21:54.155925,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:22:04.176101,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:22:14.211199,0.03,0.00,27.47,8.87,27401.58,10665.30,560821.38,12.02
2022-03-25 19:22:24.246350,0.03,0.00,28.72,9.44,30080.51,11544.35,661212.94,12.86
2022-03-25 19:22:34.281456,0.03,0.00,30.08,10.40,34834.55,13076.07,784627.56,13.81
2022-03-25 19:22:44.301322,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:22:54.336540,0.03,0.00,31.56,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:23:04.371736,0.03,0.00,22.90,7.07,19465.23,7977.56,286230.75,9.11
2022-03-25 19:23:14.407095,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:23:24.442354,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:23:34.477685,0.03,0.00,32.35,11.14,38606.00,14268.70,1027817.60,15.43
2022-03-25 19:23:44.497599,0.03,0.00,32.35,10.76,36652.58,13653.30,1027817.60,15.43
2022-03-25 19:23:54.532536,0.03,0.00,23.79,7.07,19465.23,7977.56,329495.09,9.65
2022-03-25 19:24:04.567929,0.03,0.00,31.56,11.14,38606.00,14268.70,937606.19,14.86
2022-03-25 19:24:14.603208,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:24:24.622990,0.03,0.00,23.79,7.46,21112.55,8547.26,329495.09,9.65
2022-03-25 19:24:34.658188,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:24:44.693365,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:24:54.728333,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:25:04.763407,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:25:14.783271,0.04,0.00,23.79,6.89,18708.40,7713.41,329495.09,9.65
2022-03-25 19:25:24.818603,0.03,0.00,30.80,10.76,36652.58,13653.30,856933.56,14.32
2022-03-25 19:25:34.853640,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:25:44.888929,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,13.81
2022-03-25 19:25:54.923773,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,10.25
2022-03-25 19:26:04.943776,0.03,0.00,30.08,10.07,33140.05,12533.97,784627.56,14.32
2022-03-25 19:26:14.978886,0.03,0.00,30.80,10.40,34834.55,13076.07,784627.56,13.81
2022-03-25 19:26:25.013897,0.03,0.00,30.80,10.07,33140.05,12533.97,608479.00,12.43
2022-03-25 19:26:35.033637,0.04,0.00,23.34,7.26,20265.53,13653.30,856933.56,14.32
2022-03-25 19:26:45.068949,0.03,0.00,30.80,10.40,34834.55,7977.56,306927.56,9.37
2022-03-25 19:26:55.103827,0.03,0.00,30.08,10.07,34834.55,13076.07,856933.56,14.32
2022-03-25 19:27:05.139016,0.03,0.00,29.38,9.74,34834.55,13076.07,856933.56,14.32
2022-03-25 19:27:15.174403,0.03,0.00,31.56,9.74,31558.54,12024.23,661212.94,12.86
2022-03-25 19:27:25.209508,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:27:35.229443,0.03,0.00,30.08,10.40,34834.55,13076.07,784627.56,13.81
2022-03-25 19:27:45.264620,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:27:55.299823,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:28:05.334747,0.04,0.00,22.48,6.54,17313.48,7222.25,267223.19,8.85
2022-03-25 19:28:15.370085,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:28:25.389931,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:28:35.425121,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:28:45.460162,0.03,0.00,31.56,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:28:55.479856,0.03,0.00,23.79,7.26,20265.53,8255.20,329495.09,9.65
2022-03-25 19:29:05.515215,0.03,0.00,31.56,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:29:15.550521,0.03,0.00,34.06,11.54,40707.99,14925.69,1242567.40,16.69
2022-03-25 19:29:25.585693,0.03,0.00,30.08,10.40,34834.55,13076.07,784627.56,13.81
2022-03-25 19:29:35.620946,0.03,0.00,29.38,9.74,31558.54,12024.23,719677.81,13.32
2022-03-25 19:29:45.656189,0.03,0.00,28.08,9.44,30080.51,11544.35,608479.00,12.43
2022-03-25 19:29:55.691464,0.03,0.00,31.56,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:30:05.711177,0.03,0.00,32.35,10.76,36652.58,13653.30,1027817.60,15.43
2022-03-25 19:30:15.746284,0.04,0.00,22.90,7.07,19465.23,7977.56,286230.75,9.11
2022-03-25 19:30:25.781633,0.03,0.00,31.56,10.76,36652.58,13653.30,937606.19,14.86
2022-03-25 19:30:35.816987,0.03,0.00,31.56,10.40,34834.55,13076.07,937606.19,14.86
2022-03-25 19:30:45.836793,0.03,0.00,30.80,10.40,34834.55,13076.07,856933.56,14.32
2022-03-25 19:30:55.872056,0.03,0.00,32.35,10.76,36652.58,13653.30,1027817.60,15.43
2022-03-25 19:31:05.907076,0.03,0.00,23.34,7.26,20265.53,8255.20,306927.56,9.37
