dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2022-03-25 19:16:17.338268,77576,35369,2353,400,13,0,0,0.06481985002756119,0.8627511858940125,1.1085225343704224,1.443491816520691,1.6155180931091309,1.6155180931091309,1.6155180931091309
2022-03-25 19:18:24.375424,35957,13964,896,213,39,0,0,0.030044259503483772,0.345084011554718,0.43872904777526855,0.6170425415039062,1.132664442062378,1.1657592058181763,1.1657592058181763
2022-03-25 19:27:26.369813,58008,21556,1214,178,17,8,0,0.04846953973174095,0.5347741842269897,0.6616172790527344,0.8108073472976685,1.0390961170196533,1.8796204328536987,1.8796204328536987
2022-03-25 19:29:33.416582,27457,10393,561,109,18,0,0,0.02294217050075531,0.25741004943847656,0.3160201907157898,0.40752241015434265,0.6482704281806946,0.6482704281806946,0.6482704281806946
2022-03-25 19:39:29.395372,27866,10402,743,78,10,0,0,0.02328442968428135,0.25796106457710266,0.3356544077396393,0.4012492001056671,0.5405340790748596,0.5405340790748596,0.5405340790748596
2022-03-25 19:41:36.447118,298,393,321,55,3,0,0,0.0002494200016371906,0.009120659902691841,0.04274658113718033,0.08901403844356537,0.13190308213233948,0.13190308213233948,0.13190308213233948
2022-03-25 19:47:08.397708,63007,26873,1722,283,23,0,0,0.05264648050069809,0.6589237451553345,0.8388189077377319,1.075911521911621,1.379843831062317,1.379843831062317,1.379843831062317
2022-03-25 19:49:15.447188,22457,7600,435,52,2,0,0,0.018764499574899673,0.19024133682250977,0.23573236167430878,0.2799936532974243,0.31688815355300903,0.31688815355300903,0.31688815355300903
2022-03-25 19:57:34.489485,52392,19503,1254,211,16,0,0,0.043776750564575195,0.4837668836116791,0.6147630214691162,0.7915716767311096,1.0014197826385498,1.0014197826385498,1.0014197826385498
2022-03-25 19:59:41.529728,30512,13571,1374,412,89,25,0,0.02549525909125805,0.3316701054573059,0.475210040807724,0.8198575973510742,1.9853320121765137,4.639806270599365,4.639806270599365
2022-03-25 20:07:53.596746,79355,33121,3183,563,31,0,0,0.06630644202232361,0.8135358691215515,1.146040439605713,1.6167447566986084,2.033215045928955,2.033215045928955,2.033215045928955
2022-03-25 20:07:53.604094,79355,33121,3183,563,31,0,0,0.06630644202232361,0.8135358691215515,1.146040439605713,1.6167447566986084,2.033215045928955,2.033215045928955,2.033215045928955
2022-03-25 20:10:00.628402,34672,12741,938,150,22,5,0,0.028971269726753235,0.31642526388168335,0.41444095969200134,0.5402311682701111,0.832631528377533,1.4372118711471558,1.4372118711471558
2022-03-25 20:17:51.692003,95090,42307,5131,867,62,4,0,0.07945380359888077,1.0339221954345703,1.5698679685592651,2.2945735454559326,3.107675790786743,3.586872100830078,3.586872100830078
2022-03-25 20:19:58.730935,42778,17180,2118,426,50,0,0,0.03574400022625923,0.4233359694480896,0.6445471048355103,1.0012634992599487,1.6635490655899048,1.6635490655899048,1.6635490655899048
2022-03-25 20:27:42.819316,78466,31372,2059,443,35,6,0,0.06556370854377747,0.7733189463615417,0.9884555339813232,1.3587455749511719,1.8190323114395142,2.497318983078003,2.497318983078003
2022-03-25 20:29:49.859539,37298,14851,1151,184,32,0,0,0.03116513043642044,0.3662235140800476,0.48644617199897766,0.6405928134918213,1.0616732835769653,1.0985264778137207,1.0985264778137207
2022-03-25 20:38:03.968845,87817,36917,3823,605,33,0,0,0.07337638735771179,0.9062390327453613,1.3056119680404663,1.8112528324127197,2.2493896484375,2.2493896484375,2.2493896484375
2022-03-25 20:40:11.014816,39460,15300,1163,185,50,53,0,0.03297169879078865,0.37814417481422424,0.49966147541999817,0.6549293994903564,1.3098361492156982,6.895340919494629,6.895340919494629
