dateTime,c02,temperature,humidity
2022-03-25 19:09:28.764599,434,26,13
2022-03-25 19:09:38.783658,434,26,13
2022-03-25 19:09:48.802778,434,26,13
2022-03-25 19:09:58.821915,433,26,13
2022-03-25 19:10:08.840876,433,26,13
2022-03-25 19:10:18.860053,433,26,13
2022-03-25 19:10:28.879200,434,26,13
2022-03-25 19:10:38.898126,435,26,13
2022-03-25 19:10:48.917325,433,26,13
2022-03-25 19:10:58.951810,433,26,13
2022-03-25 19:11:08.970929,432,26,13
2022-03-25 19:11:18.989965,432,26,13
2022-03-25 19:11:29.009022,433,26,13
2022-03-25 19:11:39.028028,432,26,13
2022-03-25 19:11:49.047163,431,26,12
2022-03-25 19:11:59.066275,430,26,13
2022-03-25 19:12:09.085347,431,26,13
2022-03-25 19:12:19.104431,432,26,13
2022-03-25 19:12:29.138964,432,26,13
2022-03-25 19:12:39.157911,432,26,13
2022-03-25 19:12:49.176923,432,26,13
2022-03-25 19:12:59.195918,432,26,13
2022-03-25 19:13:09.215228,431,26,12
2022-03-25 19:13:19.234459,433,26,13
2022-03-25 19:13:29.253697,433,26,13
2022-03-25 19:13:39.287902,433,26,13
2022-03-25 19:13:49.306988,432,26,13
2022-03-25 19:13:59.326005,432,26,13
2022-03-25 19:14:09.345040,433,26,13
2022-03-25 19:14:19.364192,433,26,13
2022-03-25 19:14:29.383227,433,26,13
2022-03-25 19:14:39.402096,433,26,13
2022-03-25 19:14:49.421413,433,26,12
2022-03-25 19:14:59.440532,432,26,12
2022-03-25 19:15:09.459688,433,26,12
2022-03-25 19:15:19.478555,432,26,13
2022-03-25 19:15:29.512920,431,26,13
2022-03-25 19:15:39.531942,432,26,13
2022-03-25 19:15:49.550992,432,26,13
2022-03-25 19:15:59.570029,432,26,12
2022-03-25 19:16:09.589142,432,26,12
2022-03-25 19:16:19.608354,432,26,12
2022-03-25 19:16:29.627532,432,26,12
2022-03-25 19:16:39.646352,433,26,13
2022-03-25 19:16:49.665431,433,26,12
2022-03-25 19:16:59.684425,433,26,13
2022-03-25 19:17:09.718900,434,26,13
2022-03-25 19:17:19.738076,433,26,13
2022-03-25 19:17:29.757081,434,26,13
2022-03-25 19:17:39.776071,434,26,13
2022-03-25 19:17:49.795224,433,26,13
2022-03-25 19:17:59.814234,433,26,13
2022-03-25 19:18:09.833231,433,26,12
2022-03-25 19:18:19.852320,433,26,12
2022-03-25 19:18:29.871315,433,26,13
2022-03-25 19:18:39.890330,433,26,13
2022-03-25 19:18:49.924819,434,26,13
2022-03-25 19:18:59.943907,434,26,13
2022-03-25 19:19:09.963040,434,26,13
2022-03-25 19:19:19.982125,433,26,13
2022-03-25 19:19:30.001263,435,26,13
2022-03-25 19:19:40.020355,435,26,13
2022-03-25 19:19:50.039675,434,26,13
2022-03-25 19:20:00.058689,434,26,13
2022-03-25 19:20:10.077719,435,26,13
2022-03-25 19:20:20.111801,435,26,13
2022-03-25 19:20:30.130947,435,26,13
2022-03-25 19:20:40.150119,434,26,13
2022-03-25 19:20:50.169064,434,26,13
2022-03-25 19:21:00.188154,434,26,13
2022-03-25 19:21:10.207133,434,26,13
2022-03-25 19:21:20.226198,435,26,13
2022-03-25 19:21:30.245192,436,26,13
2022-03-25 19:21:40.264310,437,26,13
2022-03-25 19:21:50.298919,437,26,13
2022-03-25 19:22:00.317982,436,26,13
2022-03-25 19:22:10.337177,437,26,13
2022-03-25 19:22:20.356249,437,26,13
2022-03-25 19:22:30.375257,437,26,13
2022-03-25 19:22:40.394152,436,26,13
2022-03-25 19:22:50.413211,436,26,13
2022-03-25 19:23:00.432179,437,26,12
2022-03-25 19:23:10.451715,437,26,12
2022-03-25 19:23:20.485915,438,26,12
2022-03-25 19:23:30.504959,437,26,12
2022-03-25 19:23:40.523956,437,26,12
2022-03-25 19:23:50.543031,438,26,12
2022-03-25 19:24:00.562107,438,26,12
2022-03-25 19:24:10.581219,438,26,12
2022-03-25 19:24:20.600572,439,26,12
2022-03-25 19:24:30.619671,439,26,12
2022-03-25 19:24:40.638320,439,26,12
2022-03-25 19:24:50.672756,438,26,12
2022-03-25 19:25:00.691980,438,26,12
2022-03-25 19:25:10.710975,438,26,12
2022-03-25 19:25:20.729957,437,26,12
2022-03-25 19:25:30.749046,438,26,13
2022-03-25 19:25:40.768037,438,26,12
2022-03-25 19:25:50.787243,437,26,13
2022-03-25 19:26:00.806290,437,26,12
2022-03-25 19:26:10.840762,437,26,12
2022-03-25 19:26:20.859733,436,26,12
2022-03-25 19:26:30.878784,436,26,13
2022-03-25 19:26:40.897873,437,26,13
2022-03-25 19:26:50.916859,437,26,13
2022-03-25 19:27:00.935887,437,26,13
2022-03-25 19:27:10.955048,437,26,13
2022-03-25 19:27:20.974442,436,26,13
2022-03-25 19:27:30.993396,435,26,13
2022-03-25 19:27:41.027557,435,26,13
2022-03-25 19:27:51.046611,434,26,13
2022-03-25 19:28:01.065749,434,26,12
2022-03-25 19:28:11.084836,433,26,13
2022-03-25 19:28:21.103829,433,26,13
2022-03-25 19:28:31.122676,433,26,12
2022-03-25 19:28:41.141689,433,26,12
