dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2022-03-25 19:25:23.277112,24844,12852,1333,70,20,8,0,0.020758699625730515,0.3107207119464874,0.45003020763397217,0.5090742111206055,0.776569128036499,1.668771505355835,1.668771505355835
2022-03-25 19:27:30.331024,20630,10295,964,64,33,0,0,0.017237599939107895,0.24951377511024475,0.3502070903778076,0.4040873646736145,0.8477616906166077,0.8477616906166077,0.8477616906166077
2022-03-25 19:35:47.559197,21189,10315,1199,66,13,0,0,0.01770493946969509,0.2504304349422455,0.37567657232284546,0.4310031533241272,0.6016451120376587,0.6016451120376587,0.6016451120376587
2022-03-25 19:37:54.605744,21554,10654,1447,91,28,6,0,0.01800977997481823,0.2583756446838379,0.40954655408859253,0.48600032925605774,0.8549584150314331,1.500150442123413,1.500150442123413
2022-03-25 19:45:24.836156,39810,21317,3901,176,39,0,0,0.03326430171728134,0.514193594455719,0.92170649766922,1.0689196586608887,1.5836272239685059,1.5836272239685059,1.5836272239685059
2022-03-25 19:56:23.626998,32208,15877,3199,226,60,6,0,0.026911940425634384,0.38511207699775696,0.7192949056625366,0.9086151719093323,1.6972825527191162,2.3977019786834717,2.3977019786834717
2022-03-25 19:58:30.667802,30275,15409,2616,316,137,24,0,0.025297140702605247,0.3729298412799835,0.6461897492408752,0.9106654524803162,2.701530933380127,5.285953044891357,5.285953044891357
2022-03-25 20:17:31.156090,93526,48972,10364,1174,254,4,0,0.07814701646566391,1.1829677820205688,2.265474319458008,3.2467474937438965,6.565150260925293,6.9891180992126465,6.9891180992126465
2022-03-25 20:19:38.193636,61697,32877,7802,440,66,0,0,0.05155175179243088,0.7932648062705994,1.608161449432373,1.9764446020126343,2.8421266078948975,2.8421266078948975,2.8421266078948975
2022-03-25 20:26:51.942741,35124,17505,2402,191,55,10,0,0.029348229989409447,0.42428016662597656,0.6751671433448792,0.8353038430213928,1.5617009401321411,2.66030216217041,2.66030216217041
2022-03-25 20:28:58.977506,27831,14786,1945,160,30,1,0,0.023254510015249252,0.35682862997055054,0.5600336790084839,0.6937617659568787,1.0903939008712769,1.2303943634033203,1.2303943634033203
2022-03-25 20:39:06.225880,28232,14730,1991,157,23,3,0,0.023589659482240677,0.355901837348938,0.5638905167579651,0.6956415772438049,0.9963481426239014,1.3465057611465454,1.3465057611465454
2022-03-25 20:41:13.275703,24779,12419,1530,126,20,0,0,0.020704379305243492,0.30088290572166443,0.46071022748947144,0.5660517811775208,0.8399984240531921,0.8399984240531921,0.8399984240531921
