dateTime,Latitude,Longitude,Speed,Altitude,Course,HDOP,Year,Month,Day,Hour,Minute,Second
2022-03-25 19:13:52.486396,32.992406667,-96.757796667,0.018520000000000002,221.5,29.15,1.15,2022,3,25,19,13,49
2022-03-25 19:13:52.487144,32.992406667,-96.757796667,0.018520000000000002,221.5,29.15,1.15,2022,3,25,19,13,49
2022-03-25 19:20:28.371517,32.992445000000004,-96.757821667,0.42596000000000006,217.9,253.53,1.09,2022,3,25,19,20,25
2022-03-25 19:28:41.294299,32.992446667,-96.757886667,0.07408000000000001,236.3,80.88,0.9,2022,3,25,19,28,38
2022-03-25 19:35:49.191903,32.99241,-96.757851667,0.018520000000000002,232.3,239.94,0.94,2022,3,25,19,35,46
2022-03-25 19:46:10.100505,32.992421667,-96.757808333,0.037040000000000003,222.6,58.69,0.93,2022,3,25,19,46,7
2022-03-25 19:52:47.959773,32.992398333,-96.757905,0.037040000000000003,239.1,248.44,0.95,2022,3,25,19,52,45
2022-03-25 20:00:39.859095,32.992426667,-96.757806667,0.018520000000000002,231.7,340.4,0.94,2022,3,25,20,0,37
2022-03-25 20:08:14.726345,32.992365,-96.757901667,0.018520000000000002,233.0,0.0,1.07,2022,3,25,20,8,12
2022-03-25 20:14:25.650637,32.99248,-96.757778333,0.018520000000000002,216.9,359.81,0.89,2022,3,25,20,14,22
2022-03-25 20:22:18.624785,32.992395,-96.7578,0.018520000000000002,229.5,357.92,1.05,2022,3,25,20,22,15
2022-03-25 20:29:52.575536,32.992423333,-96.757828333,0.0,243.0,163.36,1.23,2022,3,25,20,29,49
2022-03-25 20:39:52.508008,32.9924,-96.757798333,0.037040000000000003,244.0,113.69,0.95,2022,3,25,20,39,49
