dateTime,powerMode
2022-03-25 19:23:59.687133,6
2022-03-25 19:58:46.898517,5
2022-03-25 19:58:46.901495,5
2022-03-25 20:07:07.355992,6
2022-03-25 20:24:32.991612,5
2022-03-25 20:37:29.464416,5
2022-03-25 20:42:06.126254,5
2022-03-25 20:42:11.134866,5
2022-03-25 20:42:21.117338,5
