dateTime,timestamp,status,latitudeCoordinate,longitudeCoordinate,latitude,latitudeDirection,longitude,longitudeDirection,speedOverGround,trueCourse,dateStamp,magVariation,magVariationDirection
2022-03-25 19:09:27.084983,19:09:27,A,32.93034716666667,-96.8466815,3255.82083,N,09650.80089,W,0.073,,2022-03-25,,
2022-03-25 19:09:30.084788,19:09:30,A,32.93034716666667,-96.84668133333335,3255.82083,N,09650.80088,W,0.032,,2022-03-25,,
2022-03-25 19:09:33.082830,19:09:33,A,32.930346666666665,-96.84668099999999,3255.82080,N,09650.80086,W,0.025,,2022-03-25,,
2022-03-25 19:09:36.089345,19:09:36,A,32.930345833333334,-96.8466815,3255.82075,N,09650.80089,W,0.032,,2022-03-25,,
2022-03-25 19:09:39.083058,19:09:39,A,32.930346166666666,-96.846683,3255.82077,N,09650.80098,W,0.035,,2022-03-25,,
2022-03-25 19:09:42.091197,19:09:42,A,32.930346,-96.84668416666666,3255.82076,N,09650.80105,W,0.047,,2022-03-25,,
2022-03-25 19:09:45.083178,19:09:45,A,32.930345333333335,-96.84668500000001,3255.82072,N,09650.80110,W,0.035,,2022-03-25,,
2022-03-25 19:09:48.080740,19:09:48,A,32.93034516666667,-96.84668566666666,3255.82071,N,09650.80114,W,0.034,,2022-03-25,,
2022-03-25 19:09:51.083269,19:09:51,A,32.930345333333335,-96.84668666666667,3255.82072,N,09650.80120,W,0.032,,2022-03-25,,
2022-03-25 19:09:54.088944,19:09:54,A,32.930345,-96.84668783333333,3255.82070,N,09650.80127,W,0.031,,2022-03-25,,
2022-03-25 19:09:57.082816,19:09:57,A,32.93034433333333,-96.846688,3255.82066,N,09650.80128,W,0.022,,2022-03-25,,
2022-03-25 19:10:00.086950,19:10:00,A,32.930344,-96.846689,3255.82064,N,09650.80134,W,0.021,,2022-03-25,,
2022-03-25 19:10:03.082537,19:10:03,A,32.93034383333334,-96.84668916666666,3255.82063,N,09650.80135,W,0.091,,2022-03-25,,
2022-03-25 19:10:06.082505,19:10:06,A,32.93034416666667,-96.84668966666668,3255.82065,N,09650.80138,W,0.012,,2022-03-25,,
2022-03-25 19:10:09.082546,19:10:09,A,32.930344833333336,-96.84669016666666,3255.82069,N,09650.80141,W,0.027,,2022-03-25,,
2022-03-25 19:10:12.089728,19:10:12,A,32.93034466666666,-96.846691,3255.82068,N,09650.80146,W,0.013,,2022-03-25,,
2022-03-25 19:10:15.095108,19:10:15,A,32.93034433333333,-96.84669233333334,3255.82066,N,09650.80154,W,0.035,,2022-03-25,,
2022-03-25 19:10:18.088392,19:10:18,A,32.93034433333333,-96.84669383333333,3255.82066,N,09650.80163,W,0.011,,2022-03-25,,
2022-03-25 19:10:21.084693,19:10:21,A,32.930344833333336,-96.84669633333333,3255.82069,N,09650.80178,W,0.012,,2022-03-25,,
2022-03-25 19:10:24.087930,19:10:24,A,32.930345333333335,-96.84669816666668,3255.82072,N,09650.80189,W,0.064,,2022-03-25,,
2022-03-25 19:10:27.083993,19:10:27,A,32.930346,-96.84669883333332,3255.82076,N,09650.80193,W,0.059,,2022-03-25,,
2022-03-25 19:10:30.089024,19:10:30,A,32.930347,-96.84670083333334,3255.82082,N,09650.80205,W,0.043,,2022-03-25,,
2022-03-25 19:10:33.081478,19:10:33,A,32.930347,-96.84670183333334,3255.82082,N,09650.80211,W,0.015,,2022-03-25,,
2022-03-25 19:10:36.084198,19:10:36,A,32.93034716666667,-96.84670316666667,3255.82083,N,09650.80219,W,0.03,,2022-03-25,,
2022-03-25 19:10:39.080744,19:10:39,A,32.930348,-96.84670400000002,3255.82088,N,09650.80224,W,0.012,,2022-03-25,,
2022-03-25 19:10:42.089442,19:10:42,A,32.9303485,-96.84670550000001,3255.82091,N,09650.80233,W,0.077,,2022-03-25,,
2022-03-25 19:10:45.082821,19:10:45,A,32.930349166666666,-96.84670666666668,3255.82095,N,09650.80240,W,0.056,,2022-03-25,,
2022-03-25 19:10:48.086357,19:10:48,A,32.93035,-96.84670733333333,3255.82100,N,09650.80244,W,0.067,,2022-03-25,,
2022-03-25 19:10:51.087105,19:10:51,A,32.930350833333335,-96.84670816666667,3255.82105,N,09650.80249,W,0.025,,2022-03-25,,
2022-03-25 19:10:54.087877,19:10:54,A,32.93035066666666,-96.846709,3255.82104,N,09650.80254,W,0.049,,2022-03-25,,
2022-03-25 19:10:57.081458,19:10:57,A,32.93035066666666,-96.8467095,3255.82104,N,09650.80257,W,0.072,,2022-03-25,,
2022-03-25 19:11:00.088616,19:11:00,A,32.93035016666667,-96.84671033333333,3255.82101,N,09650.80262,W,0.044,,2022-03-25,,
2022-03-25 19:11:03.083609,19:11:03,A,32.930350833333335,-96.84671066666667,3255.82105,N,09650.80264,W,0.026,,2022-03-25,,
2022-03-25 19:11:06.088834,19:11:06,A,32.9303505,-96.84671099999998,3255.82103,N,09650.80266,W,0.037,,2022-03-25,,
2022-03-25 19:11:09.083020,19:11:09,A,32.93035033333333,-96.84671133333335,3255.82102,N,09650.80268,W,0.091,,2022-03-25,,
2022-03-25 19:11:12.088697,19:11:12,A,32.930349666666665,-96.8467105,3255.82098,N,09650.80263,W,0.047,,2022-03-25,,
