dateTime,ozone,temperature,pressure,voltage
2022-03-25 19:09:27.403646,27.9,34.6,896.9,0.6201
2022-03-25 19:09:41.363220,25.0,34.6,907.3,0.6202
2022-03-25 19:09:55.355417,25.9,34.6,897.7,0.6202
2022-03-25 19:10:09.347770,28.7,34.6,908.6,0.6203
2022-03-25 19:10:23.307030,30.3,34.6,897.3,0.6203
2022-03-25 19:10:37.299559,30.5,34.6,906.9,0.6204
2022-03-25 19:10:51.291650,28.5,34.6,897.5,0.6204
2022-03-25 19:11:05.251233,28.4,34.6,908.1,0.6205
2022-03-25 19:11:19.243323,29.8,34.6,897.8,0.6205
2022-03-25 19:11:33.235539,28.9,34.6,907.6,0.6206
2022-03-25 19:11:47.195128,28.4,34.6,896.8,0.6206
2022-03-25 19:12:01.187643,31.4,34.6,907.4,0.6207
2022-03-25 19:12:15.179821,39.4,34.6,897.8,0.6206
2022-03-25 19:12:29.139408,42.8,34.6,908.4,0.6208
2022-03-25 19:12:43.131527,40.4,34.6,896.7,0.6207
2022-03-25 19:12:57.123639,41.5,34.6,907.0,0.6208
2022-03-25 19:13:11.083322,41.0,34.6,897.5,0.6208
2022-03-25 19:13:25.075365,39.3,34.6,908.2,0.6209
2022-03-25 19:13:39.067881,40.8,34.6,897.1,0.6209
2022-03-25 19:13:53.027080,45.8,34.6,906.8,0.6210
2022-03-25 19:14:07.019628,49.4,34.6,897.4,0.6209
2022-03-25 19:14:21.011742,49.8,34.6,908.2,0.6211
2022-03-25 19:14:34.971300,48.8,34.6,897.6,0.6211
2022-03-25 19:14:48.963506,43.9,34.6,907.3,0.6212
2022-03-25 19:15:02.955502,39.3,34.6,897.1,0.6212
2022-03-25 19:15:16.915199,35.9,34.6,907.5,0.6213
2022-03-25 19:15:30.907329,35.9,34.6,897.9,0.6213
2022-03-25 19:15:44.899744,40.0,34.6,907.7,0.6214
2022-03-25 19:15:58.859470,39.3,34.6,896.7,0.6214
2022-03-25 19:16:12.851664,33.5,34.6,907.4,0.6215
2022-03-25 19:16:26.843675,30.9,34.6,897.9,0.6215
2022-03-25 19:16:40.803211,29.6,34.6,908.1,0.6216
2022-03-25 19:16:54.795337,29.5,34.6,896.7,0.6215
2022-03-25 19:17:08.755033,31.5,34.6,907.5,0.6216
2022-03-25 19:17:22.747604,30.6,34.6,897.9,0.6216
2022-03-25 19:17:36.739520,32.2,34.6,907.2,0.6217
2022-03-25 19:17:50.698774,39.7,34.6,897.0,0.6217
2022-03-25 19:18:04.691361,40.2,34.6,908.1,0.6218
2022-03-25 19:18:18.683451,34.3,34.6,897.1,0.6218
2022-03-25 19:18:32.643031,31.9,34.6,906.7,0.6218
2022-03-25 19:18:46.635138,32.5,34.6,897.4,0.6218
2022-03-25 19:19:00.627752,34.4,34.6,908.4,0.6219
2022-03-25 19:19:14.586931,34.0,34.6,896.5,0.6219
2022-03-25 19:19:28.579386,32.4,34.6,907.4,0.6220
2022-03-25 19:19:42.571600,32.3,34.6,897.9,0.6220
2022-03-25 19:19:56.531210,32.8,34.6,907.4,0.6221
2022-03-25 19:20:10.523304,32.8,34.6,896.6,0.6220
2022-03-25 19:20:24.515348,32.9,34.6,907.7,0.6221
2022-03-25 19:20:38.475064,38.3,34.6,897.8,0.6221
2022-03-25 19:20:52.467152,43.7,34.6,906.9,0.6222
2022-03-25 19:21:06.459629,41.2,34.6,897.3,0.6222
2022-03-25 19:21:20.418822,39.3,34.7,908.3,0.6223
2022-03-25 19:21:34.411401,40.2,34.7,896.4,0.6222
2022-03-25 19:21:48.403470,41.5,34.7,907.5,0.6223
2022-03-25 19:22:02.363084,44.9,34.7,897.7,0.6223
2022-03-25 19:22:16.355300,44.2,34.7,906.6,0.6224
2022-03-25 19:22:30.347266,38.9,34.7,897.4,0.6224
2022-03-25 19:22:44.306958,35.6,34.7,908.2,0.6225
2022-03-25 19:22:58.299451,34.8,34.7,896.6,0.6225
2022-03-25 19:23:12.291530,34.5,34.8,907.7,0.6226
2022-03-25 19:23:26.251312,32.0,34.8,897.1,0.6225
2022-03-25 19:23:40.243324,30.3,34.8,906.8,0.6226
2022-03-25 19:23:54.235401,31.7,34.8,897.6,0.6226
2022-03-25 19:24:08.195009,34.2,34.8,907.7,0.6227
2022-03-25 19:24:22.187100,37.6,34.8,896.9,0.6227
2022-03-25 19:24:36.179741,38.9,34.8,907.9,0.6228
2022-03-25 19:24:50.138931,39.7,34.8,896.6,0.6227
2022-03-25 19:25:04.131396,39.7,34.8,907.0,0.6229
2022-03-25 19:25:18.123644,37.0,34.8,897.6,0.6228
2022-03-25 19:25:32.083229,38.2,34.8,906.6,0.6229
2022-03-25 19:25:46.075313,40.7,34.8,897.4,0.6229
2022-03-25 19:26:00.034921,38.5,34.8,907.8,0.6230
2022-03-25 19:26:14.027033,37.2,34.8,896.9,0.6229
2022-03-25 19:26:28.019628,37.0,34.9,908.3,0.6231
2022-03-25 19:26:41.978831,33.3,34.9,896.4,0.6230
2022-03-25 19:26:55.971319,31.3,34.9,907.6,0.6231
2022-03-25 19:27:09.963527,31.4,34.9,896.8,0.6231
2022-03-25 19:27:23.923127,30.4,34.9,906.9,0.6232
2022-03-25 19:27:37.915236,29.3,34.9,897.6,0.6231
2022-03-25 19:27:51.907841,33.4,34.9,906.5,0.6232
2022-03-25 19:28:05.867065,36.9,34.9,897.2,0.6232
2022-03-25 19:28:19.859552,35.4,34.9,907.9,0.6233
2022-03-25 19:28:33.851648,35.9,34.9,896.8,0.6232
2022-03-25 19:28:47.811221,35.5,34.9,908.0,0.6233
2022-03-25 19:29:01.803483,37.0,34.9,896.5,0.6233
2022-03-25 19:29:15.795568,37.8,34.9,907.5,0.6234
2022-03-25 19:29:29.755166,36.9,34.9,896.9,0.6233
2022-03-25 19:29:43.747392,38.8,34.9,907.0,0.6234
2022-03-25 19:29:57.739873,41.7,34.9,897.6,0.6234
2022-03-25 19:30:11.699088,44.0,34.9,906.6,0.6235
2022-03-25 19:30:25.691578,40.6,34.9,897.4,0.6234
2022-03-25 19:30:39.683690,37.7,34.9,906.9,0.6235
2022-03-25 19:30:53.643415,37.6,34.9,897.1,0.6235
2022-03-25 19:31:07.635515,37.5,34.9,908.2,0.6236
2022-03-25 19:31:21.627575,35.2,34.9,896.7,0.6235
2022-03-25 19:31:35.587170,33.7,34.9,907.6,0.6236
2022-03-25 19:31:49.579798,37.3,34.9,896.5,0.6236
2022-03-25 19:32:03.571881,44.8,34.9,907.0,0.6236
2022-03-25 19:32:17.531610,72.3,34.9,897.6,0.6235
2022-03-25 19:32:31.523565,87.7,34.9,906.6,0.6237
2022-03-25 19:32:45.515801,76.1,34.9,897.6,0.6235
2022-03-25 19:32:59.475391,73.8,34.9,907.3,0.6237
2022-03-25 19:33:13.467501,72.9,34.9,897.2,0.6237
2022-03-25 19:33:27.460101,58.8,34.9,908.0,0.6238
2022-03-25 19:33:41.419332,44.5,34.9,896.7,0.6237
2022-03-25 19:33:55.411799,41.6,34.9,907.8,0.6239
2022-03-25 19:34:09.403901,43.3,34.9,896.4,0.6238
2022-03-25 19:34:23.363560,42.1,34.9,907.3,0.6239
2022-03-25 19:34:37.355725,37.4,34.9,896.8,0.6239
2022-03-25 19:34:51.315298,36.7,34.9,906.8,0.6240
2022-03-25 19:35:05.307407,36.3,34.9,897.6,0.6239
2022-03-25 19:35:19.300028,39.5,34.9,906.5,0.6240
2022-03-25 19:35:33.259234,56.2,34.9,897.4,0.6239
2022-03-25 19:35:47.251710,70.0,34.9,907.1,0.6240
2022-03-25 19:36:01.243796,68.7,34.9,897.2,0.6240
2022-03-25 19:36:15.203447,59.1,34.9,908.3,0.6241
2022-03-25 19:36:29.195658,54.9,34.9,896.4,0.6240
2022-03-25 19:36:43.187748,56.9,34.9,907.9,0.6242
2022-03-25 19:36:57.147343,56.9,34.9,896.3,0.6241
2022-03-25 19:37:11.139533,56.6,34.9,907.4,0.6242
2022-03-25 19:37:25.132075,56.2,34.9,896.7,0.6241
2022-03-25 19:37:39.091234,57.2,34.9,906.6,0.6243
2022-03-25 19:37:53.083795,56.3,34.9,897.6,0.6242
2022-03-25 19:38:07.075827,52.0,34.9,906.4,0.6243
2022-03-25 19:38:21.035518,50.0,34.9,897.5,0.6243
2022-03-25 19:38:35.027661,50.5,34.9,906.6,0.6244
2022-03-25 19:38:49.019899,50.9,34.9,897.3,0.6243
2022-03-25 19:39:02.979332,43.5,34.9,907.3,0.6245
2022-03-25 19:39:16.971919,34.7,34.9,897.1,0.6244
2022-03-25 19:39:30.964003,41.1,34.9,907.9,0.6245
2022-03-25 19:39:44.923734,49.0,34.9,896.8,0.6244
2022-03-25 19:39:58.915858,50.1,34.9,908.1,0.6246
2022-03-25 19:40:12.907970,46.9,34.9,896.4,0.6245
2022-03-25 19:40:26.867543,46.2,34.9,907.9,0.6246
2022-03-25 19:40:40.859755,52.4,34.9,896.3,0.6245
2022-03-25 19:40:54.852239,57.1,34.9,907.6,0.6247
2022-03-25 19:41:08.811441,55.7,34.9,896.3,0.6246
2022-03-25 19:41:22.804045,52.5,34.9,907.5,0.6247
2022-03-25 19:41:36.796053,54.4,34.9,896.5,0.6247
2022-03-25 19:41:50.755804,50.3,34.9,906.8,0.6248
2022-03-25 19:42:04.747914,44.3,35.0,897.1,0.6247
2022-03-25 19:42:18.740297,51.3,35.0,906.8,0.6248
2022-03-25 19:42:32.699532,60.8,35.0,897.3,0.6248
2022-03-25 19:42:46.692137,62.2,35.0,907.0,0.6249
2022-03-25 19:43:00.684256,58.2,35.0,896.8,0.6248
2022-03-25 19:43:14.610974,52.2,35.0,906.9,0.6250
2022-03-25 19:43:28.635970,48.3,35.0,896.5,0.6249
2022-03-25 19:43:42.562788,49.7,35.0,906.8,0.6250
2022-03-25 19:43:56.587775,50.4,35.0,896.4,0.6249
2022-03-25 19:44:10.547376,48.6,35.1,907.1,0.6251
2022-03-25 19:44:24.506531,42.3,35.1,896.7,0.6251
2022-03-25 19:44:38.499072,37.8,35.1,907.0,0.6252
2022-03-25 19:44:52.491263,40.6,35.1,896.4,0.6251
2022-03-25 19:45:06.450852,41.4,35.1,906.8,0.6252
2022-03-25 19:45:20.442924,40.8,35.1,896.7,0.6252
2022-03-25 19:45:34.435550,41.2,35.1,907.1,0.6253
2022-03-25 19:45:48.394653,41.7,35.1,896.6,0.6252
2022-03-25 19:46:02.387256,42.0,35.1,907.1,0.6253
2022-03-25 19:46:16.379326,41.0,35.1,896.5,0.6253
2022-03-25 19:46:30.338921,40.0,35.1,907.0,0.6254
2022-03-25 19:46:44.331134,39.4,35.1,896.3,0.6254
2022-03-25 19:46:58.323303,35.0,35.1,907.2,0.6255
2022-03-25 19:47:12.282852,31.3,35.1,896.5,0.6254
2022-03-25 19:47:26.274919,31.9,35.1,907.2,0.6255
2022-03-25 19:47:40.267584,34.2,35.1,896.2,0.6255
2022-03-25 19:47:54.227118,39.3,35.1,907.2,0.6256
2022-03-25 19:48:08.219264,48.5,35.1,896.0,0.6255
2022-03-25 19:48:22.211297,58.1,35.1,907.6,0.6256
2022-03-25 19:48:36.171060,58.5,35.1,896.0,0.6256
2022-03-25 19:48:50.163111,50.9,35.1,907.8,0.6257
2022-03-25 19:49:04.155612,43.9,35.1,896.3,0.6257
2022-03-25 19:49:18.114804,40.2,35.1,907.9,0.6258
2022-03-25 19:49:32.107431,43.3,35.1,896.4,0.6257
2022-03-25 19:49:46.099546,50.8,35.1,907.4,0.6258
2022-03-25 19:50:00.059093,62.9,35.1,896.7,0.6257
2022-03-25 19:50:14.051207,72.7,35.1,907.4,0.6259
2022-03-25 19:50:28.043371,73.3,35.1,896.7,0.6258
2022-03-25 19:50:42.003024,66.4,35.1,906.7,0.6259
2022-03-25 19:50:55.995098,54.3,35.1,896.8,0.6259
2022-03-25 19:51:09.987710,46.6,35.1,906.2,0.6260
2022-03-25 19:51:23.946959,44.5,35.1,896.8,0.6259
2022-03-25 19:51:37.939513,47.0,35.1,906.1,0.6261
2022-03-25 19:51:51.931482,48.5,35.1,897.1,0.6260
2022-03-25 19:52:05.891101,45.5,35.1,906.2,0.6262
2022-03-25 19:52:19.883316,40.2,35.1,897.0,0.6261
2022-03-25 19:52:33.842912,37.1,35.1,906.6,0.6262
2022-03-25 19:52:47.834999,37.6,35.1,896.3,0.6262
2022-03-25 19:53:01.830621,37.6,35.1,906.8,0.6263
2022-03-25 19:53:15.786799,37.0,35.1,895.9,0.6262
2022-03-25 19:53:29.779312,38.4,35.1,907.4,0.6264
2022-03-25 19:53:43.771384,41.1,35.1,895.8,0.6263
2022-03-25 19:53:57.731072,45.1,35.1,907.4,0.6264
2022-03-25 19:54:11.723208,53.2,35.1,896.2,0.6263
2022-03-25 19:54:25.715700,62.0,35.1,907.6,0.6265
2022-03-25 19:54:39.674909,61.2,35.1,896.4,0.6264
2022-03-25 19:54:53.667077,52.5,35.1,906.8,0.6265
2022-03-25 19:55:07.659572,50.1,35.1,897.0,0.6265
2022-03-25 19:55:21.619267,51.6,35.1,906.4,0.6266
2022-03-25 19:55:35.611283,51.8,35.1,896.7,0.6265
2022-03-25 19:55:49.603369,53.8,35.1,907.0,0.6267
2022-03-25 19:56:03.563087,62.6,35.1,895.8,0.6265
2022-03-25 19:56:17.555159,79.6,35.1,907.7,0.6267
2022-03-25 19:56:31.547724,86.6,35.1,896.3,0.6266
2022-03-25 19:56:45.507348,83.0,35.1,907.7,0.6268
2022-03-25 19:56:59.499452,77.5,35.1,896.7,0.6267
2022-03-25 19:57:13.491547,66.3,35.1,906.2,0.6269
2022-03-25 19:57:27.451141,44.0,35.1,897.1,0.6269
2022-03-25 19:57:41.443237,27.4,35.1,906.8,0.6270
2022-03-25 19:57:55.435481,26.0,35.1,895.8,0.6270
2022-03-25 19:58:09.395063,28.8,35.1,907.3,0.6271
2022-03-25 19:58:23.387524,34.2,35.1,896.3,0.6270
2022-03-25 19:58:37.379684,41.9,35.2,907.5,0.6271
2022-03-25 19:58:51.339378,53.5,35.2,896.7,0.6271
2022-03-25 19:59:05.331409,55.9,35.2,906.4,0.6272
2022-03-25 19:59:19.323531,55.4,35.2,896.9,0.6272
2022-03-25 19:59:33.283251,54.2,35.2,906.7,0.6273
2022-03-25 19:59:47.275338,45.3,35.3,895.8,0.6272
2022-03-25 20:00:01.267814,42.9,35.3,907.8,0.6274
2022-03-25 20:00:15.227049,43.5,35.3,896.5,0.6273
2022-03-25 20:00:29.219656,44.0,35.3,906.6,0.6274
2022-03-25 20:00:43.211746,47.6,35.3,897.0,0.6274
2022-03-25 20:00:57.171380,51.4,35.3,906.3,0.6275
2022-03-25 20:01:11.163453,51.2,35.3,896.2,0.6275
2022-03-25 20:01:25.123050,47.7,35.3,907.3,0.6276
2022-03-25 20:01:39.115290,47.0,35.3,896.0,0.6276
2022-03-25 20:01:53.107385,48.1,35.3,907.3,0.6277
2022-03-25 20:02:07.066986,46.0,35.3,896.8,0.6276
2022-03-25 20:02:21.059450,43.5,35.3,906.1,0.6278
2022-03-25 20:02:35.051720,45.6,35.3,896.2,0.6277
2022-03-25 20:02:49.011305,49.1,35.3,907.1,0.6279
2022-03-25 20:03:03.003381,46.1,35.3,896.0,0.6278
2022-03-25 20:03:16.995490,43.7,35.3,907.2,0.6279
2022-03-25 20:03:30.955223,44.7,35.3,896.8,0.6279
2022-03-25 20:03:44.947704,44.5,35.3,906.5,0.6280
2022-03-25 20:03:58.939809,42.4,35.3,895.8,0.6280
2022-03-25 20:04:12.899374,38.7,35.3,907.6,0.6281
2022-03-25 20:04:26.891638,39.0,35.3,896.4,0.6280
2022-03-25 20:04:40.883713,40.2,35.3,906.4,0.6282
2022-03-25 20:04:54.843358,40.3,35.3,897.0,0.6281
2022-03-25 20:05:08.835446,39.5,35.3,906.9,0.6282
2022-03-25 20:05:22.828062,40.8,35.3,895.8,0.6282
2022-03-25 20:05:36.787231,41.6,35.3,907.7,0.6283
2022-03-25 20:05:50.779735,40.8,35.3,896.7,0.6283
2022-03-25 20:06:04.771801,41.6,35.3,906.1,0.6284
2022-03-25 20:06:18.731517,41.3,35.3,896.4,0.6283
2022-03-25 20:06:32.723606,41.5,35.3,907.1,0.6285
2022-03-25 20:06:46.715724,49.2,35.3,896.1,0.6284
2022-03-25 20:07:00.675321,58.0,35.3,907.2,0.6285
2022-03-25 20:07:14.667417,61.6,35.3,897.0,0.6284
2022-03-25 20:07:28.660035,63.9,35.3,906.6,0.6286
2022-03-25 20:07:42.619666,61.1,35.3,895.7,0.6285
2022-03-25 20:07:56.611854,54.4,35.3,907.3,0.6287
2022-03-25 20:08:10.603991,51.0,35.3,896.8,0.6286
2022-03-25 20:08:24.563547,48.6,35.3,906.3,0.6288
2022-03-25 20:08:38.555646,46.0,35.3,895.7,0.6287
2022-03-25 20:08:52.548257,45.9,35.3,907.1,0.6289
2022-03-25 20:09:06.507494,43.9,35.3,896.9,0.6288
2022-03-25 20:09:20.499911,40.4,35.3,906.6,0.6289
2022-03-25 20:09:34.459190,42.6,35.3,895.7,0.6289
2022-03-25 20:09:48.451658,45.8,35.3,907.3,0.6290
2022-03-25 20:10:02.443954,43.8,35.3,896.8,0.6290
2022-03-25 20:10:16.403517,46.2,35.3,906.5,0.6291
2022-03-25 20:10:30.395588,48.3,35.3,895.6,0.6291
2022-03-25 20:10:44.387684,45.0,35.4,907.2,0.6292
2022-03-25 20:10:58.347280,42.4,35.4,896.8,0.6291
2022-03-25 20:11:12.339498,44.0,35.4,906.8,0.6293
2022-03-25 20:11:26.331981,52.4,35.4,895.9,0.6292
2022-03-25 20:11:40.291576,56.9,35.4,906.5,0.6294
2022-03-25 20:11:54.283803,51.4,35.4,896.2,0.6293
2022-03-25 20:12:08.275906,48.8,35.4,907.0,0.6295
2022-03-25 20:12:22.235496,53.3,35.4,896.2,0.6294
2022-03-25 20:12:36.227633,57.0,35.4,906.1,0.6295
2022-03-25 20:12:50.219823,59.9,35.4,895.4,0.6294
2022-03-25 20:13:04.179417,62.7,35.4,907.1,0.6296
2022-03-25 20:13:18.171887,58.1,35.4,896.6,0.6295
2022-03-25 20:13:32.164005,56.3,35.5,906.9,0.6297
2022-03-25 20:13:46.123713,58.9,35.5,896.3,0.6296
2022-03-25 20:14:00.115818,54.3,35.5,906.0,0.6298
2022-03-25 20:14:14.107935,47.9,35.5,895.6,0.6297
2022-03-25 20:14:28.067537,44.9,35.5,906.4,0.6299
2022-03-25 20:14:42.060138,45.6,35.6,896.3,0.6298
2022-03-25 20:14:56.052217,43.8,35.6,907.3,0.6300
2022-03-25 20:15:10.011811,39.9,35.6,896.4,0.6299
2022-03-25 20:15:24.004043,38.0,35.6,906.1,0.6301
2022-03-25 20:15:37.996141,38.0,35.6,895.5,0.6300
2022-03-25 20:15:51.955744,37.8,35.6,906.5,0.6302
2022-03-25 20:16:05.947835,38.2,35.6,896.1,0.6301
2022-03-25 20:16:19.940464,38.7,35.6,907.5,0.6302
2022-03-25 20:16:33.899670,38.4,35.6,896.6,0.6302
2022-03-25 20:16:47.892125,37.7,35.6,906.6,0.6303
2022-03-25 20:17:01.884213,38.3,35.6,896.1,0.6303
2022-03-25 20:17:15.843807,38.3,35.6,905.9,0.6304
2022-03-25 20:17:29.836037,38.4,35.6,895.4,0.6304
2022-03-25 20:17:43.828506,39.6,35.6,906.4,0.6305
2022-03-25 20:17:57.787740,38.7,35.6,896.2,0.6305
2022-03-25 20:18:11.780344,39.7,35.6,907.1,0.6306
2022-03-25 20:18:25.739427,45.8,35.6,896.8,0.6305
2022-03-25 20:18:39.732066,52.0,35.6,906.9,0.6307
2022-03-25 20:18:53.724184,48.5,35.6,896.5,0.6307
2022-03-25 20:19:07.683782,38.0,35.6,906.6,0.6308
2022-03-25 20:19:21.675975,31.2,35.6,896.3,0.6308
2022-03-25 20:19:35.668068,32.4,35.6,906.4,0.6309
2022-03-25 20:19:49.627668,35.5,35.6,895.8,0.6309
2022-03-25 20:20:03.620275,32.0,35.6,905.7,0.6310
2022-03-25 20:20:17.612371,29.9,35.6,895.4,0.6310
2022-03-25 20:20:31.571979,33.8,35.6,906.0,0.6311
2022-03-25 20:20:45.564084,33.2,35.6,895.4,0.6311
2022-03-25 20:20:59.556337,30.3,35.6,906.4,0.6312
2022-03-25 20:21:13.515960,29.8,35.6,895.9,0.6312
2022-03-25 20:21:27.508055,33.3,35.6,906.9,0.6313
2022-03-25 20:21:41.500486,33.7,35.6,895.9,0.6313
2022-03-25 20:21:55.460261,33.2,35.6,906.8,0.6314
2022-03-25 20:22:09.452364,35.6,35.6,896.4,0.6313
2022-03-25 20:22:23.444456,39.8,35.6,907.2,0.6315
2022-03-25 20:22:37.404050,46.3,35.6,896.7,0.6314
2022-03-25 20:22:51.396286,46.7,35.6,906.8,0.6316
2022-03-25 20:23:05.388847,43.7,35.6,896.4,0.6315
2022-03-25 20:23:19.347939,42.6,35.6,906.3,0.6317
2022-03-25 20:23:33.340062,42.0,35.6,896.2,0.6316
2022-03-25 20:23:47.332649,40.6,35.6,906.5,0.6318
2022-03-25 20:24:01.292256,41.3,35.6,896.1,0.6317
2022-03-25 20:24:15.284362,41.1,35.6,905.9,0.6319
2022-03-25 20:24:29.276601,42.2,35.6,895.9,0.6318
2022-03-25 20:24:43.236066,46.5,35.6,905.7,0.6319
2022-03-25 20:24:57.228281,48.4,35.6,895.7,0.6319
2022-03-25 20:25:11.220751,49.2,35.6,905.9,0.6320
2022-03-25 20:25:25.179983,50.4,35.6,895.6,0.6320
2022-03-25 20:25:39.172582,49.7,35.6,905.9,0.6321
2022-03-25 20:25:53.164691,49.9,35.7,895.9,0.6321
2022-03-25 20:26:07.124279,50.7,35.7,905.8,0.6322
2022-03-25 20:26:21.116403,54.3,35.7,895.8,0.6321
2022-03-25 20:26:35.109024,60.6,35.7,905.9,0.6322
2022-03-25 20:26:49.068370,60.2,35.7,895.9,0.6322
2022-03-25 20:27:03.060775,53.6,35.7,906.3,0.6323
2022-03-25 20:27:17.019910,46.7,35.7,895.9,0.6323
2022-03-25 20:27:31.012537,45.6,35.8,906.4,0.6324
2022-03-25 20:27:45.004643,46.0,35.8,896.2,0.6323
2022-03-25 20:27:58.964253,42.7,35.8,906.5,0.6325
2022-03-25 20:28:12.956322,41.1,35.8,896.1,0.6324
2022-03-25 20:28:26.948536,42.5,35.8,906.8,0.6325
2022-03-25 20:28:40.908141,42.2,35.8,896.3,0.6325
2022-03-25 20:28:54.900271,40.2,35.8,906.8,0.6326
2022-03-25 20:29:08.892742,42.4,35.8,896.5,0.6326
2022-03-25 20:29:22.851965,42.4,35.8,906.8,0.6327
2022-03-25 20:29:36.844527,39.5,35.8,896.5,0.6326
2022-03-25 20:29:50.836634,41.5,35.8,907.1,0.6327
2022-03-25 20:30:04.796252,43.4,35.8,896.4,0.6327
2022-03-25 20:30:18.788473,42.5,35.8,907.1,0.6328
2022-03-25 20:30:32.780585,40.4,35.8,896.1,0.6328
2022-03-25 20:30:46.740191,41.8,35.8,907.0,0.6329
2022-03-25 20:31:00.732281,43.0,35.8,896.3,0.6329
2022-03-25 20:31:14.725019,40.2,35.8,907.0,0.6330
2022-03-25 20:31:28.684483,36.7,35.8,896.0,0.6329
2022-03-25 20:31:42.676563,38.5,35.8,906.7,0.6330
2022-03-25 20:31:56.668771,42.9,35.8,895.1,0.6330
2022-03-25 20:32:10.628433,39.9,35.8,906.1,0.6331
2022-03-25 20:32:24.620522,33.8,35.8,895.1,0.6331
2022-03-25 20:32:38.613016,30.6,35.8,905.4,0.6332
2022-03-25 20:32:52.572669,32.7,35.8,895.1,0.6331
2022-03-25 20:33:06.564786,35.9,35.8,905.3,0.6332
2022-03-25 20:33:20.556868,36.2,35.8,895.2,0.6332
2022-03-25 20:33:34.516468,37.9,35.8,905.5,0.6333
2022-03-25 20:33:48.508618,39.6,35.8,895.4,0.6332
2022-03-25 20:34:02.501167,37.6,35.8,905.6,0.6334
2022-03-25 20:34:16.460431,35.8,35.8,895.6,0.6333
2022-03-25 20:34:30.452999,36.0,35.8,905.7,0.6334
2022-03-25 20:34:44.445099,38.2,35.8,896.0,0.6334
2022-03-25 20:34:58.404746,40.6,35.8,906.1,0.6335
2022-03-25 20:35:12.396828,43.2,35.8,896.0,0.6334
2022-03-25 20:35:26.388939,44.9,35.8,906.4,0.6335
2022-03-25 20:35:40.348496,45.6,35.8,896.2,0.6335
2022-03-25 20:35:54.340779,46.0,35.8,906.7,0.6336
2022-03-25 20:36:08.300370,45.8,35.8,896.4,0.6335
