dateTime,Latitude,Longitude,Speed,Altitude,Course,HDOP,Year,Month,Day,Hour,Minute,Second
2022-03-25 19:20:29.414782,32.992421667,-96.75793,0.14816000000000001,215.1,326.08,1.11,2022,3,25,19,20,26
2022-03-25 19:25:39.577850,32.992376667,-96.757891667,0.50004,214.7,241.92,1.49,2022,3,25,19,25,36
2022-03-25 19:33:58.849085,32.9924,-96.75799,0.42596000000000006,197.7,324.89,1.08,2022,3,25,19,33,56
2022-03-25 19:33:58.850216,32.9924,-96.75799,0.42596000000000006,197.7,324.89,1.08,2022,3,25,19,33,56
2022-03-25 19:42:44.104172,32.992466667,-96.757888333,0.1852,231.1,19.3,1.07,2022,3,25,19,42,41
2022-03-25 19:51:01.391131,32.9925,-96.757981667,0.88896,214.4,211.01,0.98,2022,3,25,19,50,58
2022-03-25 19:59:54.629535,32.992413333,-96.757983333,0.07408000000000001,226.6,344.64,1.21,2022,3,25,19,59,51
2022-03-25 20:07:08.863146,32.99247,-96.758151667,0.31484,182.3,295.53,3.12,2022,3,25,20,7,6
2022-03-25 20:07:08.863545,32.99247,-96.758151667,0.31484,182.3,295.53,3.12,2022,3,25,20,7,6
2022-03-25 20:15:24.122788,32.99244,-96.757905,0.16668,230.0,317.57,1.19,2022,3,25,20,15,21
2022-03-25 20:24:04.392281,32.99243,-96.757923333,0.51856,218.5,137.72,1.28,2022,3,25,20,24,1
2022-03-25 20:39:48.878251,32.992311667,-96.757661667,0.7408,213.7,127.02,1.43,2022,3,25,20,39,46
