dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:16:19.435680,-17.299999237060547,3.9639999866485596,-169.6999969482422,676.0,30.360000610351562,5.811999797821045,309.1000061035156,1798.0
2022-03-25 19:29:38.279478,-16.579999923706055,3.9639999866485596,-164.8000030517578,652.0,30.389999389648438,5.711999893188477,301.8999938964844,1724.0
2022-03-25 19:36:24.130585,-15.75,3.9600000381469727,-150.8000030517578,622.0,30.170000076293945,5.776000022888184,300.79998779296875,1720.0
2022-03-25 19:46:57.977970,-14.869999885559082,3.9639999866485596,-149.89999389648438,594.0,29.25,5.736000061035156,291.20001220703125,1700.0
2022-03-25 19:55:15.826518,20.09000015258789,3.880000114440918,196.1999969482422,754.0,1.0099999904632568,5.932000160217285,9.699999809265137,58.0
2022-03-25 20:08:42.599563,19.3799991607666,3.884000062942505,180.5,702.0,1.2999999523162842,6.015999794006348,13.600000381469727,82.0
2022-03-25 20:15:18.321066,18.31999969482422,3.880000114440918,191.1999969482422,728.0,1.590000033378601,6.035999774932861,16.100000381469727,98.0
2022-03-25 20:24:18.111748,17.75,3.871999979019165,193.89999389648438,692.0,2.4600000381469727,6.072000026702881,24.700000762939453,150.0
2022-03-25 20:35:11.937227,20.389999389648438,3.871999979019165,190.3000030517578,738.0,0.9100000262260437,5.943999767303467,9.0,52.0
2022-03-25 20:43:56.745420,19.559999465942383,3.859999895095825,194.10000610351562,750.0,1.0800000429153442,5.97599983215332,10.5,62.0
