dateTime,powerMode
2022-03-25 19:25:34.291714,6
2022-03-25 19:25:39.291626,6
2022-03-25 19:25:59.289269,6
2022-03-25 19:26:14.295931,6
2022-03-25 19:26:19.293280,6
2022-03-25 19:26:19.293868,6
2022-03-25 19:34:56.349741,6
2022-03-25 19:44:56.434092,6
2022-03-25 19:45:11.434024,6
2022-03-25 19:45:21.440544,6
2022-03-25 19:45:26.436663,6
2022-03-25 19:46:01.437773,6
2022-03-25 20:25:54.817872,6
2022-03-25 20:35:23.906786,6
2022-03-25 20:35:23.909427,6
