dateTime,powerMode
2022-03-25 19:15:00.634684,6
2022-03-25 19:22:44.431730,6
2022-03-25 19:22:44.429819,6
2022-03-25 19:33:08.214459,6
2022-03-25 19:45:02.019591,6
2022-03-25 19:55:45.802043,6
2022-03-25 20:05:34.481662,6
2022-03-25 20:17:05.165410,6
2022-03-25 20:30:35.716426,6
2022-03-25 20:30:45.718503,6
2022-03-25 20:38:10.209388,6
