dateTime,source,energy,distance
2022-03-25 19:10:20.539628,2,30,63
2022-03-25 19:10:20.635572,2,0,63
2022-03-25 19:10:20.731205,2,0,63
2022-03-25 19:10:21.066544,2,0,63
2022-03-25 19:10:21.337931,2,0,63
2022-03-25 19:10:21.689098,2,0,63
2022-03-25 19:10:22.168076,2,30,63
2022-03-25 19:10:22.455663,2,0,63
2022-03-25 19:10:22.599294,2,0,63
2022-03-25 19:10:22.727123,2,0,63
2022-03-25 19:10:23.126039,2,31,63
2022-03-25 19:10:23.525140,2,0,63
2022-03-25 19:10:23.716631,2,0,63
2022-03-25 19:10:24.084170,2,30,63
2022-03-25 19:10:24.403650,2,30,63
2022-03-25 19:10:24.579335,2,0,63
2022-03-25 19:10:24.690819,2,0,63
2022-03-25 19:10:24.962484,2,30,63
2022-03-25 19:10:25.217776,2,31,63
2022-03-25 19:10:25.744653,2,31,63
2022-03-25 19:10:26.175645,2,30,63
2022-03-25 19:10:26.446924,2,30,63
2022-03-25 19:10:26.702605,2,30,63
2022-03-25 19:10:27.053661,2,30,63
2022-03-25 19:10:27.484725,2,30,63
2022-03-25 19:10:27.772076,2,0,63
2022-03-25 19:10:28.171322,2,0,63
2022-03-25 19:10:28.474708,2,0,63
2022-03-25 19:10:28.793886,2,30,63
2022-03-25 19:10:28.969523,2,0,63
2022-03-25 19:10:29.272821,2,30,63
2022-03-25 19:10:29.623972,2,30,63
2022-03-25 19:10:29.783949,2,0,63
2022-03-25 19:10:29.911187,2,0,63
2022-03-25 19:10:30.119057,2,30,63
2022-03-25 19:10:30.406464,2,30,63
2022-03-25 19:10:30.645885,2,0,63
2022-03-25 19:10:30.996881,2,30,63
2022-03-25 19:10:31.140488,2,0,63
2022-03-25 19:10:31.603864,2,30,63
2022-03-25 19:10:31.747314,2,0,63
2022-03-25 19:10:32.082475,2,30,63
2022-03-25 19:10:32.290071,2,0,63
2022-03-25 19:10:32.386059,2,0,63
2022-03-25 19:10:32.529342,2,0,63
2022-03-25 19:10:32.832688,2,30,63
2022-03-25 19:10:33.072518,2,31,63
2022-03-25 19:10:33.407772,2,0,63
2022-03-25 19:10:33.758527,2,31,63
2022-03-25 19:10:33.854429,2,0,63
2022-03-25 19:10:34.109769,2,30,63
2022-03-25 19:10:34.253744,2,0,63
2022-03-25 19:10:34.445051,2,0,63
2022-03-25 19:10:34.716544,2,0,63
2022-03-25 19:10:34.876486,2,0,63
2022-03-25 19:10:35.211618,2,0,63
2022-03-25 19:10:35.451013,2,0,63
2022-03-25 19:10:35.594751,2,0,63
2022-03-25 19:10:35.722415,2,0,63
2022-03-25 19:10:35.929956,2,0,63
2022-03-25 19:10:36.296903,2,30,63
2022-03-25 19:10:36.632529,2,0,63
2022-03-25 19:10:36.903816,2,0,63
2022-03-25 19:10:37.031732,2,0,63
2022-03-25 19:10:37.334601,2,31,63
2022-03-25 19:10:37.558215,2,30,63
2022-03-25 19:10:37.718160,2,0,63
2022-03-25 19:10:37.813621,2,0,63
2022-03-25 19:10:38.324441,2,0,63
2022-03-25 19:10:38.596173,2,0,63
2022-03-25 19:10:38.915224,2,0,63
2022-03-25 19:10:39.011089,2,0,63
2022-03-25 19:10:39.346579,2,0,63
2022-03-25 19:10:39.569866,2,30,63
2022-03-25 19:10:39.825093,2,0,63
2022-03-25 19:10:40.016906,2,0,63
2022-03-25 19:10:40.304307,2,0,63
2022-03-25 19:10:40.607560,2,0,63
2022-03-25 19:10:40.878824,2,0,63
2022-03-25 19:10:40.974659,2,0,63
2022-03-25 19:10:41.261929,2,0,63
2022-03-25 19:10:41.916381,2,30,63
2022-03-25 19:10:42.044347,2,0,63
2022-03-25 19:10:42.315916,2,30,63
2022-03-25 19:10:42.571068,2,0,63
2022-03-25 19:10:42.666783,2,0,63
2022-03-25 19:10:42.810593,2,0,63
2022-03-25 19:10:43.273561,2,30,63
2022-03-25 19:10:43.385343,2,0,63
2022-03-25 19:10:43.481021,2,0,63
2022-03-25 19:10:43.592811,2,0,63
2022-03-25 19:10:43.848285,2,30,63
2022-03-25 19:10:44.183410,2,0,63
2022-03-25 19:10:44.327137,2,0,63
2022-03-25 19:10:44.423084,2,0,63
2022-03-25 19:10:44.806225,2,0,63
2022-03-25 19:10:45.157433,2,0,63
2022-03-25 19:10:45.365012,2,0,63
2022-03-25 19:10:45.668117,2,30,63
2022-03-25 19:10:46.098898,2,0,63
2022-03-25 19:10:46.306601,2,0,63
2022-03-25 19:10:46.466302,2,0,63
2022-03-25 19:10:46.865531,2,30,63
2022-03-25 19:10:47.344532,2,0,63
2022-03-25 19:10:47.583828,2,31,63
2022-03-25 19:10:47.902973,2,30,63
2022-03-25 19:10:48.126628,2,0,63
2022-03-25 19:10:48.525766,2,31,63
2022-03-25 19:10:48.621329,2,0,63
2022-03-25 19:10:48.733446,2,0,63
2022-03-25 19:10:48.972914,2,30,63
2022-03-25 19:10:49.308085,2,30,63
2022-03-25 19:10:49.834891,2,30,63
2022-03-25 19:10:50.090235,2,30,63
2022-03-25 19:10:50.361593,2,31,63
2022-03-25 19:10:50.696829,2,30,63
2022-03-25 19:10:51.000175,2,30,63
2022-03-25 19:10:51.191777,2,0,63
2022-03-25 19:10:51.510994,2,0,63
2022-03-25 19:10:51.798526,2,31,63
2022-03-25 19:10:52.085609,2,30,63
2022-03-25 19:10:52.532584,2,30,63
2022-03-25 19:10:52.708331,2,0,63
2022-03-25 19:10:53.203468,2,30,63
2022-03-25 19:10:53.458447,2,0,63
2022-03-25 19:10:53.586395,2,0,63
2022-03-25 19:10:54.065491,2,30,63
2022-03-25 19:10:54.336890,2,0,63
2022-03-25 19:10:54.496084,2,0,63
2022-03-25 19:10:54.736050,2,0,63
2022-03-25 19:10:54.847780,2,0,63
2022-03-25 19:10:55.246984,2,31,63
2022-03-25 19:10:55.502278,2,30,63
2022-03-25 19:10:55.837509,2,30,63
2022-03-25 19:10:56.252469,2,30,63
2022-03-25 19:10:56.396154,2,0,63
2022-03-25 19:10:56.667527,2,30,63
2022-03-25 19:10:56.906842,2,30,63
2022-03-25 19:10:57.657158,2,30,63
2022-03-25 19:10:57.960473,2,0,63
2022-03-25 19:10:58.343996,2,30,63
2022-03-25 19:10:58.711165,2,31,63
2022-03-25 19:10:59.477182,2,0,63
2022-03-25 19:10:59.844574,2,0,63
2022-03-25 19:11:00.291503,2,30,63
2022-03-25 19:11:00.387045,2,0,63
2022-03-25 19:11:00.610899,2,30,63
2022-03-25 19:11:00.993673,2,30,63
2022-03-25 19:11:01.616690,2,30,63
2022-03-25 19:11:01.712543,2,0,63
2022-03-25 19:11:01.999424,2,30,63
2022-03-25 19:11:02.286804,2,30,63
2022-03-25 19:11:02.462476,2,0,63
2022-03-25 19:11:02.765774,2,30,63
2022-03-25 19:11:02.893619,2,0,63
2022-03-25 19:11:03.021384,2,0,63
2022-03-25 19:11:03.548245,2,30,63
2022-03-25 19:11:03.883661,2,30,63
2022-03-25 19:11:04.107057,2,31,63
2022-03-25 19:11:04.841229,2,30,63
2022-03-25 19:11:05.000891,2,0,63
2022-03-25 19:11:05.256140,2,30,63
2022-03-25 19:11:05.559720,2,30,63
2022-03-25 19:11:05.687468,2,0,63
2022-03-25 19:11:06.006466,2,30,63
2022-03-25 19:11:06.262109,2,30,63
2022-03-25 19:11:06.820885,2,31,63
2022-03-25 19:11:07.076437,2,31,63
2022-03-25 19:11:07.507553,2,30,63
2022-03-25 19:11:07.794484,2,0,63
2022-03-25 19:11:08.018231,2,30,63
2022-03-25 19:11:08.194009,2,0,63
2022-03-25 19:11:08.449026,2,30,63
2022-03-25 19:11:08.800262,2,30,63
2022-03-25 19:11:09.007850,2,0,63
2022-03-25 19:11:09.295588,2,0,63
2022-03-25 19:11:09.598460,2,30,63
2022-03-25 19:11:10.093415,2,0,63
2022-03-25 19:11:10.221437,2,0,63
2022-03-25 19:11:10.476509,2,30,63
2022-03-25 19:11:11.067347,2,30,63
2022-03-25 19:11:11.163289,2,0,63
2022-03-25 19:11:11.642091,2,30,63
2022-03-25 19:11:12.025094,2,30,63
2022-03-25 19:11:12.200650,2,0,63
2022-03-25 19:11:12.568159,2,31,63
2022-03-25 19:11:12.839148,2,0,63
2022-03-25 19:11:13.158867,2,31,63
2022-03-25 19:11:13.924932,2,30,63
2022-03-25 19:11:14.180541,2,0,63
2022-03-25 19:11:15.106475,2,30,63
2022-03-25 19:11:15.824647,2,31,63
2022-03-25 19:11:15.920498,2,0,63
2022-03-25 19:11:16.079921,2,0,63
2022-03-25 19:11:16.351424,2,30,63
2022-03-25 19:11:16.463412,2,0,63
2022-03-25 19:11:16.782412,2,30,63
2022-03-25 19:11:17.053900,2,0,63
2022-03-25 19:11:17.468896,2,30,63
2022-03-25 19:11:17.788062,2,30,63
2022-03-25 19:11:17.883930,2,0,63
2022-03-25 19:11:18.027623,2,0,63
2022-03-25 19:11:18.299141,2,30,63
2022-03-25 19:11:18.586421,2,30,63
2022-03-25 19:11:18.937585,2,30,63
2022-03-25 19:11:19.033226,2,0,63
2022-03-25 19:11:19.321030,2,30,63
2022-03-25 19:11:19.512643,2,0,63
2022-03-25 19:11:19.656088,2,0,63
2022-03-25 19:11:20.071409,2,30,63
2022-03-25 19:11:20.310458,2,0,63
2022-03-25 19:11:20.550183,2,30,63
2022-03-25 19:11:20.933079,2,31,63
2022-03-25 19:11:21.172692,2,30,63
2022-03-25 19:11:21.268591,2,0,63
2022-03-25 19:11:21.396014,2,0,63
2022-03-25 19:11:21.795057,2,30,63
2022-03-25 19:11:22.146424,2,0,63
2022-03-25 19:11:22.401742,2,30,63
2022-03-25 19:11:22.689239,2,30,63
2022-03-25 19:11:22.928564,2,30,63
2022-03-25 19:11:23.168098,2,30,63
2022-03-25 19:11:23.743010,2,31,63
2022-03-25 19:11:24.253766,2,0,63
2022-03-25 19:11:24.604835,2,0,63
2022-03-25 19:11:24.860563,2,31,63
2022-03-25 19:11:25.147748,2,31,63
2022-03-25 19:11:25.275354,2,0,63
2022-03-25 19:11:25.450942,2,0,63
2022-03-25 19:11:25.722604,2,30,63
2022-03-25 19:11:26.137438,2,30,63
2022-03-25 19:11:26.249310,2,0,63
2022-03-25 19:11:26.552480,2,0,63
2022-03-25 19:11:26.696524,2,0,63
2022-03-25 19:11:27.015708,2,30,63
2022-03-25 19:11:27.143148,2,0,63
2022-03-25 19:11:27.254982,2,0,63
2022-03-25 19:11:27.654120,2,0,63
2022-03-25 19:11:27.989372,2,30,63
2022-03-25 19:11:28.420660,2,30,63
2022-03-25 19:11:28.675783,2,31,63
2022-03-25 19:11:29.091232,2,30,63
2022-03-25 19:11:29.410370,2,31,63
2022-03-25 19:11:29.617935,2,0,63
2022-03-25 19:11:30.001051,2,0,63
2022-03-25 19:11:30.304374,2,31,63
2022-03-25 19:11:30.400132,2,0,63
2022-03-25 19:11:30.974779,2,0,63
2022-03-25 19:11:31.134479,2,0,63
2022-03-25 19:11:31.517528,2,30,63
2022-03-25 19:11:31.661411,2,0,63
2022-03-25 19:11:31.868965,2,0,63
2022-03-25 19:11:32.124466,2,0,63
2022-03-25 19:11:32.411436,2,0,63
2022-03-25 19:11:32.810681,2,30,63
2022-03-25 19:11:33.465382,2,30,63
2022-03-25 19:11:33.832835,2,31,63
2022-03-25 19:11:34.247648,2,30,63
2022-03-25 19:11:34.487345,2,0,63
2022-03-25 19:11:34.598677,2,0,63
2022-03-25 19:11:34.854176,2,30,63
2022-03-25 19:11:35.125383,2,30,63
2022-03-25 19:11:35.476848,2,30,63
2022-03-25 19:11:35.700439,2,0,63
2022-03-25 19:11:36.323041,2,31,63
2022-03-25 19:11:37.057257,2,30,63
2022-03-25 19:11:37.168850,2,0,63
2022-03-25 19:11:37.392662,2,30,63
2022-03-25 19:11:37.520134,2,0,63
2022-03-25 19:11:38.222822,2,0,63
2022-03-25 19:11:38.430332,2,0,63
2022-03-25 19:11:38.717822,2,31,63
2022-03-25 19:11:39.164367,2,31,63
2022-03-25 19:11:39.404174,2,0,63
2022-03-25 19:11:39.515850,2,0,63
2022-03-25 19:11:40.010863,2,0,63
2022-03-25 19:11:40.234232,2,31,63
2022-03-25 19:11:40.442054,2,0,63
2022-03-25 19:11:40.665433,2,30,63
2022-03-25 19:11:41.064442,2,0,63
2022-03-25 19:11:41.207931,2,0,63
2022-03-25 19:11:41.367522,2,0,63
2022-03-25 19:11:42.165960,2,30,63
2022-03-25 19:11:42.389152,2,0,63
2022-03-25 19:11:42.644752,2,30,63
2022-03-25 19:11:43.219769,2,30,63
2022-03-25 19:11:43.538944,2,0,63
2022-03-25 19:11:43.810176,2,30,63
2022-03-25 19:11:44.081694,2,30,63
2022-03-25 19:11:44.320910,2,0,63
2022-03-25 19:11:44.688021,2,30,63
2022-03-25 19:11:45.055635,2,30,63
2022-03-25 19:11:45.183097,2,0,63
2022-03-25 19:11:45.486518,2,0,63
2022-03-25 19:11:46.045094,2,30,63
2022-03-25 19:11:46.380529,2,30,63
2022-03-25 19:11:46.476322,2,0,63
2022-03-25 19:11:46.763486,2,30,63
2022-03-25 19:11:46.891409,2,0,63
2022-03-25 19:11:47.226633,2,0,63
2022-03-25 19:11:47.497938,2,0,63
2022-03-25 19:11:47.625756,2,0,63
2022-03-25 19:11:47.817337,2,0,63
2022-03-25 19:11:48.136685,2,0,63
2022-03-25 19:11:48.232580,2,0,63
2022-03-25 19:11:48.344255,2,0,63
2022-03-25 19:11:48.679186,2,30,63
2022-03-25 19:11:48.886742,2,0,63
2022-03-25 19:11:49.254087,2,0,63
2022-03-25 19:11:49.541379,2,31,63
2022-03-25 19:11:49.812604,2,30,63
2022-03-25 19:11:50.099956,2,30,63
2022-03-25 19:11:50.451134,2,30,63
2022-03-25 19:11:50.882517,2,30,63
2022-03-25 19:11:51.009943,2,0,63
2022-03-25 19:11:51.265712,2,0,63
2022-03-25 19:11:51.920072,2,30,63
2022-03-25 19:11:52.095763,2,0,63
2022-03-25 19:11:52.494724,2,30,63
2022-03-25 19:11:52.718439,2,30,63
2022-03-25 19:11:52.846189,2,0,63
2022-03-25 19:11:53.261117,2,30,63
2022-03-25 19:11:53.452480,2,0,63
2022-03-25 19:11:54.123341,2,30,63
2022-03-25 19:11:54.522161,2,30,63
2022-03-25 19:11:54.666200,2,0,63
2022-03-25 19:11:54.937309,2,30,63
2022-03-25 19:11:55.097257,2,0,63
2022-03-25 19:11:55.240792,2,0,63
2022-03-25 19:11:55.576026,2,30,63
2022-03-25 19:11:55.991000,2,0,63
2022-03-25 19:11:56.182457,2,0,63
2022-03-25 19:11:56.310126,2,0,63
2022-03-25 19:11:56.406075,2,0,63
2022-03-25 19:11:56.533950,2,0,63
2022-03-25 19:11:56.917024,2,0,63
2022-03-25 19:11:57.140476,2,0,63
2022-03-25 19:11:57.300288,2,0,63
2022-03-25 19:11:57.459691,2,0,63
2022-03-25 19:11:58.114424,2,0,63
2022-03-25 19:11:58.306008,2,0,63
2022-03-25 19:11:58.417627,2,0,63
2022-03-25 19:11:58.688895,2,0,63
2022-03-25 19:11:59.104261,2,30,63
2022-03-25 19:11:59.247675,2,0,63
2022-03-25 19:11:59.694802,2,30,63
2022-03-25 19:12:00.045864,2,30,63
2022-03-25 19:12:00.269463,2,0,63
2022-03-25 19:12:00.604578,2,31,63
2022-03-25 19:12:00.716595,2,0,63
2022-03-25 19:12:00.844179,2,0,63
2022-03-25 19:12:01.100038,2,31,63
2022-03-25 19:12:01.195528,2,0,63
2022-03-25 19:12:01.514824,2,31,63
2022-03-25 19:12:01.690232,2,0,63
2022-03-25 19:12:02.280850,2,30,63
2022-03-25 19:12:02.361078,2,0,63
2022-03-25 19:12:02.504442,2,0,63
2022-03-25 19:12:02.664131,2,0,63
2022-03-25 19:12:03.079331,2,30,63
2022-03-25 19:12:03.350496,2,0,63
2022-03-25 19:12:03.574172,2,30,63
2022-03-25 19:12:04.005184,2,31,63
2022-03-25 19:12:04.148697,2,0,63
2022-03-25 19:12:04.531739,2,0,63
2022-03-25 19:12:04.755225,2,30,63
2022-03-25 19:12:05.042801,2,30,63
2022-03-25 19:12:05.425886,2,30,63
2022-03-25 19:12:05.506021,2,0,63
2022-03-25 19:12:06.096335,2,30,63
2022-03-25 19:12:06.495490,2,0,63
2022-03-25 19:12:06.751086,2,30,63
2022-03-25 19:12:07.022216,2,30,63
2022-03-25 19:12:07.134187,2,0,63
2022-03-25 19:12:07.453652,2,0,63
2022-03-25 19:12:07.820663,2,30,63
2022-03-25 19:12:07.964471,2,0,63
2022-03-25 19:12:08.555334,2,30,63
2022-03-25 19:12:09.034043,2,0,63
2022-03-25 19:12:09.353156,2,30,63
2022-03-25 19:12:09.816330,2,30,63
2022-03-25 19:12:09.944002,2,0,63
2022-03-25 19:12:10.375060,2,0,63
2022-03-25 19:12:10.694168,2,30,63
2022-03-25 19:12:10.790200,2,0,63
2022-03-25 19:12:11.029519,2,31,63
2022-03-25 19:12:11.284773,2,31,63
2022-03-25 19:12:11.540459,2,30,63
2022-03-25 19:12:11.827677,2,30,63
2022-03-25 19:12:12.274514,2,30,63
2022-03-25 19:12:12.434377,2,0,63
2022-03-25 19:12:12.593782,2,0,63
2022-03-25 19:12:12.833615,2,31,63
2022-03-25 19:12:12.993110,2,0,63
2022-03-25 19:12:13.200439,2,0,63
2022-03-25 19:12:13.472133,2,30,63
2022-03-25 19:12:13.759401,2,30,63
2022-03-25 19:12:14.381837,2,0,63
2022-03-25 19:12:14.781157,2,30,63
2022-03-25 19:12:14.909057,2,0,63
2022-03-25 19:12:15.164493,2,0,63
2022-03-25 19:12:15.307980,2,0,63
2022-03-25 19:12:15.419746,2,0,63
2022-03-25 19:12:15.643302,2,30,63
2022-03-25 19:12:15.978511,2,0,63
2022-03-25 19:12:16.201869,2,30,63
2022-03-25 19:12:16.616913,2,30,63
2022-03-25 19:12:16.936394,2,0,63
2022-03-25 19:12:17.223912,2,31,63
2022-03-25 19:12:17.319690,2,0,63
2022-03-25 19:12:17.750841,2,0,63
2022-03-25 19:12:17.862229,2,0,63
2022-03-25 19:12:18.165761,2,0,63
2022-03-25 19:12:18.484829,2,0,63
2022-03-25 19:12:18.788463,2,31,63
2022-03-25 19:12:19.107465,2,30,63
2022-03-25 19:12:19.330817,2,0,63
2022-03-25 19:12:19.426873,2,0,63
2022-03-25 19:12:19.969685,2,31,63
2022-03-25 19:12:20.097178,2,0,63
2022-03-25 19:12:20.400666,2,30,63
2022-03-25 19:12:20.719950,2,30,63
2022-03-25 19:12:21.039262,2,30,63
2022-03-25 19:12:21.358717,2,30,63
2022-03-25 19:12:21.614150,2,30,63
2022-03-25 19:12:21.821672,2,0,63
2022-03-25 19:12:22.061113,2,30,63
2022-03-25 19:12:22.172582,2,0,63
2022-03-25 19:12:22.428106,2,31,63
2022-03-25 19:12:22.747262,2,30,63
2022-03-25 19:12:23.034607,2,30,63
2022-03-25 19:12:23.242251,2,0,63
2022-03-25 19:12:23.705293,2,30,63
2022-03-25 19:12:23.896728,2,0,63
2022-03-25 19:12:24.711147,2,30,63
2022-03-25 19:12:24.950567,2,30,63
2022-03-25 19:12:25.285684,2,30,63
2022-03-25 19:12:25.397329,2,0,63
2022-03-25 19:12:25.509571,2,0,63
2022-03-25 19:12:25.860381,2,30,63
2022-03-25 19:12:26.227471,2,0,63
2022-03-25 19:12:26.562838,2,0,63
2022-03-25 19:12:26.674579,2,0,63
2022-03-25 19:12:26.770494,2,0,63
2022-03-25 19:12:27.121525,2,30,63
2022-03-25 19:12:27.217453,2,0,63
2022-03-25 19:12:27.329024,2,0,63
2022-03-25 19:12:27.536912,2,0,63
2022-03-25 19:12:28.063676,2,30,63
2022-03-25 19:12:28.287168,2,0,63
2022-03-25 19:12:28.526504,2,30,63
2022-03-25 19:12:28.830045,2,30,63
