dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:17:11.480716,0.8199999928474426,3.8919999599456787,5.199999809265137,20.0,19.65999984741211,6.0279998779296875,194.5,1174.0
2022-03-25 19:23:33.017528,15.760000228881836,3.859999895095825,140.1999969482422,540.0,5.53000020980835,6.104000091552734,54.79999923706055,334.0
2022-03-25 19:32:24.550380,18.520000457763672,3.8480000495910645,173.6999969482422,668.0,2.490000009536743,6.056000232696533,24.200000762939453,148.0
2022-03-25 19:46:17.083848,17.3700008392334,3.8519999980926514,170.1999969482422,698.0,2.119999885559082,6.044000148773193,22.100000381469727,134.0
2022-03-25 19:52:19.534795,18.860000610351562,3.8440001010894775,176.10000610351562,678.0,1.8600000143051147,6.02400016784668,18.399999618530273,112.0
2022-03-25 20:03:20.063377,17.899999618530273,3.8440001010894775,167.3000030517578,702.0,1.9600000381469727,6.0320000648498535,20.399999618530273,124.0
2022-03-25 20:11:26.579057,11.9399995803833,3.8519999980926514,112.69999694824219,432.0,8.890000343322754,6.116000175476074,88.30000305175781,540.0
2022-03-25 20:21:57.116495,15.460000038146973,3.8480000495910645,143.1999969482422,550.0,4.599999904632568,6.099999904632568,43.79999923706055,278.0
2022-03-25 20:31:06.662338,2.7799999713897705,3.880000114440918,18.799999237060547,134.0,18.260000228881836,6.01200008392334,180.5,1098.0
2022-03-25 20:42:06.198205,16.229999542236328,3.8440001010894775,166.6999969482422,638.0,2.859999895095825,6.059999942779541,29.399999618530273,176.0
