dateTime,temperature,violetPre,bluePre,greenPre,yellowPre,orangePre,redPre,violetCalibrated,blueCalibrated,greenCalibrated,yellowCalibrated,orangeCalibrated,redCalibrated
2022-03-25 19:38:32.405245,67,50578,51200,51201,51201,51201,47159,56924.21,59114.93,53862.07,48836.82,49809.99,41687.95
2022-03-25 19:38:42.416786,67,50593,51201,51201,51201,51201,47131,56941.10,59116.09,53862.07,48836.82,49809.99,41663.19
2022-03-25 19:38:52.444168,67,50642,51201,51201,51201,51201,47225,56996.25,59116.09,53862.07,48836.82,49809.99,41746.29
2022-03-25 19:39:02.471348,67,50657,51201,51201,51201,51201,47301,57013.13,59116.09,53862.07,48836.82,49809.99,41813.47
2022-03-25 19:39:12.483424,67,50614,51201,51201,51201,51201,47384,56964.73,59116.09,53862.07,48836.82,49809.99,41886.84
2022-03-25 19:39:22.510232,67,50587,51201,51201,51201,51201,47509,56934.35,59116.09,53862.07,48836.82,49809.99,41997.34
2022-03-25 19:39:32.522234,66,50603,51201,51201,51201,51201,47645,56952.36,59116.09,53862.07,48836.82,49809.99,42117.56
2022-03-25 19:39:42.549397,66,50606,51201,51201,51201,51201,47781,56955.73,59116.09,53862.07,48836.82,49809.99,42237.79
2022-03-25 19:39:52.576652,67,50615,51201,51201,51201,51201,47856,56965.86,59116.09,53862.07,48836.82,49809.99,42304.08
2022-03-25 19:40:02.588638,66,50688,51201,51201,51201,51201,47888,57048.02,59116.09,53862.07,48836.82,49809.99,42332.37
2022-03-25 19:40:12.600045,67,51049,51201,51201,51201,51201,48144,57454.32,59116.09,53862.07,48836.82,49809.99,42558.67
2022-03-25 19:40:22.627209,66,51173,51201,51201,51201,51201,48271,57593.88,59116.09,53862.07,48836.82,49809.99,42670.94
2022-03-25 19:40:32.654378,66,51193,51201,51201,51201,51201,48239,57616.38,59116.09,53862.07,48836.82,49809.99,42642.65
2022-03-25 19:40:42.666554,66,51201,51201,51201,51201,51201,48249,57625.39,59116.09,53862.07,48836.82,49809.99,42651.49
2022-03-25 19:40:52.694073,67,51201,51201,51201,51201,51201,48264,57625.39,59116.09,53862.07,48836.82,49809.99,42664.75
2022-03-25 19:41:02.721371,66,51201,51201,51201,51201,51201,48223,57625.39,59116.09,53862.07,48836.82,49809.99,42628.50
2022-03-25 19:41:12.733802,66,51201,51201,51201,51201,51201,48226,57625.39,59116.09,53862.07,48836.82,49809.99,42631.16
2022-03-25 19:41:22.761150,66,51201,51201,51201,51201,51201,48228,57625.39,59116.09,53862.07,48836.82,49809.99,42632.93
2022-03-25 19:41:32.772746,66,51201,51201,51201,51201,51201,48162,57625.39,59116.09,53862.07,48836.82,49809.99,42574.58
2022-03-25 19:41:42.799890,66,51201,51201,51201,51201,51201,48097,57625.39,59116.09,53862.07,48836.82,49809.99,42517.13
2022-03-25 19:41:52.811683,66,51201,51201,51201,51201,51201,48069,57625.39,59116.09,53862.07,48836.82,49809.99,42492.37
