dateTime,luminosity,ir,full,visible,lux
2022-03-25 19:09:31.923772,2774794239,42339,65535,23196,-1.000000
2022-03-25 19:09:48.923110,2775515135,42350,65535,23185,-1.000000
2022-03-25 19:10:05.922736,2776039423,42358,65535,23177,-1.000000
2022-03-25 19:10:22.922853,2777481215,42380,65535,23155,-1.000000
2022-03-25 19:10:39.907473,2778726399,42399,65535,23136,-1.000000
2022-03-25 19:10:56.923227,2779185151,42406,65535,23129,-1.000000
2022-03-25 19:11:13.907438,2780692479,42429,65535,23106,-1.000000
2022-03-25 19:11:30.907571,2783641599,42474,65535,23061,-1.000000
2022-03-25 19:11:47.907579,2784559103,42488,65535,23047,-1.000000
2022-03-25 19:12:04.923074,2786983935,42525,65535,23010,-1.000000
2022-03-25 19:12:21.908136,2788818943,42553,65535,22982,-1.000000
2022-03-25 19:12:38.923292,2791112703,42588,65535,22947,-1.000000
2022-03-25 19:12:55.908039,2792488959,42609,65535,22926,-1.000000
2022-03-25 19:13:12.907753,2794389503,42638,65535,22897,-1.000000
2022-03-25 19:13:29.908130,2796421119,42669,65535,22866,-1.000000
2022-03-25 19:13:46.908059,2797731839,42689,65535,22846,-1.000000
2022-03-25 19:14:03.907824,2800222207,42727,65535,22808,-1.000000
2022-03-25 19:14:20.907800,2802778111,42766,65535,22769,-1.000000
2022-03-25 19:14:37.907570,2805071871,42801,65535,22734,-1.000000
2022-03-25 19:14:54.892024,2806841343,42828,65535,22707,-1.000000
2022-03-25 19:15:11.891916,2808741887,42857,65535,22678,-1.000000
2022-03-25 19:15:28.892847,2810249215,42880,65535,22655,-1.000000
2022-03-25 19:15:45.892568,2811166719,42894,65535,22641,-1.000000
2022-03-25 19:16:02.892652,2812411903,42913,65535,22622,-1.000000
2022-03-25 19:16:19.892226,2812805119,42919,65535,22616,-1.000000
2022-03-25 19:16:36.891866,2813394943,42928,65535,22607,-1.000000
2022-03-25 19:16:53.891641,2813919231,42936,65535,22599,-1.000000
2022-03-25 19:17:10.891615,2814443519,42944,65535,22591,-1.000000
2022-03-25 19:17:27.876259,2814967807,42952,65535,22583,-1.000000
2022-03-25 19:17:44.875925,2815819775,42965,65535,22570,-1.000000
2022-03-25 19:18:01.875637,2816868351,42981,65535,22554,-1.000000
2022-03-25 19:18:18.875826,2817261567,42987,65535,22548,-1.000000
2022-03-25 19:18:35.875635,2819293183,43018,65535,22517,-1.000000
2022-03-25 19:18:52.875503,2820538367,43037,65535,22498,-1.000000
2022-03-25 19:19:09.875729,2824470527,43097,65535,22438,-1.000000
2022-03-25 19:19:26.875829,2826698751,43131,65535,22404,-1.000000
2022-03-25 19:19:43.859832,2827747327,43147,65535,22388,-1.000000
2022-03-25 19:20:00.860008,2828599295,43160,65535,22375,-1.000000
2022-03-25 19:20:17.860195,2829516799,43174,65535,22361,-1.000000
2022-03-25 19:20:34.860147,2830237695,43185,65535,22350,-1.000000
2022-03-25 19:20:51.860192,2830106623,43183,65535,22352,-1.000000
2022-03-25 19:21:08.860199,2831417343,43203,65535,22332,-1.000000
2022-03-25 19:21:25.844521,2832138239,43214,65535,22321,-1.000000
2022-03-25 19:21:42.844404,2833711103,43238,65535,22297,-1.000000
2022-03-25 19:21:59.844492,2833973247,43242,65535,22293,-1.000000
2022-03-25 19:22:16.844723,2834300927,43247,65535,22288,-1.000000
2022-03-25 19:22:33.844762,2835546111,43266,65535,22269,-1.000000
2022-03-25 19:22:50.844929,2835218431,43261,65535,22274,-1.000000
2022-03-25 19:23:07.844588,2834563071,43251,65535,22284,-1.000000
2022-03-25 19:23:24.844211,2834825215,43255,65535,22280,-1.000000
2022-03-25 19:23:41.828626,2835546111,43266,65535,22269,-1.000000
2022-03-25 19:23:58.828804,2836267007,43277,65535,22258,-1.000000
2022-03-25 19:24:15.829167,2836987903,43288,65535,22247,-1.000000
2022-03-25 19:24:32.828925,2837053439,43289,65535,22246,-1.000000
2022-03-25 19:24:49.828557,2838167551,43306,65535,22229,-1.000000
2022-03-25 19:25:06.828283,2838626303,43313,65535,22222,-1.000000
2022-03-25 19:25:23.828789,2840133631,43336,65535,22199,-1.000000
2022-03-25 19:25:40.828611,2840461311,43341,65535,22194,-1.000000
2022-03-25 19:25:57.828119,2839740415,43330,65535,22205,-1.000000
2022-03-25 19:26:14.828027,2837970943,43303,65535,22232,-1.000000
2022-03-25 19:26:31.827999,2841378815,43355,65535,22180,-1.000000
2022-03-25 19:26:48.812542,2841837567,43362,65535,22173,-1.000000
2022-03-25 19:27:05.812370,2842755071,43376,65535,22159,-1.000000
2022-03-25 19:27:22.812514,2842951679,43379,65535,22156,-1.000000
2022-03-25 19:27:39.812714,2844000255,43395,65535,22140,-1.000000
2022-03-25 19:27:56.812738,2844065791,43396,65535,22139,-1.000000
2022-03-25 19:28:13.812914,2844983295,43410,65535,22125,-1.000000
2022-03-25 19:28:30.812962,2846097407,43427,65535,22108,-1.000000
2022-03-25 19:28:47.812910,2846818303,43438,65535,22097,-1.000000
2022-03-25 19:29:04.813050,2847932415,43455,65535,22080,-1.000000
2022-03-25 19:29:21.797553,2850029567,43487,65535,22048,-1.000000
2022-03-25 19:29:38.797464,2853044223,43533,65535,22002,-1.000000
2022-03-25 19:29:55.797575,2855993343,43578,65535,21957,-1.000000
