dateTime,lightLevel
2022-03-25 20:22:41.461601,741
2022-03-25 20:22:58.446656,740
2022-03-25 20:23:15.446601,742
2022-03-25 20:23:32.446925,740
2022-03-25 20:23:49.447000,740
2022-03-25 20:24:06.447201,741
2022-03-25 20:24:23.447418,740
2022-03-25 20:24:40.432338,740
2022-03-25 20:24:57.448168,740
2022-03-25 20:25:14.448538,740
2022-03-25 20:25:31.433449,740
2022-03-25 20:25:48.433521,740
2022-03-25 20:26:05.433582,740
2022-03-25 20:26:22.433428,741
2022-03-25 20:26:39.433506,742
2022-03-25 20:26:56.433721,740
2022-03-25 20:27:13.433457,740
2022-03-25 20:27:30.433911,740
2022-03-25 20:27:47.434398,741
2022-03-25 20:28:04.434563,741
2022-03-25 20:28:21.419690,741
2022-03-25 20:28:38.419617,740
2022-03-25 20:28:55.419265,740
2022-03-25 20:29:12.419330,740
2022-03-25 20:29:29.419209,741
2022-03-25 20:29:46.419172,740
2022-03-25 20:30:03.418913,741
2022-03-25 20:30:20.418812,741
2022-03-25 20:30:37.403833,741
2022-03-25 20:30:54.403940,741
2022-03-25 20:31:11.404224,740
2022-03-25 20:31:28.404347,740
2022-03-25 20:31:45.404039,740
2022-03-25 20:32:02.404108,741
2022-03-25 20:32:19.404490,741
2022-03-25 20:32:36.404116,740
2022-03-25 20:32:53.403979,740
2022-03-25 20:33:10.389253,739
2022-03-25 20:33:27.388175,740
2022-03-25 20:33:44.387908,741
2022-03-25 20:34:01.387841,741
2022-03-25 20:34:18.387550,741
2022-03-25 20:34:35.372589,741
2022-03-25 20:34:52.372400,740
2022-03-25 20:35:09.372430,741
2022-03-25 20:35:26.372276,740
2022-03-25 20:35:43.372629,742
2022-03-25 20:36:00.372728,740
2022-03-25 20:36:17.357718,740
2022-03-25 20:36:34.357590,743
2022-03-25 20:36:51.357972,741
2022-03-25 20:37:08.357811,739
2022-03-25 20:37:25.357861,741
2022-03-25 20:37:42.342331,741
2022-03-25 20:37:59.341961,740
2022-03-25 20:38:16.342069,740
2022-03-25 20:38:33.342142,742
2022-03-25 20:38:50.342433,740
2022-03-25 20:39:07.342531,741
2022-03-25 20:39:24.327062,740
2022-03-25 20:39:41.326583,740
2022-03-25 20:39:58.326580,741
2022-03-25 20:40:15.327194,741
2022-03-25 20:40:32.326982,742
2022-03-25 20:40:49.311608,740
2022-03-25 20:41:06.311576,742
2022-03-25 20:41:23.311875,742
2022-03-25 20:41:40.311873,741
2022-03-25 20:41:57.312358,741
2022-03-25 20:42:14.311956,741
2022-03-25 20:42:31.311708,743
2022-03-25 20:42:48.312374,741
2022-03-25 20:43:05.312985,741
2022-03-25 20:43:22.312992,740
2022-03-25 20:43:39.313151,740
2022-03-25 20:43:56.313150,741
2022-03-25 20:44:13.313215,742
2022-03-25 20:44:30.298357,741
2022-03-25 20:44:47.298431,742
