dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2022-03-25 19:25:35.347530,0.04,0.00,19.89,5.66,13906.80,5996.20,169896.95,7.34
2022-03-25 19:25:45.373024,0.04,0.00,19.89,5.79,14405.32,6178.22,169896.95,7.34
2022-03-25 19:25:55.413368,0.04,0.00,18.65,5.17,12136.65,5341.59,133760.59,6.65
2022-03-25 19:26:05.438596,0.04,0.00,16.31,4.21,8890.24,4100.97,81579.20,5.43
2022-03-25 19:26:15.479251,0.04,0.00,20.23,5.93,14929.16,6368.47,180744.38,7.53
2022-03-25 19:26:25.519872,0.04,0.00,21.68,5.93,14929.16,6368.47,233648.78,8.38
2022-03-25 19:26:35.545112,0.04,0.00,20.57,4.29,9155.97,4204.82,85955.38,5.54
2022-03-25 19:26:45.585673,0.04,0.00,19.57,5.79,15480.00,6567.43,169896.95,7.34
2022-03-25 19:26:55.611092,0.04,0.00,20.23,5.79,14929.16,6368.47,192455.52,7.73
2022-03-25 19:27:05.651732,0.04,0.00,20.57,5.79,14405.32,5996.20,150503.08,6.99
2022-03-25 19:27:15.676839,0.05,0.00,16.55,4.37,9432.93,6178.22,180744.38,7.53
2022-03-25 19:27:25.717395,0.04,0.00,20.57,5.79,14405.32,6178.22,159838.98,7.16
2022-03-25 19:27:35.757842,0.04,0.00,20.57,5.79,14405.32,6178.22,169896.95,7.34
2022-03-25 19:27:45.783194,0.05,0.00,16.78,4.37,9432.93,4312.58,205113.42,7.94
2022-03-25 19:27:55.823712,0.04,0.00,20.57,5.66,13906.80,5996.20,192455.52,5.54
2022-03-25 19:28:05.849158,0.04,0.00,20.93,6.08,15480.00,6567.43,205113.42,7.73
2022-03-25 19:28:15.889605,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:28:25.914936,0.04,0.00,20.23,5.93,14929.16,6368.47,180744.38,7.53
2022-03-25 19:28:35.955138,0.04,0.00,19.57,4.37,9432.93,4312.58,159838.98,7.16
2022-03-25 19:28:45.980305,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:28:56.020944,0.04,0.00,20.23,5.93,14929.16,6368.47,180744.38,7.53
2022-03-25 19:29:06.046375,0.05,0.00,17.03,4.75,10666.06,4786.76,95607.69,5.79
2022-03-25 19:29:16.086875,0.04,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:29:26.112233,0.04,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:29:36.152684,0.04,0.00,20.23,5.79,14405.32,6178.22,180744.38,7.53
2022-03-25 19:29:46.193204,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:29:56.218387,0.04,0.00,19.89,5.66,13906.80,5996.20,169896.95,7.34
2022-03-25 19:30:06.258875,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:30:16.284070,0.04,0.00,18.65,5.06,11743.65,5194.37,133760.59,6.65
2022-03-25 19:30:26.324549,0.05,0.00,16.78,4.37,9432.93,4312.58,90623.73,5.67
2022-03-25 19:30:36.365363,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:30:46.390662,0.04,0.00,20.93,5.79,14405.32,6178.22,205113.42,7.94
2022-03-25 19:30:56.431147,0.05,0.00,17.03,4.46,9721.74,4424.43,95607.69,5.79
2022-03-25 19:31:06.456422,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:31:16.496999,0.04,0.00,20.57,5.66,13906.80,5996.20,192455.52,7.73
2022-03-25 19:31:26.522201,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:31:36.562855,0.04,0.00,20.23,5.93,14929.16,6368.47,180744.38,7.53
2022-03-25 19:31:46.588020,0.04,0.00,21.68,6.23,16059.67,6775.67,233648.78,8.38
2022-03-25 19:31:56.628763,0.04,0.00,20.23,5.79,14405.32,6178.22,180744.38,7.53
2022-03-25 19:32:06.669258,0.04,0.00,20.23,5.79,14405.32,6178.22,180744.38,7.53
2022-03-25 19:32:16.694605,0.05,0.00,17.03,4.46,9721.74,4424.43,95607.69,5.79
2022-03-25 19:32:26.735175,0.04,0.00,20.93,6.08,15480.00,6567.43,205113.42,7.94
2022-03-25 19:32:36.760281,0.04,0.00,23.34,6.54,17313.48,7222.25,306927.56,9.37
2022-03-25 19:32:46.800882,0.04,0.00,19.57,4.75,10666.06,4786.76,159838.98,7.16
2022-03-25 19:32:56.826074,0.04,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:33:06.866864,0.04,0.00,20.23,5.79,14405.32,6178.22,180744.38,7.53
2022-03-25 19:33:16.892199,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:33:26.932636,0.04,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:33:36.957454,0.05,0.00,16.78,4.29,9155.97,4204.82,90623.73,5.67
2022-03-25 19:33:46.998126,0.04,0.00,19.89,5.93,14929.16,6368.47,169896.95,7.34
2022-03-25 19:33:57.038823,0.04,0.00,20.57,6.08,15480.00,6567.43,192455.52,7.73
2022-03-25 19:34:07.063917,0.05,0.00,16.55,4.37,9432.93,4312.58,85955.38,5.54
2022-03-25 19:34:17.104649,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:34:27.130223,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:34:37.170559,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:34:47.196103,0.05,0.00,20.57,6.08,15480.00,6567.43,192455.52,7.73
2022-03-25 19:34:57.236332,0.04,0.00,19.89,5.66,13906.80,5996.20,169896.95,7.34
2022-03-25 19:35:07.276889,0.04,0.00,20.57,5.17,12136.65,5341.59,126249.46,6.50
2022-03-25 19:35:17.302103,0.05,0.00,16.78,4.37,14405.32,6178.22,205113.42,7.94
2022-03-25 19:35:27.327207,0.04,0.00,20.57,5.93,9432.93,4312.58,85955.38,5.54
2022-03-25 19:35:37.368058,0.04,0.00,20.93,5.93,14929.16,5194.37,133760.59,6.65
