dateTime,luminosity,ir,full,visible,lux
2022-03-25 19:09:32.364880,1796992457,27419,60873,33454,1000.162000
2022-03-25 19:09:42.358817,1796730288,27415,60848,33433,999.317080
2022-03-25 19:09:52.368349,1798106605,27436,60909,33473,1000.706500
2022-03-25 19:10:02.362917,1799089685,27451,60949,33498,1001.544100
2022-03-25 19:10:12.371910,1799286285,27454,60941,33487,1001.017800
2022-03-25 19:10:22.381182,1798237680,27438,60912,33474,1000.717000
2022-03-25 19:10:32.375274,1796992442,27419,60858,33439,999.511470
2022-03-25 19:10:42.384623,1797713363,27430,60883,33453,999.937870
2022-03-25 19:10:52.394288,1796992442,27419,60858,33439,999.511470
2022-03-25 19:11:02.403943,1798106589,27436,60893,33457,1000.012800
2022-03-25 19:11:12.398166,1797844436,27432,60884,33452,999.861570
2022-03-25 19:11:22.407820,1794895226,27387,60794,33407,998.649600
2022-03-25 19:11:32.417032,1793649965,27368,60717,33349,996.447020
2022-03-25 19:11:42.411099,1793322285,27363,60717,33354,996.745910
2022-03-25 19:11:52.420494,1793060125,27359,60701,33342,996.291380
2022-03-25 19:12:02.430301,1793518890,27366,60714,33348,996.436520
2022-03-25 19:12:12.424167,1793256754,27362,60722,33360,997.022400
2022-03-25 19:12:22.433709,1793846617,27371,60761,33390,998.175420
2022-03-25 19:12:32.443215,1794108770,27375,60770,33395,998.326420
2022-03-25 19:12:42.437724,1794895229,27387,60797,33410,998.779790
2022-03-25 19:12:52.446765,1795812757,27401,60821,33420,998.983340
2022-03-25 19:13:02.456962,1798041078,27435,60918,33483,1001.156600
2022-03-25 19:13:12.466129,1797516762,27427,60890,33463,1000.420700
2022-03-25 19:13:22.460245,1798106622,27436,60926,33490,1001.443700
2022-03-25 19:13:32.469776,1798827544,27447,60952,33505,1001.913400
2022-03-25 19:13:42.479290,1797975536,27434,60912,33478,1000.956100
2022-03-25 19:13:52.473411,1798303232,27439,60928,33489,1001.351000
2022-03-25 19:14:02.482938,1798106607,27436,60911,33475,1000.793200
2022-03-25 19:14:12.492477,1798368778,27440,60938,33498,1001.724800
2022-03-25 19:14:22.502176,1797385711,27425,60911,33486,1001.451100
2022-03-25 19:14:32.511519,1800466009,27472,61017,33545,1003.237200
2022-03-25 19:14:42.521239,1798565406,27443,60958,33515,1002.413000
2022-03-25 19:14:52.515545,1794108802,27375,60802,33427,999.714110
2022-03-25 19:15:02.525027,1794370942,27379,60798,33419,999.301570
2022-03-25 19:15:12.534643,1793846663,27371,60807,33436,1000.170300
2022-03-25 19:15:22.544108,1795550646,27397,60854,33457,1000.653700
2022-03-25 19:15:32.538240,1798106647,27436,60951,33515,1002.528000
2022-03-25 19:15:42.547558,1799155258,27452,60986,33534,1003.089100
2022-03-25 19:15:52.541521,1797123578,27421,60922,33501,1002.167400
2022-03-25 19:16:02.551214,1799745088,27461,60992,33531,1002.810800
2022-03-25 19:16:12.544955,1804922598,27540,61158,33618,1005.285500
2022-03-25 19:16:22.554444,1801973401,27495,61081,33586,1004.637300
2022-03-25 19:16:32.563879,1800531574,27473,61046,33573,1004.435200
2022-03-25 19:16:42.557953,1800138345,27467,61033,33566,1004.230400
2022-03-25 19:16:52.567545,1799941736,27464,61032,33568,1004.366600
2022-03-25 19:17:02.577114,1800466034,27472,61042,33570,1004.321700
2022-03-25 19:17:12.586558,1799614031,27459,61007,33548,1003.581200
2022-03-25 19:17:22.580654,1799286353,27454,61009,33555,1003.967100
2022-03-25 19:17:32.590082,1800269423,27469,61039,33570,1004.371000
2022-03-25 19:17:42.599556,1802628787,27505,61107,33602,1005.167000
2022-03-25 19:17:52.593704,1804201705,27529,61161,33632,1006.073500
2022-03-25 19:18:02.603424,1802890993,27509,61169,33660,1007.617600
2022-03-25 19:18:12.612733,1802235623,27499,61159,33660,1007.782300
2022-03-25 19:18:22.622249,1803480853,27518,61205,33687,1008.641100
2022-03-25 19:18:32.616434,1803415325,27517,61213,33696,1009.048300
2022-03-25 19:18:42.625877,1804988240,27541,61264,33723,1009.824600
2022-03-25 19:18:52.635370,1807544237,27580,61357,33777,1011.525700
2022-03-25 19:19:02.644920,1805512553,27549,61289,33740,1010.430600
2022-03-25 19:19:12.639044,1803022122,27511,61226,33715,1009.972100
2022-03-25 19:19:22.648614,1806299020,27561,61324,33763,1011.231300
2022-03-25 19:19:32.658139,1806561177,27565,61337,33772,1011.556100
2022-03-25 19:19:42.652448,1808723933,27598,61405,33807,1012.531200
2022-03-25 19:19:52.662086,1808855026,27600,61426,33826,1013.323100
2022-03-25 19:20:02.671481,1809248274,27606,61458,33852,1014.353100
2022-03-25 19:20:12.680867,1809969182,27617,61470,33853,1014.214900
2022-03-25 19:20:22.674970,1810296884,27622,61492,33870,1014.870500
2022-03-25 19:20:32.684373,1810165822,27620,61502,33882,1015.424800
2022-03-25 19:20:42.693824,1811935341,27647,61549,33902,1015.847700
2022-03-25 19:20:52.687980,1813311667,27668,61619,33951,1017.628800
2022-03-25 19:21:02.697591,1814687985,27689,61681,33992,1019.062800
2022-03-25 19:21:12.707192,1815146737,27696,61681,33985,1018.643100
2022-03-25 19:21:22.717099,1814425821,27685,61661,33976,1018.433800
2022-03-25 19:21:32.726551,1814032583,27679,61639,33960,1017.838000
2022-03-25 19:21:42.736042,1816457497,27716,61721,34005,1019.181500
2022-03-25 19:21:52.745765,1817702734,27735,61774,34039,1020.344200
2022-03-25 19:22:02.739789,1817440580,27731,61764,34033,1020.149900
2022-03-25 19:22:12.749076,1817571643,27733,61755,34022,1019.639000
2022-03-25 19:22:22.758743,1819341202,27760,61842,34082,1021.799100
2022-03-25 19:22:32.752701,1818816883,27752,61811,34059,1020.932300
2022-03-25 19:22:42.762192,1819865522,27768,61874,34106,1022.709400
2022-03-25 19:22:52.771872,1817637208,27734,61784,34050,1020.838600
2022-03-25 19:23:02.781512,1812132010,27650,61610,33960,1018.317100
2022-03-25 19:23:12.790935,1808920647,27601,61511,33910,1016.954900
2022-03-25 19:23:22.800559,1813967121,27678,61713,34035,1021.112900
2022-03-25 19:23:32.794695,1813442800,27670,61680,34010,1020.158900
2022-03-25 19:23:42.804196,1812852970,27661,61674,34013,1020.438000
2022-03-25 19:23:52.813712,1813180658,27666,61682,34016,1020.485700
2022-03-25 19:24:02.823301,1816326492,27714,61788,34074,1022.212200
2022-03-25 19:24:12.817235,1817506188,27732,61836,34104,1023.218000
2022-03-25 19:24:22.826895,1817702802,27735,61842,34107,1023.298600
2022-03-25 19:24:32.836215,1819800064,27767,61952,34185,1026.159200
2022-03-25 19:24:42.830292,1817637268,27734,61844,34110,1023.445700
2022-03-25 19:24:52.839783,1819210204,27758,61916,34158,1025.134600
2022-03-25 19:25:02.849382,1821504035,27793,61987,34194,1026.119900
2022-03-25 19:25:12.858881,1817768361,27736,61865,34129,1024.238300
2022-03-25 19:25:22.852967,1814163794,27681,61778,34097,1023.758200
2022-03-25 19:25:32.862477,1814098264,27680,61784,34104,1024.079100
2022-03-25 19:25:42.872165,1815146865,27696,61809,34113,1024.205300
2022-03-25 19:25:52.881723,1812787471,27660,61711,34051,1022.106200
2022-03-25 19:26:02.875781,1814819179,27691,61803,34112,1024.244800
2022-03-25 19:26:12.885043,1814491465,27686,61769,34083,1023.066800
2022-03-25 19:26:22.894601,1817178555,27727,61883,34156,1025.561200
2022-03-25 19:26:32.904143,1817506237,27732,61885,34153,1025.347800
2022-03-25 19:26:42.898197,1819210243,27758,61955,34197,1026.830000
2022-03-25 19:26:52.907639,1819931193,27769,62009,34240,1028.517600
2022-03-25 19:27:02.917164,1821045330,27786,62034,34248,1028.583400
2022-03-25 19:27:12.926736,1823470272,27823,62144,34321,1031.144500
2022-03-25 19:27:22.920820,1824781030,27843,62182,34339,1031.595600
2022-03-25 19:27:32.930274,1824060119,27832,62167,34335,1031.604200
2022-03-25 19:27:42.939915,1823208106,27819,62122,34303,1030.428000
2022-03-25 19:27:52.933946,1823077034,27817,62122,34305,1030.548300
2022-03-25 19:28:02.943510,1823535809,27824,62145,34321,1031.128100
2022-03-25 19:28:12.952738,1823077023,27817,62111,34294,1030.069800
2022-03-25 19:28:22.962436,1824846574,27844,62190,34346,1031.883500
2022-03-25 19:28:32.972065,1824518877,27839,62173,34334,1031.444500
2022-03-25 19:28:42.966215,1823077037,27817,62125,34308,1030.678700
2022-03-25 19:28:52.975729,1824846579,27844,62195,34351,1032.101100
2022-03-25 19:29:02.985443,1825567502,27855,62222,34367,1032.614400
2022-03-25 19:29:12.995044,1826485041,27869,62257,34388,1033.295500
2022-03-25 19:29:22.989042,1826419510,27868,62262,34394,1033.573100
2022-03-25 19:29:32.998920,1827861376,27890,62336,34446,1035.470000
2022-03-25 19:29:43.008240,1827337052,27882,62300,34418,1034.384900
2022-03-25 19:29:53.017852,1828778919,27904,62375,34471,1036.325300
2022-03-25 19:30:03.027376,1831662610,27948,62482,34534,1038.335600
2022-03-25 19:30:13.036882,1830089699,27924,62435,34511,1037.733500
2022-03-25 19:30:23.031031,1830286319,27927,62447,34520,1038.075300
2022-03-25 19:30:33.040427,1831465999,27945,62479,34534,1038.385500
2022-03-25 19:30:43.049924,1831007257,27938,62489,34551,1039.241700
2022-03-25 19:30:53.044043,1831072806,27939,62502,34563,1039.747400
2022-03-25 19:31:03.053719,1832055844,27954,62500,34546,1038.758200
2022-03-25 19:31:13.063108,1832842308,27966,62532,34566,1039.429100
2022-03-25 19:31:23.072770,1833235555,27972,62563,34591,1040.417200
2022-03-25 19:31:33.066827,1834546337,27992,62625,34633,1041.912800
2022-03-25 19:31:43.076210,1835726015,28010,62655,34645,1042.135900
2022-03-25 19:31:53.085865,1836250320,28018,62672,34654,1042.394400
2022-03-25 19:32:03.095911,1836643546,28024,62682,34658,1042.468800
2022-03-25 19:32:13.104918,1838806322,28057,62770,34713,1044.313800
2022-03-25 19:32:23.114470,1839723850,28071,62794,34723,1044.516400
2022-03-25 19:32:33.108567,1841821117,28103,62909,34806,1047.597200
2022-03-25 19:32:43.118116,1852569440,28267,63328,35061,1055.970300
2022-03-25 19:32:53.127464,1845163574,28154,63030,34876,1049.796000
2022-03-25 19:33:03.121516,1840838055,28088,62887,34799,1047.542200
2022-03-25 19:33:13.131003,1840182625,28078,62817,34739,1045.096300
2022-03-25 19:33:23.140283,1840117134,28077,62862,34785,1047.115800
2022-03-25 19:33:33.134440,1839920515,28074,62851,34777,1046.817400
2022-03-25 19:33:43.144120,1840903618,28089,62914,34825,1048.658100
2022-03-25 19:33:53.153534,1840641439,28085,62879,34794,1047.374500
2022-03-25 19:34:03.163081,1837954360,28044,62776,34732,1045.357500
2022-03-25 19:34:13.157087,1837036804,28030,62724,34694,1043.936200
2022-03-25 19:34:23.166583,1840379296,28081,62880,34799,1047.658900
2022-03-25 19:34:33.175975,1840182644,28078,62836,34758,1045.923500
2022-03-25 19:34:43.185603,1841427886,28097,62894,34797,1047.305300
2022-03-25 19:34:53.179636,1841493428,28098,62900,34802,1047.506500
2022-03-25 19:35:03.189452,1842148820,28108,62932,34824,1048.297700
2022-03-25 19:35:13.199129,1846670990,28177,63118,34941,1052.243700
2022-03-25 19:35:23.208497,1845163596,28154,63052,34898,1050.754200
2022-03-25 19:35:33.218068,1846212235,28170,63115,34945,1052.534500
2022-03-25 19:35:43.212220,1843721758,28132,63006,34874,1050.075400
2022-03-25 19:35:53.221806,1845098075,28153,63067,34914,1051.467800
2022-03-25 19:36:03.231116,1849095931,28214,63227,35013,1054.763200
2022-03-25 19:36:13.240531,1845687925,28162,63093,34931,1052.058200
2022-03-25 19:36:23.234634,1841886696,28104,62952,34848,1049.409700
2022-03-25 19:36:33.244347,1843459607,28128,62999,34871,1050.011500
2022-03-25 19:36:43.253617,1840838066,28088,62898,34810,1048.021200
2022-03-25 19:36:53.263110,1840379307,28081,62891,34810,1048.137900
2022-03-25 19:37:03.257168,1841165771,28093,62923,34830,1048.809100
2022-03-25 19:37:13.266776,1847850679,28195,63159,34964,1052.945400
2022-03-25 19:37:23.276150,1839199624,28063,62856,34793,1047.697600
2022-03-25 19:37:33.270189,1840051570,28076,62834,34758,1045.956900
2022-03-25 19:37:43.279637,1840444776,28082,62824,34742,1045.160400
2022-03-25 19:37:53.289230,1839855007,28073,62879,34806,1048.097000
2022-03-25 19:38:03.298712,1841558990,28099,62926,34827,1048.578500
2022-03-25 19:38:13.292864,1839199584,28063,62816,34753,1045.955600
2022-03-25 19:38:23.302107,1838282057,28049,62793,34744,1045.796800
2022-03-25 19:38:33.311552,1838806389,28057,62837,34780,1047.231200
2022-03-25 19:38:43.305698,1839199581,28063,62813,34750,1045.825000
2022-03-25 19:38:53.315150,1837233455,28033,62767,34734,1045.627800
2022-03-25 19:39:03.324808,1837102356,28031,62740,34709,1044.572500
2022-03-25 19:39:13.334348,1834742995,27995,62675,34680,1043.909200
2022-03-25 19:39:23.343731,1834284214,27988,62646,34658,1043.067900
2022-03-25 19:39:33.353323,1834349765,27989,62661,34672,1043.660800
2022-03-25 19:39:43.347344,1832580230,27962,62598,34636,1042.542700
2022-03-25 19:39:53.357030,1833366683,27974,62619,34645,1042.734900
2022-03-25 19:40:03.367234,1834546361,27992,62649,34657,1042.957800
2022-03-25 19:40:13.376038,1834546360,27992,62648,34656,1042.914200
2022-03-25 19:40:23.385713,1834611906,27993,62658,34665,1043.289300
2022-03-25 19:40:33.395219,1834677454,27994,62670,34676,1043.751700
