dateTime,c02,temperature,humidity
2022-03-25 19:09:35.180123,455,28.84,13.03
2022-03-25 19:09:45.194506,456,28.84,13.11
2022-03-25 19:09:55.224215,454,28.81,13.09
2022-03-25 19:10:05.238673,457,28.81,13.25
2022-03-25 19:10:15.252630,459,28.81,13.67
2022-03-25 19:10:25.282247,462,28.81,13.34
2022-03-25 19:10:35.296333,464,28.81,13.21
2022-03-25 19:10:45.310471,463,28.80,13.03
2022-03-25 19:10:55.339974,462,28.81,13.09
2022-03-25 19:11:05.353999,463,28.81,13.00
2022-03-25 19:11:15.383551,464,28.83,12.87
2022-03-25 19:11:25.397646,464,28.83,13.11
2022-03-25 19:11:35.411737,464,28.77,13.16
2022-03-25 19:11:45.426062,462,28.83,13.35
2022-03-25 19:11:55.455693,462,28.84,13.29
2022-03-25 19:12:05.469656,461,28.87,13.35
2022-03-25 19:12:15.483241,462,28.93,13.40
2022-03-25 19:12:25.512708,462,28.94,13.60
2022-03-25 19:12:35.526779,463,29.00,13.65
2022-03-25 19:12:45.556311,464,29.02,13.54
2022-03-25 19:12:55.570562,464,29.02,13.51
2022-03-25 19:13:05.584903,463,29.02,13.22
2022-03-25 19:13:15.614520,462,29.05,13.35
2022-03-25 19:13:25.628860,461,29.05,13.85
2022-03-25 19:13:35.643240,461,29.07,13.51
2022-03-25 19:13:45.672914,462,29.07,13.43
2022-03-25 19:13:55.687407,462,29.08,13.36
2022-03-25 19:14:05.701525,461,29.08,13.17
2022-03-25 19:14:15.730883,459,29.10,13.06
2022-03-25 19:14:25.745154,459,29.08,13.04
2022-03-25 19:14:35.759652,458,29.07,13.06
2022-03-25 19:14:45.789211,458,29.08,12.75
2022-03-25 19:14:55.803430,457,29.05,13.11
2022-03-25 19:15:05.833034,456,29.04,13.06
2022-03-25 19:15:15.846979,455,29.04,13.02
2022-03-25 19:15:25.861064,456,29.01,13.01
2022-03-25 19:15:35.890564,455,29.02,13.13
2022-03-25 19:15:45.904654,454,29.00,13.38
2022-03-25 19:15:55.919309,453,29.00,13.63
2022-03-25 19:16:05.948646,454,29.01,13.62
2022-03-25 19:16:15.962627,453,29.04,13.82
2022-03-25 19:16:25.977033,452,29.05,13.70
2022-03-25 19:16:36.006099,453,29.08,13.52
2022-03-25 19:16:46.020629,452,29.10,13.25
2022-03-25 19:16:56.034942,452,29.10,12.88
2022-03-25 19:17:06.064497,452,29.10,12.93
2022-03-25 19:17:16.078491,452,29.10,13.00
2022-03-25 19:17:26.092841,452,29.10,13.22
2022-03-25 19:17:36.122675,452,29.08,13.36
2022-03-25 19:17:46.136775,452,29.12,13.41
2022-03-25 19:17:56.151075,451,29.15,13.56
2022-03-25 19:18:06.180697,449,29.17,13.45
2022-03-25 19:18:16.194487,449,29.15,13.51
2022-03-25 19:18:26.224092,448,29.17,13.58
2022-03-25 19:18:36.238300,449,29.20,13.73
2022-03-25 19:18:46.252740,450,29.24,13.74
2022-03-25 19:18:56.282499,452,29.30,13.68
2022-03-25 19:19:06.296799,450,29.31,13.88
2022-03-25 19:19:16.311220,450,29.37,13.83
2022-03-25 19:19:26.340714,450,29.40,13.54
2022-03-25 19:19:36.355288,451,29.42,13.66
2022-03-25 19:19:46.369572,451,29.44,13.25
2022-03-25 19:19:56.399270,453,29.44,13.30
2022-03-25 19:20:06.413347,452,29.46,12.89
2022-03-25 19:20:16.426799,452,29.48,12.69
2022-03-25 19:20:26.456167,452,29.46,12.85
2022-03-25 19:20:36.470261,453,29.45,13.05
2022-03-25 19:20:46.484645,452,29.45,13.08
2022-03-25 19:20:56.514274,452,29.44,13.14
2022-03-25 19:21:06.528633,453,29.45,13.45
2022-03-25 19:21:16.558242,454,29.48,13.43
2022-03-25 19:21:26.572550,455,29.44,12.68
2022-03-25 19:21:36.586718,455,29.46,13.00
2022-03-25 19:21:46.616359,454,29.45,13.22
2022-03-25 19:21:56.630777,454,29.45,13.48
2022-03-25 19:22:06.644830,454,29.45,13.93
2022-03-25 19:22:16.674296,454,29.48,13.93
2022-03-25 19:22:26.688493,454,29.49,13.61
2022-03-25 19:22:36.702893,454,29.51,13.53
2022-03-25 19:22:46.732544,452,29.55,13.40
2022-03-25 19:22:56.746927,452,29.56,13.34
2022-03-25 19:23:06.761152,452,29.59,13.10
2022-03-25 19:23:16.790818,453,29.63,13.01
2022-03-25 19:23:26.805016,452,29.65,13.09
2022-03-25 19:23:36.819249,452,29.66,13.18
2022-03-25 19:23:46.848761,453,29.71,13.24
2022-03-25 19:23:56.863070,455,29.72,13.02
2022-03-25 19:24:06.892237,456,29.76,13.14
2022-03-25 19:24:16.905916,459,29.77,13.29
2022-03-25 19:24:26.919997,460,29.82,13.30
2022-03-25 19:24:36.934580,460,29.86,13.50
2022-03-25 19:24:46.964265,461,29.89,12.92
2022-03-25 19:24:56.978596,461,29.85,12.63
2022-03-25 19:25:06.992923,462,29.89,12.65
2022-03-25 19:25:17.022659,464,29.89,12.57
2022-03-25 19:25:27.036809,463,29.86,12.71
2022-03-25 19:25:37.066504,462,29.88,12.92
2022-03-25 19:25:47.080636,461,29.86,13.06
2022-03-25 19:25:57.095112,461,29.88,13.44
2022-03-25 19:26:07.124581,460,29.89,13.34
2022-03-25 19:26:17.139067,461,29.89,13.02
2022-03-25 19:26:27.153113,461,29.91,13.21
2022-03-25 19:26:37.182738,459,29.92,13.31
2022-03-25 19:26:47.197370,459,29.95,13.23
2022-03-25 19:26:57.211713,459,29.96,13.29
2022-03-25 19:27:07.241455,460,30.00,13.01
2022-03-25 19:27:17.255514,460,30.03,12.85
2022-03-25 19:27:27.269668,462,30.02,12.83
2022-03-25 19:27:37.299465,460,30.00,12.31
2022-03-25 19:27:47.314017,461,29.97,12.47
2022-03-25 19:27:57.343869,461,29.93,12.30
2022-03-25 19:28:07.357786,461,29.95,12.49
2022-03-25 19:28:17.372297,460,29.91,12.50
2022-03-25 19:28:27.401920,459,29.88,12.65
2022-03-25 19:28:37.415910,458,29.89,12.70
2022-03-25 19:28:47.430231,459,29.88,12.94
