dateTime,valid,binCount0,binCount1,binCount2,binCount3,binCount4,binCount5,binCount6,binCount7,binCount8,binCount9,binCount10,binCount11,binCount12,binCount13,binCount14,binCount15,bin1TimeToCross,bin3TimeToCross,bin5TimeToCross,bin7TimeToCross,sampleFlowRate,temperatureOrPressure,samplingPeriod,checkSum,pm1,pm2_5,pm10
2022-03-25 19:15:29.997383,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.33,10000,10.02,8,0.03,0.44,1.13
2022-03-25 19:15:40.026472,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.34,10000,10.02,4,0.02,0.16,0.22
2022-03-25 19:15:50.055426,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,4.34,10000,10.02,2,0.01,0.07,1.27
2022-03-25 19:16:00.084536,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,10000,10.02,2,0.01,0.11,0.41
2022-03-25 19:16:10.113217,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.35,10000,10.01,9,0.05,0.32,0.68
2022-03-25 19:16:20.142478,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4.35,10000,10.02,5,0.01,0.26,3.75
2022-03-25 19:16:30.171257,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,10000,10.02,6,0.03,0.17,0.47
2022-03-25 19:16:40.200028,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,10000,10.01,2,0.01,0.11,0.41
2022-03-25 19:16:50.229033,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4.38,10000,10.02,2,0.01,0.08,0.11
2022-03-25 19:17:00.258937,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.38,10000,10.02,4,0.02,0.11,0.14
2022-03-25 19:17:10.302672,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4.40,10000,10.02,6,0.04,0.14,0.17
2022-03-25 19:17:20.331980,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4.41,10000,10.02,10,0.05,0.40,0.55
2022-03-25 19:17:30.361294,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.41,10000,10.02,3,0.02,0.10,0.13
2022-03-25 19:17:40.390272,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10000,10.02,4,0.02,0.06,0.06
2022-03-25 19:17:50.418925,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10000,10.02,4,0.02,0.14,0.43
2022-03-25 19:18:00.448353,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.44,10000,10.02,6,0.03,0.29,0.40
2022-03-25 19:18:10.477334,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4.46,10000,10.02,6,0.03,0.14,0.17
2022-03-25 19:18:20.506002,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.45,10000,10.01,6,0.03,0.24,0.33
2022-03-25 19:18:30.534952,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,10000,10.02,3,0.01,0.12,0.42
2022-03-25 19:18:40.564155,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.46,10000,10.02,5,0.02,0.12,3.22
2022-03-25 19:18:50.593178,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4.43,10000,10.02,4,0.02,0.11,0.14
2022-03-25 19:19:00.622279,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.45,10000,10.02,5,0.02,0.25,0.60
2022-03-25 19:19:10.666532,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,10000,10.02,5,0.03,0.08,0.08
2022-03-25 19:19:20.695505,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4.49,10000,10.02,3,0.01,0.14,0.20
2022-03-25 19:19:30.724349,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.45,10000,10.02,5,0.02,0.22,0.31
2022-03-25 19:19:40.753664,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.46,10000,10.02,6,0.03,0.22,0.54
2022-03-25 19:19:50.782719,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,10000,10.02,5,0.03,0.07,0.08
2022-03-25 19:20:00.811655,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,10000,10.02,4,0.02,0.14,0.43
2022-03-25 19:20:10.840677,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4.47,10000,10.02,3,0.02,0.09,0.12
2022-03-25 19:20:20.869977,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.47,10000,10.02,1,0.00,0.06,0.09
2022-03-25 19:20:30.899080,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,10000,10.02,1,0.00,0.09,0.38
2022-03-25 19:20:40.928218,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.46,10000,10.02,6,0.03,0.14,0.17
2022-03-25 19:20:50.957137,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,10000,10.02,4,0.02,0.06,0.06
2022-03-25 19:21:01.001637,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4.52,10000,10.02,11,0.06,0.31,0.40
2022-03-25 19:21:11.015525,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4.52,10000,10.02,5,0.02,0.22,0.31
2022-03-25 19:21:21.060107,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.51,10000,10.02,5,0.03,0.17,0.23
2022-03-25 19:21:31.089314,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,10000,10.02,5,0.03,0.07,0.08
2022-03-25 19:21:41.118463,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.47,10000,10.02,4,0.02,0.16,0.22
2022-03-25 19:21:51.147866,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.47,10000,10.02,9,0.05,0.23,0.29
2022-03-25 19:22:01.176866,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.46,10000,10.02,4,0.02,0.16,0.22
2022-03-25 19:22:11.205893,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.44,10000,10.02,5,0.02,0.20,0.52
2022-03-25 19:22:21.234748,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,10000,10.02,2,0.01,0.03,0.03
2022-03-25 19:22:31.264113,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,10000,10.02,2,0.01,0.03,0.03
2022-03-25 19:22:41.293240,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.43,10000,10.02,5,0.03,0.13,0.16
2022-03-25 19:22:51.322153,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.44,10000,10.01,2,0.00,0.16,0.48
2022-03-25 19:23:01.351482,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.42,10000,10.02,1,0.00,0.07,0.09
2022-03-25 19:23:11.380305,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.43,10000,10.02,3,0.01,0.18,0.50
2022-03-25 19:23:21.409537,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.41,10000,10.02,6,0.03,0.24,0.33
2022-03-25 19:23:31.453967,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0,0,4.41,10000,10.02,9,0.04,0.31,1.81
2022-03-25 19:23:41.483132,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10000,10.02,6,0.04,0.09,0.09
2022-03-25 19:23:51.513122,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.43,10000,10.02,4,0.02,0.16,0.22
2022-03-25 19:24:01.541557,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4.38,10000,10.02,6,0.03,0.27,0.63
2022-03-25 19:24:11.570302,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4.42,10000,10.02,5,0.02,0.31,0.68
2022-03-25 19:24:21.599445,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,35,0,4.41,10000,10.02,5,0.01,0.24,5.35
2022-03-25 19:24:31.628390,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.40,10000,10.02,7,0.04,0.21,0.27
2022-03-25 19:24:41.657463,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40,10000,10.02,4,0.02,0.14,0.44
2022-03-25 19:24:51.686791,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40,10000,10.02,4,0.03,0.06,0.06
2022-03-25 19:25:01.731092,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.38,10000,10.02,8,0.04,0.25,0.58
2022-03-25 19:25:11.760010,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.37,10000,10.02,6,0.04,0.14,0.17
2022-03-25 19:25:21.774115,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,10000,10.02,5,0.03,0.08,0.08
2022-03-25 19:25:31.818622,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4.39,10000,10.02,4,0.02,0.19,0.52
2022-03-25 19:25:41.847365,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,10000,10.02,2,0.01,0.03,0.03
2022-03-25 19:25:51.876584,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.39,10000,10.02,4,0.02,0.16,0.22
2022-03-25 19:26:01.905639,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.38,10000,10.02,4,0.02,0.11,0.14
2022-03-25 19:26:11.934637,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.38,10000,10.02,3,0.02,0.10,0.13
2022-03-25 19:26:21.963686,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,4.39,10000,10.02,4,0.02,0.15,1.36
2022-03-25 19:26:32.008584,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,4.37,10000,10.02,10,0.05,0.24,1.46
2022-03-25 19:26:42.022310,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,10000,10.02,1,0.01,0.02,0.02
2022-03-25 19:26:52.066736,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,71,0,0,4.37,10000,10.02,7,0.04,0.20,1.42
