dateTime,Latitude,Longitude,Speed,Altitude,Course,HDOP,Year,Month,Day,Hour,Minute,Second
2022-03-25 19:14:41.609833,32.992333333,-96.757836667,0.16668,214.0,177.72,1.06,2022,3,25,19,14,38
2022-03-25 19:19:14.858451,32.992386667,-96.757836667,0.31484,212.3,216.77,1.03,2022,3,25,19,19,12
2022-03-25 19:26:17.296471,32.99241,-96.757893333,0.2778,237.5,276.49,0.95,2022,3,25,19,26,14
2022-03-25 19:37:07.755034,32.992446667,-96.757851667,0.14816000000000001,229.6,250.26,0.84,2022,3,25,19,37,5
2022-03-25 19:44:54.030094,32.99241,-96.757853333,0.33336,219.2,0.0,0.84,2022,3,25,19,44,51
2022-03-25 19:51:23.332647,32.992455,-96.757956667,0.29632000000000003,222.5,56.45,0.76,2022,3,25,19,51,20
2022-03-25 19:57:33.759867,32.992385,-96.75799,0.25928,242.2,233.08,1.47,2022,3,25,19,57,31
2022-03-25 20:06:03.255839,32.992471667,-96.757828333,0.33336,232.1,69.15,1.02,2022,3,25,20,6,0
2022-03-25 20:13:55.718995,32.992408333,-96.757881667,0.16668,235.1,318.63,1.02,2022,3,25,20,13,53
2022-03-25 20:20:41.178691,32.99246,-96.757868333,0.0926,234.2,329.4,1.25,2022,3,25,20,20,38
2022-03-25 20:29:16.628454,32.992451667,-96.75786,0.42596000000000006,232.7,189.97,1.08,2022,3,25,20,29,13
2022-03-25 20:38:01.049596,32.992448333,-96.757891667,0.05556,213.2,326.76,1.11,2022,3,25,20,37,58
2022-03-25 20:43:48.438818,32.992511667,-96.757873333,0.29632000000000003,245.8,354.7,1.15,2022,3,25,20,43,45
