dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:13:35.382827,-21.31999969482422,3.7679998874664307,-207.3000030517578,784.0,32.349998474121094,5.927999973297119,323.70001220703125,1920.0
2022-03-25 19:13:35.383832,-21.31999969482422,3.7679998874664307,-207.3000030517578,784.0,32.349998474121094,5.927999973297119,323.70001220703125,1920.0
2022-03-25 19:20:11.270446,-18.389999389648438,3.75600004196167,-181.60000610351562,682.0,29.6200008392334,5.863999843597412,296.1000061035156,1736.0
2022-03-25 19:28:24.185897,-19.469999313354492,3.75600004196167,-190.60000610351562,718.0,31.100000381469727,5.888000011444092,310.79998779296875,1828.0
2022-03-25 19:35:32.088008,-19.540000915527344,3.7679998874664307,-196.10000610351562,738.0,30.489999771118164,5.875999927520752,305.20001220703125,1792.0
2022-03-25 19:45:52.997787,-16.690000534057617,3.759999990463257,-163.60000610351562,616.0,28.139999389648438,5.8520002365112305,281.6000061035156,1648.0
2022-03-25 19:52:30.864031,-14.649999618530273,3.747999906539917,-162.10000610351562,610.0,27.84000015258789,5.843999862670898,278.5,1626.0
2022-03-25 20:00:22.747433,-14.680000305175781,3.75600004196167,-164.10000610351562,566.0,27.8799991607666,5.840000152587891,278.8999938964844,1628.0
2022-03-25 20:07:57.640988,-20.520000457763672,3.7920000553131104,-217.0,822.0,32.22999954223633,5.9120001792907715,322.20001220703125,1904.0
2022-03-25 20:07:57.644173,-20.520000457763672,3.7920000553131104,-217.0,822.0,32.22999954223633,5.9120001792907715,322.20001220703125,1904.0
2022-03-25 20:14:08.551422,-19.989999771118164,3.7760000228881836,-201.8000030517578,760.0,31.739999771118164,5.892000198364258,317.3999938964844,1868.0
2022-03-25 20:22:01.530511,-18.770000457763672,3.7839999198913574,-200.6999969482422,760.0,31.709999084472656,5.880000114440918,317.0,1864.0
2022-03-25 20:29:35.472091,-20.65999984741211,3.7880001068115234,-198.89999389648438,790.0,32.36000061035156,5.927999973297119,323.70001220703125,1916.0
2022-03-25 20:39:35.417395,-18.739999771118164,3.7839999198913574,-197.1999969482422,748.0,30.6200008392334,5.863999843597412,306.8999938964844,1798.0
2022-03-25 20:39:35.418582,-18.739999771118164,3.7839999198913574,-197.1999969482422,748.0,30.6200008392334,5.863999843597412,306.8999938964844,1798.0
