dateTime,Latitude,Longitude,Speed,Altitude,Course,HDOP,Year,Month,Day,Hour,Minute,Second
2022-03-25 19:19:17.154341,32.992411667,-96.7579,0.16668,225.1,234.2,1.51,2022,3,25,19,19,14
2022-03-25 19:30:30.412085,32.992381667,-96.757943333,0.3704,227.0,44.51,1.06,2022,3,25,19,30,27
2022-03-25 19:43:31.598335,32.992411667,-96.757905,0.037040000000000003,225.4,229.52,1.28,2022,3,25,19,43,28
2022-03-25 19:51:47.602022,32.992438333,-96.757878333,0.5926400000000001,229.3,214.68,1.92,2022,3,25,19,51,44
2022-03-25 20:16:45.632117,32.992388333,-96.758033333,0.1852,248.7,232.8,1.22,2022,3,25,20,16,42
2022-03-25 20:27:22.567710,32.992385,-96.757986667,0.22224,231.0,237.59,1.02,2022,3,25,20,27,19
2022-03-25 20:34:46.497464,32.992435,-96.757923333,0.7408,231.7,240.0,1.41,2022,3,25,20,34,43
2022-03-25 20:34:46.497184,32.992435,-96.757923333,0.7408,231.7,240.0,1.41,2022,3,25,20,34,43
