dateTime,Latitude,Longitude,Speed,Altitude,Course,HDOP,Year,Month,Day,Hour,Minute,Second
2022-03-25 19:24:52.924318,32.992376667,-96.757856667,0.037040000000000003,201.9,218.48,0.84,2022,3,25,19,24,50
2022-03-25 20:25:26.225789,32.992418333,-96.757838333,0.25928,230.8,76.5,1.2,2022,3,25,20,25,23
2022-03-25 20:43:14.375725,32.99246,-96.757828333,0.20372,229.6,0.0,0.95,2022,3,25,20,43,11
