dateTime,infraRed,red,green,blue,proximity
2022-03-25 19:54:19.671461,42468.00,12014.00,13916.00,19708.00,32
2022-03-25 19:54:36.671559,42427.00,11999.00,13904.00,19693.00,32
2022-03-25 19:54:53.671426,42388.00,11983.00,13893.00,19676.00,33
2022-03-25 19:55:10.671315,42348.00,11969.00,13882.00,19660.00,33
2022-03-25 19:55:27.671536,42312.00,11955.00,13872.00,19651.00,33
2022-03-25 19:55:44.671580,42267.00,11937.00,13858.00,19633.00,33
2022-03-25 19:56:01.656659,42227.00,11919.00,13845.00,19617.00,33
2022-03-25 19:56:18.656760,42184.00,11902.00,13833.00,19602.00,32
2022-03-25 19:56:35.656892,42133.00,11881.00,13819.00,19583.00,32
2022-03-25 19:56:52.656974,42078.00,11861.00,13802.00,19566.00,32
2022-03-25 19:57:09.657502,42032.00,11841.00,13788.00,19547.00,32
2022-03-25 19:57:26.657885,41987.00,11822.00,13774.00,19530.00,33
2022-03-25 19:57:43.657936,41943.00,11806.00,13762.00,19515.00,32
2022-03-25 19:58:00.658556,41924.00,11796.00,13757.00,19508.00,33
2022-03-25 19:58:17.658666,41946.00,11803.00,13762.00,19514.00,33
2022-03-25 19:58:34.658775,42044.00,11843.00,13795.00,19550.00,32
2022-03-25 19:58:51.643289,41960.00,11812.00,13770.00,19519.00,33
2022-03-25 19:59:08.643352,41858.00,11771.00,13737.00,19485.00,33
2022-03-25 19:59:25.643186,41811.00,11751.00,13724.00,19468.00,32
2022-03-25 19:59:42.643063,41773.00,11734.00,13713.00,19452.00,33
2022-03-25 19:59:59.643321,41741.00,11723.00,13705.00,19444.00,33
2022-03-25 20:00:16.628232,41708.00,11710.00,13695.00,19432.00,33
2022-03-25 20:00:33.628480,41666.00,11695.00,13685.00,19417.00,33
2022-03-25 20:00:50.628115,41621.00,11675.00,13671.00,19400.00,33
2022-03-25 20:01:07.628275,41571.00,11653.00,13656.00,19386.00,33
2022-03-25 20:01:24.628621,41529.00,11636.00,13644.00,19370.00,33
2022-03-25 20:01:41.613437,41487.00,11618.00,13631.00,19354.00,33
2022-03-25 20:01:58.613575,41433.00,11600.00,13617.00,19337.00,32
2022-03-25 20:02:15.613438,41390.00,11585.00,13604.00,19320.00,33
2022-03-25 20:02:32.613926,41352.00,11569.00,13590.00,19306.00,33
2022-03-25 20:02:49.613823,41302.00,11549.00,13576.00,19289.00,32
2022-03-25 20:03:06.613972,41263.00,11533.00,13564.00,19275.00,33
2022-03-25 20:03:23.614173,41231.00,11519.00,13555.00,19266.00,33
2022-03-25 20:03:40.614132,41200.00,11506.00,13548.00,19255.00,33
2022-03-25 20:03:57.614226,41175.00,11496.00,13543.00,19248.00,32
2022-03-25 20:04:14.613919,41145.00,11483.00,13534.00,19238.00,32
2022-03-25 20:04:31.598764,41119.00,11471.00,13526.00,19226.00,32
2022-03-25 20:04:48.598917,41080.00,11457.00,13516.00,19213.00,33
2022-03-25 20:05:05.599207,41034.00,11437.00,13501.00,19198.00,32
2022-03-25 20:05:22.599267,41007.00,11425.00,13495.00,19187.00,33
2022-03-25 20:05:39.599469,40990.00,11417.00,13490.00,19183.00,32
2022-03-25 20:05:56.599944,40953.00,11402.00,13480.00,19176.00,32
2022-03-25 20:06:13.599673,40939.00,11395.00,13477.00,19168.00,32
2022-03-25 20:06:30.599326,40909.00,11383.00,13469.00,19159.00,33
2022-03-25 20:06:47.599219,40875.00,11370.00,13460.00,19147.00,32
2022-03-25 20:07:04.599009,40838.00,11356.00,13448.00,19130.00,33
2022-03-25 20:07:21.598996,40801.00,11343.00,13439.00,19115.00,32
2022-03-25 20:07:38.584066,40776.00,11331.00,13431.00,19108.00,33
2022-03-25 20:07:55.584179,40753.00,11326.00,13426.00,19102.00,33
