dateTime,c02,temperature,humidity
2022-03-25 19:09:33.575024,426,31,12
2022-03-25 19:09:43.604085,426,31,12
2022-03-25 19:09:53.648226,427,31,12
2022-03-25 19:10:03.677272,427,31,12
2022-03-25 19:10:13.706185,427,31,12
2022-03-25 19:10:23.735334,428,31,12
2022-03-25 19:10:33.764676,428,31,12
2022-03-25 19:10:43.808554,428,31,12
2022-03-25 19:10:53.837714,429,31,12
2022-03-25 19:11:03.866630,429,31,12
2022-03-25 19:11:13.895856,429,31,12
2022-03-25 19:11:23.924700,428,31,12
2022-03-25 19:11:33.953638,428,31,12
2022-03-25 19:11:43.982510,429,31,12
2022-03-25 19:11:54.011458,430,31,12
2022-03-25 19:12:04.055794,432,31,12
2022-03-25 19:12:14.084776,433,31,12
2022-03-25 19:12:24.113833,432,31,12
2022-03-25 19:12:34.143058,433,31,11
2022-03-25 19:12:44.172426,434,31,11
2022-03-25 19:12:54.216071,434,31,12
2022-03-25 19:13:04.245152,434,31,12
2022-03-25 19:13:14.274402,436,30,12
2022-03-25 19:13:24.303493,437,30,12
2022-03-25 19:13:34.332821,437,30,12
2022-03-25 19:13:44.376440,435,30,12
2022-03-25 19:13:54.405652,434,30,12
2022-03-25 19:14:04.434729,434,30,12
2022-03-25 19:14:14.463876,434,30,12
2022-03-25 19:14:24.492925,433,30,12
2022-03-25 19:14:34.521878,433,30,12
2022-03-25 19:14:44.565629,433,30,12
2022-03-25 19:14:54.594513,432,30,12
2022-03-25 19:15:04.623627,431,30,12
2022-03-25 19:15:14.652883,431,30,12
2022-03-25 19:15:24.682051,430,30,12
2022-03-25 19:15:34.726201,430,30,12
2022-03-25 19:15:44.755213,429,30,12
2022-03-25 19:15:54.784407,429,30,12
2022-03-25 19:16:04.813318,430,30,12
2022-03-25 19:16:14.842471,429,30,12
2022-03-25 19:16:24.871176,429,30,12
2022-03-25 19:16:34.915257,428,30,12
2022-03-25 19:16:44.944341,426,30,12
2022-03-25 19:16:54.973472,426,30,12
2022-03-25 19:17:05.002446,425,30,12
2022-03-25 19:17:15.031591,426,30,12
2022-03-25 19:17:25.075640,425,30,12
2022-03-25 19:17:35.104797,425,30,12
2022-03-25 19:17:45.133769,425,30,12
2022-03-25 19:17:55.162840,424,30,12
2022-03-25 19:18:05.192045,425,30,12
2022-03-25 19:18:15.221067,425,30,12
2022-03-25 19:18:25.249647,425,30,12
2022-03-25 19:18:35.278506,425,30,12
2022-03-25 19:18:45.322679,425,30,12
2022-03-25 19:18:55.351461,425,30,12
2022-03-25 19:19:05.380851,423,30,12
2022-03-25 19:19:15.410091,423,30,12
2022-03-25 19:19:25.439101,424,30,12
2022-03-25 19:19:35.482961,424,30,12
2022-03-25 19:19:45.512045,423,30,12
2022-03-25 19:19:55.541112,423,30,12
2022-03-25 19:20:05.570474,424,30,12
2022-03-25 19:20:15.599388,423,30,12
2022-03-25 19:20:25.643234,424,30,12
2022-03-25 19:20:35.672237,424,31,12
2022-03-25 19:20:45.701344,425,31,12
2022-03-25 19:20:55.730281,426,31,12
2022-03-25 19:21:05.759351,426,31,12
2022-03-25 19:21:54.787708,424,31,12
2022-03-25 19:22:04.636080,424,31,12
2022-03-25 19:22:14.664839,426,31,12
2022-03-25 19:22:24.693781,425,31,12
2022-03-25 19:22:34.737681,425,31,12
2022-03-25 19:22:44.766621,425,31,12
2022-03-25 19:22:54.795719,424,31,12
2022-03-25 19:23:04.824944,423,31,12
2022-03-25 19:23:14.854094,424,31,12
2022-03-25 19:23:24.897985,424,31,12
2022-03-25 19:23:34.927115,424,31,12
2022-03-25 19:23:44.955860,424,31,12
2022-03-25 19:23:54.985004,424,31,12
2022-03-25 19:24:05.013997,424,31,12
2022-03-25 19:24:15.043028,426,31,12
2022-03-25 19:24:25.087041,427,31,12
2022-03-25 19:24:35.116217,428,31,12
2022-03-25 19:24:45.145062,427,31,12
2022-03-25 19:24:55.173975,426,31,12
2022-03-25 19:25:05.203160,426,31,12
2022-03-25 19:25:15.232424,428,31,12
2022-03-25 19:25:25.276397,428,31,12
2022-03-25 19:25:35.305505,428,31,12
2022-03-25 19:25:45.334462,428,31,12
2022-03-25 19:25:55.363874,429,31,12
2022-03-25 19:26:05.392961,428,31,12
2022-03-25 19:26:15.436602,429,31,12
2022-03-25 19:26:25.465770,429,31,12
2022-03-25 19:26:35.494821,430,31,12
2022-03-25 19:26:45.523985,430,31,12
2022-03-25 19:26:55.553022,431,31,12
2022-03-25 19:27:05.581935,431,31,12
2022-03-25 19:27:15.611201,432,31,12
2022-03-25 19:27:25.654919,432,31,12
2022-03-25 19:27:35.684012,432,31,12
2022-03-25 19:27:45.713134,432,31,12
2022-03-25 19:27:55.742295,432,31,12
2022-03-25 19:28:05.771677,432,31,12
2022-03-25 19:28:15.815525,432,31,12
2022-03-25 19:28:25.844611,432,31,12
2022-03-25 19:28:35.873460,433,31,12
2022-03-25 19:28:45.902480,434,31,12
2022-03-25 19:28:55.931508,434,31,12
2022-03-25 19:29:05.960914,434,31,12
2022-03-25 19:29:16.004926,433,31,12
2022-03-25 19:29:26.034019,432,31,12
2022-03-25 19:29:36.063407,432,31,12
2022-03-25 19:29:46.092611,433,31,12
2022-03-25 19:29:56.136631,434,31,12
2022-03-25 19:30:06.165948,434,31,12
2022-03-25 19:30:16.195101,434,31,12
2022-03-25 19:30:26.223852,434,31,12
2022-03-25 19:30:36.253024,433,31,12
2022-03-25 19:30:46.281813,432,31,12
2022-03-25 19:30:56.310902,431,31,12
2022-03-25 19:31:06.354916,430,31,12
2022-03-25 19:31:16.384020,430,31,12
2022-03-25 19:31:26.413458,429,31,12
2022-03-25 19:31:36.442616,428,31,11
2022-03-25 19:31:46.471712,427,31,12
2022-03-25 19:31:56.515581,426,31,12
2022-03-25 19:32:06.544849,424,31,12
2022-03-25 19:32:16.574018,422,31,12
2022-03-25 19:32:26.602737,422,31,12
2022-03-25 19:32:36.646884,421,31,12
2022-03-25 19:32:46.675844,421,31,12
2022-03-25 19:32:56.704937,422,31,12
2022-03-25 19:33:06.734027,422,31,12
2022-03-25 19:33:16.763198,422,31,12
2022-03-25 19:33:26.792383,423,31,13
2022-03-25 19:33:36.836276,423,31,13
2022-03-25 19:33:46.865390,423,31,13
2022-03-25 19:33:56.894554,423,31,12
2022-03-25 19:34:06.923867,423,31,12
2022-03-25 19:34:16.952873,422,31,12
2022-03-25 19:34:26.981544,421,31,12
2022-03-25 19:34:37.025667,421,31,12
2022-03-25 19:34:47.054707,422,31,12
2022-03-25 19:34:57.083726,422,31,12
2022-03-25 19:35:07.112962,422,31,12
2022-03-25 19:35:17.141925,422,31,12
2022-03-25 19:35:27.170852,423,31,11
2022-03-25 19:35:37.199912,423,31,11
2022-03-25 19:35:47.243974,423,31,11
2022-03-25 19:35:57.273232,423,31,11
2022-03-25 19:36:07.302227,425,31,12
2022-03-25 19:36:17.331398,426,31,12
2022-03-25 19:36:27.375380,427,31,12
2022-03-25 19:36:37.404594,427,31,12
2022-03-25 19:36:47.433848,427,31,12
2022-03-25 19:36:57.463019,428,31,12
2022-03-25 19:37:07.492261,429,31,11
2022-03-25 19:37:17.536020,430,31,12
2022-03-25 19:37:27.565213,430,31,12
2022-03-25 19:37:37.594150,430,31,13
2022-03-25 19:37:47.623277,430,31,13
2022-03-25 19:37:57.652388,430,31,13
2022-03-25 19:38:07.681140,429,31,13
2022-03-25 19:38:17.725109,429,31,12
2022-03-25 19:38:27.754164,429,31,12
2022-03-25 19:38:37.783294,429,31,12
2022-03-25 19:38:47.812589,429,31,12
2022-03-25 19:38:57.841657,428,31,12
2022-03-25 19:39:07.885711,427,31,12
2022-03-25 19:39:17.914714,427,31,12
2022-03-25 19:39:27.943710,426,31,12
2022-03-25 19:39:37.972751,426,31,11
2022-03-25 19:39:48.001786,426,31,12
2022-03-25 19:39:58.030982,426,31,12
2022-03-25 19:40:08.075125,426,31,11
2022-03-25 19:40:18.104371,426,31,11
2022-03-25 19:40:28.133722,427,31,11
2022-03-25 19:40:38.162840,429,31,12
2022-03-25 19:40:48.192051,430,31,12
2022-03-25 19:40:58.236195,431,31,13
2022-03-25 19:41:08.265434,431,31,12
2022-03-25 19:41:18.294517,431,31,12
2022-03-25 19:41:28.323568,431,31,12
2022-03-25 19:41:38.352938,431,31,13
2022-03-25 19:41:48.381763,431,31,13
2022-03-25 19:41:58.410810,430,31,13
2022-03-25 19:42:08.439802,430,31,13
2022-03-25 19:42:18.483867,429,31,13
2022-03-25 19:42:28.513149,429,31,13
2022-03-25 19:42:38.542506,428,31,12
2022-03-25 19:42:48.586655,429,31,12
2022-03-25 19:42:58.615909,429,31,12
2022-03-25 19:43:08.644892,430,31,12
2022-03-25 19:43:18.674207,430,31,12
2022-03-25 19:43:28.703143,431,31,12
2022-03-25 19:43:38.732347,431,31,12
2022-03-25 19:43:48.776307,431,31,12
2022-03-25 19:43:58.805326,431,31,12
2022-03-25 19:44:08.834276,430,31,12
2022-03-25 19:44:18.863444,430,31,11
2022-03-25 19:44:28.892712,430,31,12
2022-03-25 19:44:38.921596,430,31,12
2022-03-25 19:44:48.965743,430,31,12
2022-03-25 19:44:58.994865,429,31,12
2022-03-25 19:45:09.024019,429,31,12
2022-03-25 19:45:19.053168,428,31,11
2022-03-25 19:45:29.082315,427,31,11
2022-03-25 19:45:39.111137,426,31,11
2022-03-25 19:45:49.140430,425,31,11
2022-03-25 19:45:59.184339,426,31,11
2022-03-25 19:46:09.213382,426,31,12
2022-03-25 19:46:19.242666,426,31,12
2022-03-25 19:46:29.271852,425,31,12
2022-03-25 19:46:39.301004,426,31,12
2022-03-25 19:46:49.330008,426,31,12
2022-03-25 19:46:59.374012,426,31,12
2022-03-25 19:47:09.403244,427,31,12
2022-03-25 19:47:19.432487,427,31,12
2022-03-25 19:47:29.461574,428,31,12
2022-03-25 19:47:39.490702,429,31,12
2022-03-25 19:47:49.534636,428,31,12
2022-03-25 19:47:59.563683,427,31,12
2022-03-25 19:48:09.608813,427,31,11
2022-03-25 19:48:19.621860,427,31,11
2022-03-25 19:48:29.650820,428,31,12
2022-03-25 19:48:39.680111,429,31,12
2022-03-25 19:48:49.723982,429,31,12
2022-03-25 19:48:59.753152,430,31,12
2022-03-25 19:49:09.782110,430,31,12
2022-03-25 19:49:19.811170,430,31,12
2022-03-25 19:49:29.840393,430,31,12
2022-03-25 19:49:39.884516,430,31,12
2022-03-25 19:49:49.913748,430,31,12
2022-03-25 19:49:59.942887,429,31,11
2022-03-25 19:50:09.971623,428,31,11
2022-03-25 19:50:20.000656,427,31,11
2022-03-25 19:50:30.029717,428,31,11
2022-03-25 19:50:40.058791,428,31,11
2022-03-25 19:50:50.102708,428,31,11
2022-03-25 19:51:00.131822,428,31,11
2022-03-25 19:51:10.160965,429,31,11
2022-03-25 19:51:20.190303,429,31,11
2022-03-25 19:51:30.219314,430,31,11
2022-03-25 19:51:40.263306,430,31,11
2022-03-25 19:51:50.292473,431,31,11
2022-03-25 19:52:00.321653,431,31,11
2022-03-25 19:52:10.350764,431,31,11
2022-03-25 19:52:20.379979,431,31,11
2022-03-25 19:52:30.423900,430,31,11
2022-03-25 19:52:40.438138,431,31,11
2022-03-25 19:52:50.481995,430,31,11
2022-03-25 19:53:00.511254,430,31,11
