dateTime,Latitude,Longitude,Speed,Altitude,Course,HDOP,Year,Month,Day,Hour,Minute,Second
2022-03-25 19:36:28.639736,32.992363333,-96.757948333,0.018520000000000002,238.6,262.13,0.96,2022,3,25,19,36,25
2022-03-25 19:46:05.916396,32.99239,-96.757908333,0.24076,235.0,86.64,0.95,2022,3,25,19,46,3
2022-03-25 19:57:04.690415,32.992395,-96.757826667,0.1852,245.2,115.51,0.81,2022,3,25,19,57,1
2022-03-25 20:18:12.226520,32.992385,-96.757961667,0.20372,229.1,223.91,0.93,2022,3,25,20,18,9
2022-03-25 20:27:33.020678,32.992378333,-96.757828333,0.20372,236.4,249.38,1.0,2022,3,25,20,27,30
2022-03-25 20:39:47.307300,32.992415,-96.75791,0.22224,232.6,68.31,0.89,2022,3,25,20,39,44
