dateTime,timestamp,latitudeCoordinate,longitudeCoordinate,latitude,latitudeDirection,longitude,longitudeDirection,gpsQuality,numberOfSatellites,HorizontalDilution,altitude,altitudeUnits,undulation,undulationUnits,age,stationID
2022-03-25 19:11:06.085805,19:11:06,30.75065233333333,-97.68214566666666,3045.03914,N,09740.92874,W,2,10,0.93,244.5,M,-24.1,M,,0000
2022-03-25 19:11:09.085308,19:11:09,30.750653000000003,-97.68214916666666,3045.03918,N,09740.92895,W,2,10,0.93,244.4,M,-24.1,M,,0000
2022-03-25 19:11:12.085396,19:11:12,30.750652666666664,-97.68215183333332,3045.03916,N,09740.92911,W,2,10,0.93,244.3,M,-24.1,M,,0000
2022-03-25 19:11:14.089092,19:11:14,30.750653333333336,-97.68215366666666,3045.03920,N,09740.92922,W,2,10,0.93,244.1,M,-24.1,M,,0000
2022-03-25 19:11:17.085036,19:11:17,30.750653166666666,-97.682155,3045.03919,N,09740.92930,W,2,10,1.19,243.6,M,-24.1,M,,0000
2022-03-25 19:11:19.087564,19:11:19,30.750652,-97.682154,3045.03912,N,09740.92924,W,2,10,0.93,243.5,M,-24.1,M,,0000
2022-03-25 19:11:22.084072,19:11:22,30.750649666666664,-97.68215149999999,3045.03898,N,09740.92909,W,2,10,1.19,243.2,M,-24.1,M,,0000
2022-03-25 19:11:25.085785,19:11:25,30.75064766666667,-97.68214766666667,3045.03886,N,09740.92886,W,2,10,0.93,243.0,M,-24.1,M,,0000
2022-03-25 19:11:28.085121,19:11:28,30.750645833333337,-97.68214333333331,3045.03875,N,09740.92860,W,2,10,0.93,242.5,M,-24.1,M,,0000
2022-03-25 19:11:31.088729,19:11:31,30.750643666666665,-97.682139,3045.03862,N,09740.92834,W,2,10,0.93,242.2,M,-24.1,M,,0000
2022-03-25 19:11:34.084449,19:11:34,30.750642833333337,-97.68213783333334,3045.03857,N,09740.92827,W,2,09,1.19,242.2,M,-24.1,M,,0000
2022-03-25 19:11:37.083022,19:11:37,30.750642666666668,-97.68213816666666,3045.03856,N,09740.92829,W,2,09,1.19,242.0,M,-24.1,M,,0000
2022-03-25 19:11:40.086759,19:11:40,30.750643,-97.68214066666665,3045.03858,N,09740.92844,W,2,10,0.93,242.1,M,-24.1,M,,0000
2022-03-25 19:11:43.088041,19:11:43,30.750642500000005,-97.68214266666668,3045.03855,N,09740.92856,W,2,10,0.93,242.3,M,-24.1,M,,0000
2022-03-25 19:11:46.082523,19:11:46,30.750641166666664,-97.68214250000001,3045.03847,N,09740.92855,W,2,10,0.93,242.5,M,-24.1,M,,0000
2022-03-25 19:11:49.084379,19:11:49,30.750639999999997,-97.68214183333333,3045.03840,N,09740.92851,W,2,10,0.93,242.6,M,-24.1,M,,0000
2022-03-25 19:11:52.083092,19:11:52,30.7506405,-97.68214199999998,3045.03843,N,09740.92852,W,2,10,0.93,242.7,M,-24.1,M,,0000
2022-03-25 19:11:54.085140,19:11:54,30.7506405,-97.68214133333335,3045.03843,N,09740.92848,W,2,10,0.93,242.7,M,-24.1,M,,0000
2022-03-25 19:11:57.083595,19:11:57,30.750639833333334,-97.68213883333334,3045.03839,N,09740.92833,W,2,10,0.93,242.7,M,-24.1,M,,0000
2022-03-25 19:12:00.084377,19:12:00,30.750640166666667,-97.68213616666665,3045.03841,N,09740.92817,W,2,10,0.93,242.4,M,-24.1,M,,0000
2022-03-25 19:12:03.080643,19:12:03,30.750639500000002,-97.68213266666667,3045.03837,N,09740.92796,W,2,09,1.19,242.3,M,-24.1,M,,0000
2022-03-25 19:12:06.084377,19:12:06,30.750639,-97.68212899999999,3045.03834,N,09740.92774,W,2,09,1.19,242.7,M,-24.1,M,,0000
2022-03-25 19:12:09.085729,19:12:09,30.750638499999997,-97.6821265,3045.03831,N,09740.92759,W,2,09,1.19,243.1,M,-24.1,M,,0000
2022-03-25 19:12:12.086609,19:12:12,30.75063883333333,-97.68212566666668,3045.03833,N,09740.92754,W,2,10,0.93,243.2,M,-24.1,M,,0000
2022-03-25 19:12:15.087635,19:12:15,30.750639333333332,-97.68212616666666,3045.03836,N,09740.92757,W,2,10,1.19,243.1,M,-24.1,M,,0000
2022-03-25 19:12:18.082893,19:12:18,30.750639166666662,-97.68212633333333,3045.03835,N,09740.92758,W,2,10,0.93,243.3,M,-24.1,M,,0000
2022-03-25 19:12:21.090371,19:12:21,30.750639500000002,-97.68212700000001,3045.03837,N,09740.92762,W,2,10,0.93,243.7,M,-24.1,M,,0000
2022-03-25 19:12:24.090292,19:12:24,30.750639666666665,-97.68212916666668,3045.03838,N,09740.92775,W,2,10,0.93,243.9,M,-24.1,M,,0000
2022-03-25 19:12:27.087851,19:12:27,30.750640833333332,-97.68213083333333,3045.03845,N,09740.92785,W,2,10,0.93,244.0,M,-24.1,M,,0000
2022-03-25 19:12:30.087556,19:12:30,30.750642500000005,-97.68213433333334,3045.03855,N,09740.92806,W,2,10,0.93,243.9,M,-24.1,M,,0000
2022-03-25 19:12:33.086187,19:12:33,30.750643500000002,-97.68213650000001,3045.03861,N,09740.92819,W,2,10,0.93,243.8,M,-24.1,M,,0000
2022-03-25 19:12:36.084620,19:12:36,30.750645000000002,-97.68213883333334,3045.03870,N,09740.92833,W,2,10,0.93,243.7,M,-24.1,M,,0000
2022-03-25 19:12:39.088350,19:12:39,30.750646,-97.68214233333335,3045.03876,N,09740.92854,W,2,10,0.93,243.4,M,-24.1,M,,0000
2022-03-25 19:12:42.086624,19:12:42,30.750647333333337,-97.68214566666666,3045.03884,N,09740.92874,W,2,10,0.93,243.0,M,-24.1,M,,0000
