dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:17:55.938758,-15.989999771118164,3.631999969482422,-175.39999389648438,636.0,32.150001525878906,5.6479997634887695,321.29998779296875,1816.0
2022-03-25 19:21:50.330669,-17.420000076293945,3.628000020980835,-166.8000030517578,602.0,32.220001220703125,5.636000156402588,322.3999938964844,1816.0
2022-03-25 19:21:50.331976,-17.420000076293945,3.628000020980835,-166.8000030517578,602.0,32.220001220703125,5.636000156402588,322.3999938964844,1816.0
2022-03-25 19:31:21.998950,-15.420000076293945,3.635999917984009,-160.8000030517578,584.0,32.70000076293945,5.544000148773193,326.6000061035156,1812.0
2022-03-25 19:38:56.626843,-16.639999389648438,3.624000072479248,-150.5,548.0,32.54999923706055,5.576000213623047,325.3999938964844,1812.0
2022-03-25 19:47:28.021261,-16.290000915527344,3.631999969482422,-166.1999969482422,602.0,32.58000183105469,5.576000213623047,325.6000061035156,1816.0
2022-03-25 19:57:04.403836,-16.25,3.640000104904175,-172.60000610351562,550.0,32.900001525878906,5.515999794006348,328.8999938964844,1812.0
2022-03-25 20:04:34.729853,-16.8799991607666,3.6440000534057617,-167.1999969482422,584.0,32.70000076293945,5.556000232696533,326.6000061035156,1816.0
2022-03-25 20:13:06.077710,-15.210000038146973,3.6440000534057617,-163.1999969482422,594.0,32.09000015258789,5.668000221252441,320.8999938964844,1818.0
2022-03-25 20:21:20.473566,-16.950000762939453,3.6440000534057617,-161.0,594.0,32.459999084472656,5.604000091552734,324.6000061035156,1818.0
2022-03-25 20:33:56.137719,-17.049999237060547,3.6559998989105225,-158.6999969482422,630.0,32.56999969482422,5.584000110626221,325.8999938964844,1822.0
2022-03-25 20:38:43.596430,-16.170000076293945,3.6559998989105225,-157.10000610351562,574.0,32.4900016784668,5.599999904632568,325.1000061035156,1822.0
