dateTime,ozone,temperature,pressure,voltage
2022-03-25 19:09:34.446754,55.3,45.6,911.2,0.2148
2022-03-25 19:09:48.406517,71.8,45.6,942.4,0.2149
2022-03-25 19:10:02.365790,80.4,45.6,912.3,0.2148
2022-03-25 19:10:16.358371,82.6,45.7,942.3,0.2149
2022-03-25 19:10:30.350593,80.9,45.8,912.5,0.2149
2022-03-25 19:10:44.310333,71.4,45.8,942.0,0.2150
2022-03-25 19:10:58.302559,59.4,45.8,912.4,0.2150
2022-03-25 19:11:12.294741,47.8,45.8,941.7,0.2151
2022-03-25 19:11:26.254521,43.5,45.8,912.4,0.2151
2022-03-25 19:11:40.247152,45.5,45.8,941.7,0.2152
2022-03-25 19:11:54.239334,52.4,45.8,912.4,0.2152
2022-03-25 19:12:08.199090,73.7,45.8,941.9,0.2153
2022-03-25 19:12:22.191265,73.6,45.8,912.6,0.2153
2022-03-25 19:12:36.183534,52.1,45.8,942.4,0.2154
2022-03-25 19:12:50.143205,52.0,45.8,912.0,0.2154
2022-03-25 19:13:04.135389,40.0,45.8,942.4,0.2155
2022-03-25 19:13:18.128055,19.0,45.8,911.4,0.2155
2022-03-25 19:13:32.087316,30.9,45.8,941.1,0.2155
2022-03-25 19:13:46.079955,37.6,45.8,912.1,0.2155
2022-03-25 19:14:00.072191,28.4,45.8,941.9,0.2155
2022-03-25 19:14:14.031929,33.9,45.9,912.4,0.2155
2022-03-25 19:14:28.024116,45.7,45.9,942.4,0.2156
2022-03-25 19:14:42.016747,41.8,45.9,911.3,0.2156
2022-03-25 19:14:55.976089,22.6,45.9,941.0,0.2156
2022-03-25 19:15:09.968701,15.5,45.9,912.2,0.2156
2022-03-25 19:15:23.960960,24.3,45.9,942.3,0.2156
2022-03-25 19:15:37.920610,36.2,45.9,911.8,0.2155
2022-03-25 19:15:51.912936,42.5,45.9,941.4,0.2156
2022-03-25 19:16:05.905131,42.8,45.9,912.0,0.2155
2022-03-25 19:16:19.864766,59.0,45.9,941.7,0.2156
2022-03-25 19:16:33.856980,58.0,45.9,912.2,0.2156
2022-03-25 19:16:47.849603,38.2,45.9,941.9,0.2156
2022-03-25 19:17:01.809053,38.2,45.9,911.7,0.2156
2022-03-25 19:17:15.801528,46.8,45.9,941.5,0.2156
2022-03-25 19:17:29.793801,40.5,45.9,912.3,0.2156
2022-03-25 19:17:43.753474,22.7,45.9,942.1,0.2156
2022-03-25 19:17:57.745683,25.3,45.9,911.7,0.2156
2022-03-25 19:18:11.705404,38.9,45.9,941.7,0.2156
2022-03-25 19:18:25.697613,34.2,45.9,912.1,0.2156
2022-03-25 19:18:39.690201,24.6,45.9,941.9,0.2156
2022-03-25 19:18:53.649946,23.2,45.9,911.8,0.2156
2022-03-25 19:19:07.642189,29.1,45.9,941.8,0.2156
2022-03-25 19:19:21.634391,46.1,45.9,911.9,0.2155
2022-03-25 19:19:35.594131,54.7,45.8,941.9,0.2156
2022-03-25 19:19:49.586365,54.0,45.8,911.7,0.2155
2022-03-25 19:20:03.578931,44.5,45.8,941.8,0.2155
2022-03-25 19:20:17.538223,27.7,45.8,912.3,0.2155
2022-03-25 19:20:31.530911,31.2,45.8,942.0,0.2155
2022-03-25 19:20:45.523099,37.8,45.8,911.5,0.2154
2022-03-25 19:20:59.482820,32.2,45.8,941.3,0.2154
2022-03-25 19:21:13.475035,29.2,45.8,912.3,0.2154
2022-03-25 19:21:27.467643,31.4,45.8,942.2,0.2154
2022-03-25 19:21:41.426971,54.9,45.8,911.1,0.2154
2022-03-25 19:21:55.419581,69.0,45.8,940.8,0.2154
2022-03-25 19:22:09.411792,70.9,45.8,912.1,0.2153
2022-03-25 19:22:23.371487,73.5,45.8,942.1,0.2153
2022-03-25 19:22:37.363684,40.5,45.8,911.1,0.2153
2022-03-25 19:22:51.355933,46.1,45.8,940.8,0.2153
2022-03-25 19:23:05.315646,92.0,45.8,911.7,0.2153
2022-03-25 19:23:19.307848,86.1,45.8,941.6,0.2153
2022-03-25 19:23:33.300483,60.1,45.8,911.7,0.2153
2022-03-25 19:23:47.259815,65.3,45.8,941.5,0.2153
2022-03-25 19:24:01.252405,60.2,45.8,911.5,0.2153
2022-03-25 19:24:15.244604,40.6,45.8,941.5,0.2153
2022-03-25 19:24:29.204312,53.4,45.8,912.1,0.2153
2022-03-25 19:24:43.196552,56.9,45.8,942.2,0.2153
2022-03-25 19:24:57.189158,51.5,45.8,911.4,0.2152
2022-03-25 19:25:11.148963,54.1,45.8,941.0,0.2152
2022-03-25 19:25:25.141092,43.5,45.8,912.4,0.2152
2022-03-25 19:25:39.133318,42.1,45.8,942.3,0.2152
2022-03-25 19:25:53.093108,42.9,45.8,911.0,0.2151
2022-03-25 19:26:07.085215,36.4,45.8,940.7,0.2151
2022-03-25 19:26:21.044963,39.5,45.8,911.7,0.2150
2022-03-25 19:26:35.037108,40.6,45.8,941.6,0.2150
2022-03-25 19:26:49.029385,47.3,45.7,912.0,0.2149
2022-03-25 19:27:02.989062,57.5,45.6,942.2,0.2149
2022-03-25 19:27:16.981287,50.2,45.6,911.0,0.2149
2022-03-25 19:27:30.973907,43.5,45.6,940.8,0.2149
2022-03-25 19:27:44.966151,44.2,45.6,911.7,0.2148
2022-03-25 19:27:58.958769,45.5,45.6,941.5,0.2148
2022-03-25 19:28:12.950961,48.5,45.6,912.1,0.2147
2022-03-25 19:28:26.910717,64.2,45.6,942.1,0.2147
2022-03-25 19:28:40.902884,73.4,45.6,911.1,0.2146
2022-03-25 19:28:54.895124,89.6,45.6,941.2,0.2147
2022-03-25 19:29:08.854832,91.9,45.6,911.1,0.2146
2022-03-25 19:29:22.847038,64.6,45.6,940.6,0.2146
2022-03-25 19:29:36.839677,72.3,45.6,911.5,0.2145
2022-03-25 19:29:50.803953,112.5,45.6,940.9,0.2146
2022-03-25 19:30:04.796162,122.5,45.6,911.9,0.2145
2022-03-25 19:30:18.788359,118.9,45.6,941.3,0.2146
2022-03-25 19:30:32.748101,135.2,45.6,912.0,0.2145
2022-03-25 19:30:46.740722,138.1,45.6,941.7,0.2146
2022-03-25 19:31:00.733029,128.6,45.6,911.9,0.2146
2022-03-25 19:31:14.692673,107.1,45.6,941.9,0.2146
2022-03-25 19:31:28.679852,75.3,45.6,911.4,0.2146
2022-03-25 19:31:42.672503,53.6,45.6,941.7,0.2146
2022-03-25 19:31:56.631761,45.7,45.6,910.9,0.2146
2022-03-25 19:32:10.624394,39.1,45.6,940.7,0.2146
2022-03-25 19:32:24.616626,37.4,45.6,911.3,0.2146
2022-03-25 19:32:38.576325,49.4,45.6,940.5,0.2146
2022-03-25 19:32:52.569030,56.4,45.6,911.6,0.2146
2022-03-25 19:33:06.561165,52.6,45.6,941.3,0.2146
2022-03-25 19:33:20.520454,60.5,45.6,912.0,0.2146
2022-03-25 19:33:34.513089,56.8,45.6,941.8,0.2146
2022-03-25 19:33:48.505290,47.2,45.6,911.3,0.2146
2022-03-25 19:34:02.465067,38.8,45.6,941.8,0.2146
2022-03-25 19:34:16.457262,28.5,45.6,910.8,0.2145
2022-03-25 19:34:30.449914,29.8,45.6,940.6,0.2145
2022-03-25 19:34:44.409151,33.3,45.6,911.4,0.2145
2022-03-25 19:34:58.401801,37.9,45.6,941.0,0.2145
2022-03-25 19:35:12.361053,41.6,45.6,911.9,0.2145
2022-03-25 19:35:26.353634,45.9,45.6,941.6,0.2145
2022-03-25 19:35:40.345916,51.3,45.6,911.5,0.2144
2022-03-25 19:35:54.305664,51.4,45.6,941.8,0.2144
2022-03-25 19:36:08.297839,48.4,45.6,910.7,0.2144
2022-03-25 19:36:22.290472,44.8,45.6,940.5,0.2144
2022-03-25 19:36:36.249752,36.4,45.6,911.2,0.2144
2022-03-25 19:36:50.242363,34.7,45.6,941.1,0.2144
2022-03-25 19:37:04.234594,43.9,45.6,912.1,0.2143
2022-03-25 19:37:18.194314,49.6,45.6,941.8,0.2143
2022-03-25 19:37:32.186513,58.8,45.6,911.0,0.2142
2022-03-25 19:37:46.179198,69.6,45.6,941.2,0.2143
2022-03-25 19:38:00.138473,66.7,45.6,910.9,0.2142
2022-03-25 19:38:14.131099,69.2,45.5,940.5,0.2142
2022-03-25 19:38:28.123299,71.4,45.5,911.6,0.2141
