dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:18:05.033837,-11.350000381469727,3.6760001182556152,-125.19999694824219,426.0,31.520000457763672,5.955999851226807,315.20001220703125,1878.0
2022-03-25 19:26:58.231618,-12.829999923706055,3.680000066757202,-132.3000030517578,488.0,31.59000015258789,5.943999767303467,315.8999938964844,1878.0
2022-03-25 19:36:34.417362,-11.029999732971191,3.680000066757202,-121.0999984741211,446.0,31.979999542236328,5.872000217437744,320.1000061035156,1878.0
2022-03-25 19:46:22.646243,-16.90999984741211,3.696000099182129,-166.60000610351562,594.0,32.47999954223633,5.796000003814697,324.3999938964844,1880.0
2022-03-25 19:56:57.905099,-11.770000457763672,3.680000066757202,-115.5,426.0,32.41999816894531,5.76800012588501,323.79998779296875,1868.0
2022-03-25 20:05:36.190401,-11.079999923706055,3.684000015258789,-114.19999694824219,420.0,32.040000915527344,5.863999843597412,320.20001220703125,1878.0
2022-03-25 20:14:40.538852,-15.229999542236328,3.696000099182129,-156.1999969482422,576.0,32.060001373291016,5.875999927520752,320.79998779296875,1884.0
2022-03-25 20:24:23.843534,-16.68000030517578,3.7039999961853027,-158.0,620.0,31.829999923706055,5.935999870300293,318.0,1888.0
2022-03-25 20:34:59.135709,-16.170000076293945,3.7119998931884766,-169.6999969482422,584.0,32.4900016784668,5.811999797821045,324.70001220703125,1888.0
2022-03-25 20:44:14.384937,-11.979999542236328,3.700000047683716,-111.19999694824219,420.0,32.09000015258789,5.872000217437744,320.70001220703125,1884.0
