dateTime,infraRed,red,green,blue,proximity
2022-03-25 19:45:55.903995,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:46:11.924641,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:46:27.945313,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:46:43.966095,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:46:59.971367,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:47:15.991886,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:47:32.012950,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:47:48.033506,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:48:04.039274,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:48:20.059622,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:48:36.080079,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:48:52.085829,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:49:08.106533,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:49:24.126897,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:49:40.147638,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:49:56.153219,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:50:12.174366,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:50:28.194750,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:50:44.215443,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:51:00.236092,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:51:16.241813,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:51:32.262254,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:51:48.282804,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:52:04.288542,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:52:20.309164,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:52:36.329894,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:52:52.350463,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:53:08.356108,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:53:24.376755,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:53:40.397287,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:53:56.417808,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:54:12.438728,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:54:28.444346,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:54:44.464767,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:55:00.485441,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:55:16.506243,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:55:32.511971,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:55:48.532549,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:56:04.553201,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:56:20.558665,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:56:36.579501,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:56:52.600386,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:57:08.620898,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:57:24.626575,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:57:40.647286,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:57:56.668092,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:58:12.688936,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 19:58:28.709426,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 19:58:44.715176,65535.00,65535.00,65535.00,65535.00,27
2022-03-25 19:59:00.735659,65535.00,65172.00,65535.00,65535.00,29
2022-03-25 19:59:16.756530,65535.00,64770.00,65535.00,65535.00,28
2022-03-25 19:59:32.777129,65535.00,64391.00,65535.00,65535.00,28
2022-03-25 19:59:48.782970,65535.00,64059.00,65535.00,65535.00,29
2022-03-25 20:00:04.803700,65535.00,63688.00,65535.00,65535.00,28
2022-03-25 20:00:20.824345,65535.00,63389.00,65535.00,65535.00,29
2022-03-25 20:00:36.845013,65535.00,63134.00,65535.00,65535.00,29
2022-03-25 20:00:52.850754,65535.00,62795.00,65535.00,65535.00,28
2022-03-25 20:01:08.871321,65535.00,62532.00,65535.00,65535.00,29
2022-03-25 20:01:24.892032,65535.00,62185.00,65535.00,65535.00,28
2022-03-25 20:01:40.912742,65535.00,61914.00,65535.00,65535.00,28
2022-03-25 20:01:56.933571,65535.00,61644.00,65535.00,65535.00,29
2022-03-25 20:02:12.939290,65535.00,61370.00,65535.00,65535.00,28
2022-03-25 20:02:28.959947,65535.00,61220.00,65535.00,65535.00,29
2022-03-25 20:02:44.980944,65535.00,61100.00,65535.00,65535.00,28
2022-03-25 20:03:01.001427,65535.00,61042.00,65535.00,65535.00,28
2022-03-25 20:03:17.007317,65535.00,61212.00,65535.00,65535.00,28
2022-03-25 20:03:33.028282,65535.00,61356.00,65535.00,65535.00,28
2022-03-25 20:03:49.048765,65535.00,61608.00,65535.00,65535.00,28
2022-03-25 20:04:05.069947,65535.00,61813.00,65535.00,65535.00,28
2022-03-25 20:04:21.090280,65535.00,62112.00,65535.00,65535.00,30
2022-03-25 20:04:37.111000,65535.00,62404.00,65535.00,65535.00,29
2022-03-25 20:04:53.116424,65535.00,62594.00,65535.00,65535.00,28
2022-03-25 20:05:09.136759,65535.00,62683.00,65535.00,65535.00,28
2022-03-25 20:05:25.142494,65535.00,62738.00,65535.00,65535.00,28
2022-03-25 20:05:41.163166,65535.00,62888.00,65535.00,65535.00,28
2022-03-25 20:05:57.183725,65535.00,63084.00,65535.00,65535.00,28
2022-03-25 20:06:13.204583,65535.00,63227.00,65535.00,65535.00,28
2022-03-25 20:06:29.225291,65535.00,63130.00,65535.00,65535.00,28
2022-03-25 20:06:45.230894,65535.00,62939.00,65535.00,65535.00,28
2022-03-25 20:07:01.251530,65535.00,62564.00,65535.00,65535.00,28
2022-03-25 20:07:17.272422,65535.00,61924.00,65535.00,65535.00,28
2022-03-25 20:07:33.277535,65535.00,61348.00,65535.00,65535.00,28
2022-03-25 20:07:49.298140,65535.00,60746.00,65535.00,65535.00,28
2022-03-25 20:08:05.318727,65535.00,60488.00,65535.00,65535.00,28
2022-03-25 20:08:21.324313,65535.00,60564.00,65535.00,65535.00,29
2022-03-25 20:08:37.345008,65535.00,60838.00,65535.00,65535.00,29
2022-03-25 20:08:53.365585,65535.00,61374.00,65535.00,65535.00,29
2022-03-25 20:09:09.386251,65535.00,61884.00,65535.00,65535.00,28
2022-03-25 20:09:25.391692,65535.00,62381.00,65535.00,65535.00,28
2022-03-25 20:09:41.412264,65535.00,62754.00,65535.00,65535.00,28
2022-03-25 20:09:57.432778,65535.00,63123.00,65535.00,65535.00,29
2022-03-25 20:10:13.438392,65535.00,63519.00,65535.00,65535.00,30
2022-03-25 20:10:29.459301,65535.00,64017.00,65535.00,65535.00,29
2022-03-25 20:10:45.480205,65535.00,64493.00,65535.00,65535.00,28
2022-03-25 20:11:01.500672,65535.00,64876.00,65535.00,65535.00,28
2022-03-25 20:11:17.521162,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:11:33.526898,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:11:49.547505,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:12:05.568054,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:12:21.588644,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:12:37.594376,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:12:53.615000,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:13:09.635571,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:13:25.655916,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:13:41.661693,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:13:57.682538,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:14:13.703024,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:14:29.723857,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:14:45.744251,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:15:01.750093,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:15:17.770506,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:15:33.791067,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:15:49.796580,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:16:05.817187,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:16:21.838008,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:16:37.858465,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:16:53.864108,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:17:09.884704,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:17:25.905329,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:17:41.910755,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:17:57.931275,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:18:13.951899,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:18:29.972286,65535.00,65535.00,65535.00,65535.00,30
2022-03-25 20:18:45.977949,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:19:01.998427,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:19:18.018853,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:19:34.024517,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:19:50.045026,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:20:06.065371,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:20:22.071223,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:20:38.092013,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:20:54.112397,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:21:10.132836,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:21:26.138592,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:21:42.159436,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:21:58.179762,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:22:14.200841,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:22:30.221221,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:22:46.241677,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:23:02.247418,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:23:18.267785,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:23:34.288344,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:23:50.294042,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:24:06.314676,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:24:22.335125,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:24:38.355586,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:24:54.376417,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:25:10.382264,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:25:26.402781,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:25:42.423469,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:25:58.444160,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:26:14.450000,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:26:30.470624,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:26:46.491484,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:27:02.512147,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:27:18.532546,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:27:34.538320,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:27:50.558953,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:28:06.579406,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:28:22.600406,65535.00,65535.00,65535.00,65535.00,28
