dateTime,luminosity,ir,full,visible,lux
2022-03-25 19:09:35.638457,4294967295,65535,65535,0,-1.000000
2022-03-25 19:09:51.659443,4294967295,65535,65535,0,-1.000000
2022-03-25 19:10:07.665251,4294967295,65535,65535,0,-1.000000
2022-03-25 19:10:23.685898,4294967295,65535,65535,0,-1.000000
2022-03-25 19:10:39.706501,4294967295,65535,65535,0,-1.000000
2022-03-25 19:10:55.712302,4294967295,65535,65535,0,-1.000000
2022-03-25 19:11:11.733109,4294967295,65535,65535,0,-1.000000
2022-03-25 19:11:27.753882,4294967295,65535,65535,0,-1.000000
2022-03-25 19:11:43.774435,4294967295,65535,65535,0,-1.000000
2022-03-25 19:11:59.780356,4294967295,65535,65535,0,-1.000000
2022-03-25 19:12:15.800963,4294967295,65535,65535,0,-1.000000
2022-03-25 19:12:31.821821,4294967295,65535,65535,0,-1.000000
2022-03-25 19:12:47.827390,4294967295,65535,65535,0,-1.000000
2022-03-25 19:13:03.848040,4294967295,65535,65535,0,-1.000000
2022-03-25 19:13:19.853931,4294967295,65535,65535,0,-1.000000
2022-03-25 19:13:35.874555,4294967295,65535,65535,0,-1.000000
2022-03-25 19:13:51.894874,4294967295,65535,65535,0,-1.000000
2022-03-25 19:14:07.900568,4294967295,65535,65535,0,-1.000000
2022-03-25 19:14:23.921319,4294967295,65535,65535,0,-1.000000
2022-03-25 19:14:39.941994,4294967295,65535,65535,0,-1.000000
2022-03-25 19:14:55.947723,4294967295,65535,65535,0,-1.000000
2022-03-25 19:15:11.968510,4294967295,65535,65535,0,-1.000000
2022-03-25 19:15:27.989163,4294967295,65535,65535,0,-1.000000
2022-03-25 19:15:43.994850,4294967295,65535,65535,0,-1.000000
2022-03-25 19:16:00.015677,4294967295,65535,65535,0,-1.000000
2022-03-25 19:16:16.036342,4294967295,65535,65535,0,-1.000000
2022-03-25 19:16:32.057303,4294967295,65535,65535,0,-1.000000
2022-03-25 19:16:48.078052,4294967295,65535,65535,0,-1.000000
2022-03-25 19:17:04.083881,4294967295,65535,65535,0,-1.000000
2022-03-25 19:17:20.104784,4294967295,65535,65535,0,-1.000000
2022-03-25 19:17:36.125480,4294967295,65535,65535,0,-1.000000
2022-03-25 19:17:52.146165,4294967295,65535,65535,0,-1.000000
2022-03-25 19:18:08.152079,4294967295,65535,65535,0,-1.000000
2022-03-25 19:18:24.172684,4294967295,65535,65535,0,-1.000000
2022-03-25 19:18:40.193317,4294967295,65535,65535,0,-1.000000
2022-03-25 19:18:56.199001,4294967295,65535,65535,0,-1.000000
2022-03-25 19:19:12.219626,4294967295,65535,65535,0,-1.000000
2022-03-25 19:19:28.240695,4294967295,65535,65535,0,-1.000000
2022-03-25 19:19:44.261441,4294967295,65535,65535,0,-1.000000
2022-03-25 19:20:00.267357,4294967295,65535,65535,0,-1.000000
2022-03-25 19:20:16.288351,4294967295,65535,65535,0,-1.000000
2022-03-25 19:20:32.308984,4294967295,65535,65535,0,-1.000000
2022-03-25 19:20:48.329585,4294967295,65535,65535,0,-1.000000
2022-03-25 19:21:04.335396,4294967295,65535,65535,0,-1.000000
2022-03-25 19:21:20.355932,4294967295,65535,65535,0,-1.000000
2022-03-25 19:21:36.376746,4294967295,65535,65535,0,-1.000000
2022-03-25 19:21:52.382667,4294967295,65535,65535,0,-1.000000
2022-03-25 19:22:08.402982,4294967295,65535,65535,0,-1.000000
2022-03-25 19:22:24.423660,4294967295,65535,65535,0,-1.000000
2022-03-25 19:22:40.429365,4294967295,65535,65535,0,-1.000000
2022-03-25 19:22:56.450352,4294967295,65535,65535,0,-1.000000
2022-03-25 19:23:12.470873,4294967295,65535,65535,0,-1.000000
2022-03-25 19:23:28.476625,4294967295,65535,65535,0,-1.000000
2022-03-25 19:23:44.497274,4294967295,65535,65535,0,-1.000000
2022-03-25 19:24:00.518219,4294967295,65535,65535,0,-1.000000
2022-03-25 19:24:16.538999,4294967295,65535,65535,0,-1.000000
2022-03-25 19:24:32.559634,4294967295,65535,65535,0,-1.000000
2022-03-25 19:24:48.565419,4294967295,65535,65535,0,-1.000000
2022-03-25 19:25:04.586423,4294967295,65535,65535,0,-1.000000
2022-03-25 19:25:20.606867,4294967295,65535,65535,0,-1.000000
2022-03-25 19:25:36.612709,4294967295,65535,65535,0,-1.000000
2022-03-25 19:25:52.633156,4294967295,65535,65535,0,-1.000000
2022-03-25 19:26:08.653963,4294967295,65535,65535,0,-1.000000
2022-03-25 19:26:24.659686,4294967295,65535,65535,0,-1.000000
2022-03-25 19:26:40.680430,4294967295,65535,65535,0,-1.000000
2022-03-25 19:26:56.701346,4294967295,65535,65535,0,-1.000000
2022-03-25 19:27:12.722095,4294967295,65535,65535,0,-1.000000
2022-03-25 19:27:28.727912,4294967295,65535,65535,0,-1.000000
2022-03-25 19:27:44.748858,4294967295,65535,65535,0,-1.000000
2022-03-25 19:28:00.769458,4294967295,65535,65535,0,-1.000000
2022-03-25 19:28:16.790263,4294967295,65535,65535,0,-1.000000
2022-03-25 19:28:32.811019,4294967295,65535,65535,0,-1.000000
2022-03-25 19:28:48.817071,4294967295,65535,65535,0,-1.000000
2022-03-25 19:29:04.837613,4294967295,65535,65535,0,-1.000000
2022-03-25 19:29:20.858374,4294967295,65535,65535,0,-1.000000
2022-03-25 19:29:36.864184,4294967295,65535,65535,0,-1.000000
2022-03-25 19:29:52.884900,4294967295,65535,65535,0,-1.000000
2022-03-25 19:30:08.905469,4294967295,65535,65535,0,-1.000000
2022-03-25 19:30:24.911322,4294967295,65535,65535,0,-1.000000
2022-03-25 19:30:40.931728,4294967295,65535,65535,0,-1.000000
2022-03-25 19:30:56.952568,4294967295,65535,65535,0,-1.000000
2022-03-25 19:31:12.958394,4294967295,65535,65535,0,-1.000000
2022-03-25 19:31:28.979132,4294967295,65535,65535,0,-1.000000
2022-03-25 19:31:44.999597,4294967295,65535,65535,0,-1.000000
2022-03-25 19:32:01.005267,4294967295,65535,65535,0,-1.000000
2022-03-25 19:32:17.026221,4294967295,65535,65535,0,-1.000000
2022-03-25 19:32:33.046876,4294967295,65535,65535,0,-1.000000
2022-03-25 19:32:49.052670,4294967295,65535,65535,0,-1.000000
2022-03-25 19:33:05.073277,4294967295,65535,65535,0,-1.000000
2022-03-25 19:33:21.094026,4294967295,65535,65535,0,-1.000000
2022-03-25 19:33:37.115122,4294967295,65535,65535,0,-1.000000
2022-03-25 19:33:53.120812,4294967295,65535,65535,0,-1.000000
2022-03-25 19:34:09.141967,4294967295,65535,65535,0,-1.000000
2022-03-25 19:34:25.162465,4294967295,65535,65535,0,-1.000000
2022-03-25 19:34:41.183235,4294967295,65535,65535,0,-1.000000
2022-03-25 19:34:57.203983,4294967295,65535,65535,0,-1.000000
