dateTime,uvLevel
2022-03-25 20:18:51.115360,12
2022-03-25 20:19:07.135946,11
2022-03-25 20:19:23.156434,15
2022-03-25 20:19:39.162138,14
2022-03-25 20:19:55.182526,13
2022-03-25 20:20:11.202947,14
2022-03-25 20:20:27.208959,15
2022-03-25 20:20:43.229434,13
2022-03-25 20:20:59.250004,12
2022-03-25 20:21:15.270308,13
2022-03-25 20:21:31.276034,15
2022-03-25 20:21:47.296893,11
2022-03-25 20:22:03.317293,13
2022-03-25 20:22:19.338340,15
2022-03-25 20:22:35.358789,12
2022-03-25 20:22:51.364443,13
2022-03-25 20:23:07.384743,14
2022-03-25 20:23:23.405240,15
2022-03-25 20:23:39.425971,14
2022-03-25 20:23:55.431525,13
2022-03-25 20:24:11.452236,11
2022-03-25 20:24:27.472749,14
2022-03-25 20:24:43.493174,10
2022-03-25 20:24:59.513959,14
2022-03-25 20:25:15.519710,12
2022-03-25 20:25:31.540384,12
2022-03-25 20:25:47.560980,15
2022-03-25 20:26:03.581589,11
2022-03-25 20:26:19.587245,12
2022-03-25 20:26:35.608198,14
2022-03-25 20:26:51.628920,11
2022-03-25 20:27:07.649650,14
2022-03-25 20:27:23.670114,14
2022-03-25 20:27:39.675881,11
2022-03-25 20:27:55.696565,12
2022-03-25 20:28:11.716894,10
2022-03-25 20:28:27.737952,12
2022-03-25 20:28:43.743617,11
2022-03-25 20:28:59.764057,10
2022-03-25 20:29:15.784587,11
2022-03-25 20:29:31.790165,12
2022-03-25 20:29:47.810620,9
2022-03-25 20:30:03.831617,11
2022-03-25 20:30:19.852061,12
2022-03-25 20:30:35.872874,11
2022-03-25 20:30:51.878477,14
2022-03-25 20:31:07.899098,14
2022-03-25 20:31:23.919548,11
2022-03-25 20:31:39.925470,12
2022-03-25 20:31:55.946463,11
2022-03-25 20:32:11.966807,9
2022-03-25 20:32:27.987431,12
2022-03-25 20:32:43.993035,12
2022-03-25 20:33:00.013693,11
2022-03-25 20:33:16.034748,11
2022-03-25 20:33:32.055125,12
2022-03-25 20:33:48.075813,14
2022-03-25 20:34:04.081484,11
2022-03-25 20:34:20.102159,14
2022-03-25 20:34:36.122399,11
2022-03-25 20:34:52.128129,9
2022-03-25 20:35:08.148630,11
2022-03-25 20:35:24.169969,11
2022-03-25 20:35:40.190448,13
2022-03-25 20:35:56.210906,13
2022-03-25 20:36:12.231601,9
2022-03-25 20:36:28.237622,14
2022-03-25 20:36:44.258394,11
2022-03-25 20:37:00.278719,12
2022-03-25 20:37:16.299254,13
2022-03-25 20:37:32.320076,11
2022-03-25 20:37:48.326125,10
2022-03-25 20:38:04.346551,9
2022-03-25 20:38:20.367254,12
2022-03-25 20:38:36.373038,10
2022-03-25 20:38:52.393587,11
2022-03-25 20:39:08.414268,11
2022-03-25 20:39:24.434604,11
2022-03-25 20:39:40.455735,12
2022-03-25 20:39:56.461427,9
2022-03-25 20:40:12.482063,10
2022-03-25 20:40:28.502311,11
2022-03-25 20:40:44.508046,9
2022-03-25 20:41:00.529276,11
2022-03-25 20:41:16.549615,12
2022-03-25 20:41:32.570293,12
2022-03-25 20:41:48.590967,11
2022-03-25 20:42:04.596816,12
2022-03-25 20:42:20.617189,9
2022-03-25 20:42:36.637671,10
2022-03-25 20:42:52.658819,9
2022-03-25 20:43:08.679603,10
2022-03-25 20:43:24.700063,11
2022-03-25 20:43:40.705988,11
2022-03-25 20:43:56.726415,9
2022-03-25 20:44:12.747044,12
2022-03-25 20:44:28.767543,9
2022-03-25 20:44:44.773336,9
