dateTime,rawUVA,rawUVB,visibleCompensation,irCompensation,uva,uvb,index
2022-03-25 19:09:36.662539,40384,55913,15121,5466,-454.40,1740.55,0.23
2022-03-25 19:09:52.668614,40865,55914,15074,5497,89.71,1825.95,0.32
2022-03-25 19:10:08.689287,41234,55930,14981,5534,615.96,2051.55,0.44
2022-03-25 19:10:24.709971,41430,56031,14870,5567,1014.49,2422.25,0.56
2022-03-25 19:10:40.730618,41593,56231,14764,5599,1370.25,2878.95,0.69
2022-03-25 19:10:56.736552,41800,56418,14714,5629,1648.35,3160.95,0.78
2022-03-25 19:11:12.757256,42207,56529,14714,5658,2016.78,3221.20,0.85
2022-03-25 19:11:28.778161,42759,56568,14775,5662,2428.04,3073.25,0.89
2022-03-25 19:11:44.783702,43376,56262,14904,5655,2767.97,2398.95,0.82
2022-03-25 19:12:00.804510,43920,56089,15072,5647,2949.65,1744.35,0.74
2022-03-25 19:12:16.824982,44305,56108,15227,5632,3010.50,1332.35,0.68
2022-03-25 19:12:32.831238,44533,56353,15272,5623,3150.57,1460.35,0.72
2022-03-25 19:12:48.851551,44640,56856,15211,5620,3396.98,2148.55,0.88
2022-03-25 19:13:04.872161,44502,57337,14994,5617,3744.71,3274.95,1.12
2022-03-25 19:13:20.877814,44378,57588,14821,5626,3992.80,4020.55,1.28
2022-03-25 19:13:36.898519,44381,57569,14734,5652,4154.36,4212.70,1.34
2022-03-25 19:13:52.904191,44499,57429,14694,5686,4315.94,4131.20,1.35
2022-03-25 19:14:08.924889,44761,57334,14693,5729,4522.97,3963.90,1.35
2022-03-25 19:14:24.945401,44866,57244,14697,5750,4591.16,3825.35,1.34
2022-03-25 19:14:40.951483,44856,57271,14671,5755,4632.23,3920.30,1.36
2022-03-25 19:14:56.971904,44722,57338,14596,5749,4672.71,4219.05,1.42
2022-03-25 19:15:12.992553,44467,57294,14449,5724,4777.30,4652.45,1.51
2022-03-25 19:15:29.013434,44537,57398,14337,5721,5099.93,5092.10,1.63
2022-03-25 19:15:45.018996,44781,57354,14244,5725,5545.07,5315.45,1.74
2022-03-25 19:16:01.039634,45043,57259,14196,5734,5901.66,5346.30,1.80
2022-03-25 19:16:17.060456,45341,57226,14219,5752,6124.66,5213.95,1.81
2022-03-25 19:16:33.081460,45564,57266,14287,5772,6170.10,5018.35,1.78
2022-03-25 19:16:49.087289,45692,57306,14363,5796,6097.46,4792.15,1.73
2022-03-25 19:17:05.107903,45817,57410,14425,5834,6034.28,4646.75,1.70
2022-03-25 19:17:21.128874,45795,57447,14441,5868,5931.54,4577.05,1.67
2022-03-25 19:17:37.149591,45807,57512,14467,5905,5836.61,4500.60,1.64
2022-03-25 19:17:53.155428,46091,57510,14533,5955,5907.59,4216.40,1.61
2022-03-25 19:18:09.176155,46484,57222,14620,6014,6028.98,3568.50,1.51
2022-03-25 19:18:25.196794,47072,56908,14726,6081,6292.55,2824.55,1.43
2022-03-25 19:18:41.202437,47448,56518,14753,6117,6649.73,2291.90,1.39
2022-03-25 19:18:57.223100,47665,56091,14721,6111,6856.75,1969.80,1.37
2022-03-25 19:19:13.243729,47665,55849,14696,6077,6957.47,1861.05,1.36
2022-03-25 19:19:29.264790,47383,55817,14638,6003,6902.65,2129.65,1.40
2022-03-25 19:19:45.270874,46843,56115,14577,5922,6605.80,2749.35,1.46
2022-03-25 19:20:01.291555,46240,56470,14523,5858,6207.80,3375.65,1.51
2022-03-25 19:20:17.312316,45670,56846,14495,5835,5730.55,3874.50,1.52
2022-03-25 19:20:33.333339,45347,56894,14465,5839,5468.83,4004.00,1.50
2022-03-25 19:20:49.339158,45306,56665,14451,5874,5412.36,3755.05,1.45
2022-03-25 19:21:05.359639,45416,56134,14444,5912,5487.36,3178.20,1.37
2022-03-25 19:21:21.380134,45819,55388,14491,5950,5735.48,2227.05,1.24
2022-03-25 19:21:37.386052,46391,54718,14567,5973,6108.17,1292.60,1.14
2022-03-25 19:21:53.406609,47054,54479,14689,5988,6480.38,667.45,1.09
2022-03-25 19:22:09.427054,47145,54847,14745,5968,6473.66,905.25,1.13
2022-03-25 19:22:25.432714,46812,55825,14764,5933,6145.03,1888.45,1.25
2022-03-25 19:22:41.453415,46005,56934,14713,5891,5507.11,3221.40,1.38
2022-03-25 19:22:57.474356,44779,57979,14613,5850,4557.64,4633.15,1.47
2022-03-25 19:23:13.494972,43862,58741,14531,5835,3842.63,5663.30,1.54
2022-03-25 19:23:29.500625,42778,58883,14381,5792,3148.82,6323.05,1.55
2022-03-25 19:23:45.521394,42096,58522,14338,5754,2612.82,6155.40,1.44
2022-03-25 19:24:01.542280,41761,57583,14336,5700,2354.08,5316.80,1.26
2022-03-25 19:24:17.563180,41982,56673,14416,5666,2442.70,4230.30,1.09
2022-03-25 19:24:33.568759,42411,55812,14512,5629,2707.79,3150.85,0.94
2022-03-25 19:24:49.589499,42911,55489,14615,5614,2999.08,2550.25,0.88
2022-03-25 19:25:05.610439,43288,55370,14647,5620,3297.06,2326.35,0.89
2022-03-25 19:25:21.616325,43433,55271,14653,5652,3386.18,2153.65,0.88
2022-03-25 19:25:37.636961,43518,55037,14653,5720,3380.74,1800.65,0.81
2022-03-25 19:25:53.657381,43492,54447,14640,5776,3309.12,1151.00,0.69
2022-03-25 19:26:09.663148,43597,53727,14632,5854,3328.14,318.10,0.56
2022-03-25 19:26:25.683841,43693,52999,14637,5907,3342.55,-517.40,0.42
2022-03-25 19:26:41.704593,43834,52603,14671,5933,3373.49,-1059.20,0.33
2022-03-25 19:26:57.725414,43882,52684,14717,5929,3324.69,-1106.90,0.31
2022-03-25 19:27:13.746289,43701,52873,14776,5890,3064.58,-1023.70,0.29
2022-03-25 19:27:29.752102,43470,53010,14857,5834,2728.24,-1027.65,0.24
2022-03-25 19:27:45.773007,43260,53040,14929,5783,2426.23,-1120.80,0.18
2022-03-25 19:28:01.793640,43115,52903,14987,5762,2180.40,-1392.15,0.09
2022-03-25 19:28:17.814425,42903,52686,14969,5771,1996.39,-1571.80,0.03
2022-03-25 19:28:33.820309,42510,52301,14802,5803,1931.57,-1520.15,0.03
2022-03-25 19:28:49.841139,42012,51880,14499,5888,1993.18,-1196.05,0.10
2022-03-25 19:29:05.861829,41440,51559,14149,5974,2083.80,-635.05,0.21
2022-03-25 19:29:21.868074,41025,51477,13833,6056,2261.26,71.65,0.35
2022-03-25 19:29:37.888152,40814,51526,13615,6082,2499.64,718.25,0.50
2022-03-25 19:29:53.909189,40870,51695,13571,6040,2709.18,1090.55,0.59
2022-03-25 19:30:09.914704,41268,52064,13649,5953,3049.73,1381.70,0.69
2022-03-25 19:30:25.935320,41949,52443,13729,5827,3720.71,1745.20,0.86
2022-03-25 19:30:41.955871,42430,52409,13724,5677,4412.31,1988.45,1.00
2022-03-25 19:30:57.962063,42891,52195,13692,5538,5129.22,2112.10,1.13
2022-03-25 19:31:13.982405,43270,51666,13592,5448,5849.92,2035.60,1.23
2022-03-25 19:31:30.003221,43634,50926,13450,5425,6559.75,1754.75,1.29
2022-03-25 19:31:46.008973,43866,50092,13328,5455,7022.69,1228.15,1.27
2022-03-25 19:32:02.029546,43839,49336,13259,5517,7066.41,567.20,1.16
2022-03-25 19:32:18.050421,43504,48889,13205,5558,6796.76,207.75,1.06
2022-03-25 19:32:34.056017,43009,48812,13171,5591,6333.35,173.30,0.98
2022-03-25 19:32:50.076666,42341,48812,13180,5606,5625.42,120.50,0.87
2022-03-25 19:33:06.097344,41725,48963,13264,5626,4796.34,-11.30,0.72
2022-03-25 19:33:22.103311,41147,49129,13348,5642,4010.58,-121.10,0.58
2022-03-25 19:33:38.139366,40600,49195,13420,5646,3298.42,-274.50,0.45
2022-03-25 19:33:54.145085,40207,49128,13499,5650,2724.72,-581.55,0.31
2022-03-25 19:34:10.166011,40149,49089,13541,5678,2536.24,-793.45,0.25
2022-03-25 19:34:26.186843,40211,49031,13508,5714,2623.62,-817.10,0.26
2022-03-25 19:34:42.207350,40297,49006,13420,5753,2853.11,-650.75,0.32
2022-03-25 19:34:58.213221,40319,48896,13314,5777,3078.51,-490.05,0.38
2022-03-25 19:35:14.233997,40372,48775,13259,5802,3220.36,-492.55,0.40
2022-03-25 19:35:30.254507,40386,48633,13239,5811,3266.79,-591.30,0.38
2022-03-25 19:35:46.275295,40537,48609,13312,5816,3249.08,-839.40,0.35
2022-03-25 19:36:02.281467,40898,48838,13466,5804,3284.16,-1043.70,0.32
2022-03-25 19:36:18.302276,41317,49170,13590,5777,3463.79,-1030.25,0.35
2022-03-25 19:36:34.322741,41993,49793,13693,5752,3944.38,-667.35,0.48
2022-03-25 19:36:50.328203,42574,50417,13674,5728,4599.48,54.70,0.70
2022-03-25 19:37:06.349270,42955,51038,13557,5688,5293.42,1090.85,0.98
2022-03-25 19:37:22.369957,42980,51486,13459,5650,5586.52,1894.45,1.16
2022-03-25 19:37:38.390853,42681,51737,13355,5606,5576.92,2529.25,1.27
2022-03-25 19:37:54.411398,42468,52117,13324,5590,5454.02,3028.70,1.34
2022-03-25 19:38:10.417013,42212,52562,13333,5592,5175.38,3443.65,1.36
2022-03-25 19:38:26.437812,42082,52870,13376,5581,4964.55,3644.05,1.37
2022-03-25 19:38:42.458241,42117,53109,13430,5557,4911.59,3765.75,1.38
2022-03-25 19:38:58.463897,42273,53388,13499,5528,4952.98,3891.95,1.41
2022-03-25 19:39:14.484559,42716,53934,13595,5528,5182.86,4154.75,1.49
2022-03-25 19:39:30.505322,42999,54361,13694,5553,5212.83,4245.95,1.51
2022-03-25 19:39:46.526282,43049,54630,13813,5607,4926.83,4069.40,1.43
2022-03-25 19:40:02.531985,43097,54809,13968,5702,4504.38,3624.90,1.29
2022-03-25 19:40:18.552444,43123,54728,14129,5813,4025.33,2874.70,1.09
2022-03-25 19:40:34.573037,42982,54246,14270,5909,3443.63,1808.75,0.83
2022-03-25 19:40:50.593548,42861,53603,14384,5969,2989.75,724.45,0.57
2022-03-25 19:41:06.599372,43018,53174,14477,6019,2873.79,-66.40,0.42
2022-03-25 19:41:22.619754,43252,52685,14436,5995,3230.73,-392.45,0.42
2022-03-25 19:41:38.640485,43496,52397,14363,5931,3721.91,-353.10,0.50
2022-03-25 19:41:54.661705,43795,52282,14288,5858,4284.50,-119.10,0.63
2022-03-25 19:42:10.667130,43815,52375,14252,5750,4528.06,269.10,0.73
2022-03-25 19:42:26.687838,43626,52536,14262,5672,4420.60,537.10,0.76
2022-03-25 19:42:42.708261,43184,52891,14344,5619,3867.05,742.95,0.71
2022-03-25 19:42:58.729050,42574,53129,14395,5576,3201.02,905.75,0.64
2022-03-25 19:43:14.734849,42092,53330,14446,5551,2639.05,1000.05,0.57
2022-03-25 19:43:30.755618,41688,53471,14382,5554,2373.14,1324.60,0.58
2022-03-25 19:43:46.776215,41343,53569,14281,5596,2196.50,1647.05,0.61
2022-03-25 19:44:02.796653,41161,53590,14213,5661,2079.01,1754.90,0.61
2022-03-25 19:44:18.802158,41144,53478,14186,5707,2060.77,1642.05,0.59
2022-03-25 19:44:34.822922,41288,53303,14202,5741,2124.03,1360.35,0.55
2022-03-25 19:44:50.843478,41534,53129,14256,5772,2208.92,972.80,0.50
2022-03-25 19:45:06.864667,41650,52897,14327,5774,2164.64,527.85,0.42
2022-03-25 19:45:22.885106,41630,52759,14451,5761,1886.65,46.80,0.29
2022-03-25 19:45:38.890977,41520,52804,14562,5746,1550.18,-209.40,0.20
2022-03-25 19:45:54.911379,41402,53156,14600,5725,1375.75,67.25,0.22
2022-03-25 19:46:10.932006,41387,53617,14562,5712,1462.40,663.10,0.33
2022-03-25 19:46:26.952747,41447,54062,14489,5711,1685.79,1325.20,0.48
2022-03-25 19:46:42.958307,41523,54358,14426,5708,1905.64,1812.30,0.59
2022-03-25 19:46:58.978828,41632,54534,14402,5716,2057.28,2045.10,0.66
2022-03-25 19:47:14.999284,41683,54504,14356,5751,2163.85,2089.55,0.68
2022-03-25 19:47:31.020269,41588,54313,14276,5826,2146.70,2003.30,0.66
2022-03-25 19:47:47.026071,41353,54148,14189,5924,1974.50,1923.45,0.62
2022-03-25 19:48:03.046642,40973,54131,14126,6048,1569.44,1875.30,0.55
2022-03-25 19:48:19.067076,40745,54320,14117,6144,1233.74,1922.85,0.51
2022-03-25 19:48:35.072673,40732,54449,14190,6213,966.91,1715.75,0.44
2022-03-25 19:48:51.093125,40934,54564,14258,6239,983.37,1584.65,0.42
2022-03-25 19:49:07.113875,41473,54507,14342,6252,1318.60,1257.10,0.41
2022-03-25 19:49:23.134323,42161,54252,14316,6225,2100.23,1126.05,0.51
2022-03-25 19:49:39.140213,43027,54076,14232,6184,3207.24,1269.60,0.70
2022-03-25 19:49:55.160548,43733,53877,14097,6132,4282.10,1559.85,0.91
2022-03-25 19:50:11.181572,44249,53893,14060,6108,4912.16,1727.00,1.03
2022-03-25 19:50:27.202193,44338,53855,14076,6078,5005.54,1694.30,1.04
2022-03-25 19:50:43.222776,44233,53789,14182,6027,4733.05,1404.85,0.95
2022-03-25 19:50:59.228546,43921,53761,14360,5964,4109.68,962.00,0.78
2022-03-25 19:51:15.249351,43296,53979,14519,5888,3232.78,843.95,0.63
2022-03-25 19:51:31.269638,42710,54599,14608,5829,2527.67,1304.65,0.60
2022-03-25 19:51:47.275266,42241,55515,14579,5780,2188.22,2391.95,0.74
2022-03-25 19:52:03.296148,42132,56391,14476,5764,2329.16,3599.80,0.96
2022-03-25 19:52:19.316601,42171,57050,14381,5771,2569.75,4526.80,1.15
2022-03-25 19:52:35.337179,42254,57296,14408,5786,2572.86,4666.90,1.18
2022-03-25 19:52:51.342913,42302,57270,14526,5806,2332.30,4257.80,1.07
2022-03-25 19:53:07.363447,42389,57038,14680,5819,2060.13,3548.75,0.91
2022-03-25 19:53:23.384281,42428,56573,14845,5825,1724.85,2586.50,0.70
2022-03-25 19:53:39.404727,42437,56160,14965,5839,1448.83,1795.00,0.52
2022-03-25 19:53:55.410157,42511,55987,15039,5860,1330.62,1366.95,0.43
2022-03-25 19:54:11.431149,42823,55956,15090,5865,1522.75,1176.75,0.43
2022-03-25 19:54:27.451775,43292,55976,15104,5858,1969.98,1167.70,0.49
2022-03-25 19:54:43.457191,43773,55824,15124,5860,2403.92,953.20,0.52
2022-03-25 19:54:59.478036,44025,55479,15142,5876,2594.68,527.10,0.48
2022-03-25 19:55:15.498671,44137,55162,15132,5898,2699.62,201.10,0.44
2022-03-25 19:55:31.519278,44161,54872,15040,5913,2907.91,156.25,0.46
2022-03-25 19:55:47.540001,44106,54671,14833,5899,3331.07,590.40,0.60
2022-03-25 19:56:03.545626,44138,54677,14666,5888,3748.44,1108.30,0.75
2022-03-25 19:56:19.566204,44174,54559,14495,5857,4205.29,1549.00,0.90
2022-03-25 19:56:35.586864,44217,54605,14391,5827,4519.07,1954.30,1.01
2022-03-25 19:56:51.607766,44102,54636,14324,5791,4600.69,2245.95,1.07
2022-03-25 19:57:07.628375,43800,54529,14346,5764,4285.76,2121.30,1.01
2022-03-25 19:57:23.633952,43281,54574,14384,5758,3690.38,2064.70,0.91
2022-03-25 19:57:39.654698,42616,54677,14379,5785,3000.57,2135.20,0.81
2022-03-25 19:57:55.675497,42080,54894,14312,5836,2545.48,2460.60,0.80
2022-03-25 19:58:11.696400,41992,55115,14260,5886,2506.42,2747.50,0.84
2022-03-25 19:58:27.702171,42249,55112,14239,5917,2768.81,2752.20,0.88
2022-03-25 19:58:43.722581,42607,54919,14348,5932,2864.88,2211.40,0.81
2022-03-25 19:58:59.743089,43011,54714,14609,5935,2685.47,1231.20,0.61
2022-03-25 19:59:15.748890,43133,54404,14814,5917,2376.31,347.95,0.42
2022-03-25 19:59:31.769601,43128,54449,14950,5905,2085.35,12.75,0.32
2022-03-25 19:59:47.790351,42856,54779,14958,5898,1804.90,331.40,0.33
2022-03-25 20:00:03.811118,42389,55365,14808,5890,1681.54,1373.90,0.49
2022-03-25 20:00:19.831707,41953,55919,14628,5871,1670.41,2499.15,0.68
2022-03-25 20:00:35.837520,41737,56362,14578,5847,1597.33,3124.65,0.77
2022-03-25 20:00:51.858094,41720,56464,14638,5817,1487.03,3102.15,0.75
2022-03-25 20:01:07.878771,41764,56304,14738,5791,1343.61,2692.65,0.66
2022-03-25 20:01:23.899383,41797,55868,14757,5776,1354.38,2226.85,0.58
2022-03-25 20:01:39.905390,41812,55433,14624,5769,1673.95,2196.45,0.62
2022-03-25 20:01:55.926051,41905,54979,14462,5784,2106.64,2194.10,0.69
2022-03-25 20:02:11.946658,42076,54768,14313,5817,2564.53,2364.90,0.79
2022-03-25 20:02:27.967240,42489,54616,14130,5866,3318.62,2667.00,0.95
2022-03-25 20:02:43.988472,43000,54498,13943,5907,4190.23,3028.90,1.15
2022-03-25 20:02:59.994143,43559,54349,13813,5933,5003.25,3217.90,1.30
2022-03-25 20:03:16.014822,44171,54357,13803,5969,5589.57,3192.40,1.38
2022-03-25 20:03:32.035674,44599,54394,13866,6006,5828.50,2978.80,1.38
2022-03-25 20:03:48.056363,44793,54570,13954,6051,5767.29,2816.45,1.35
2022-03-25 20:04:04.077228,44712,54765,14067,6094,5378.24,2602.85,1.25
2022-03-25 20:04:20.097677,44474,55133,14174,6125,4861.47,2600.95,1.17
