dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2022-03-25 19:17:41.058921,26737,12147,1220,133,42,5,0,0.02234066091477871,0.29639574885368347,0.42382532358169556,0.5355405211448669,1.0908255577087402,1.6511403322219849,1.6511403322219849
2022-03-25 19:19:48.108818,14347,6481,709,103,23,0,0,0.011988500133156776,0.15821872651576996,0.232319638133049,0.318717360496521,0.6272598505020142,0.6272598505020142,0.6272598505020142
2022-03-25 19:26:34.241191,25737,11985,976,98,31,0,0,0.021505270153284073,0.2919059097766876,0.3938900828361511,0.47654035687446594,0.8902419805526733,0.8902419805526733,0.8902419805526733
2022-03-25 19:28:41.286049,13686,5887,631,70,13,5,0,0.011436290107667446,0.14425167441368103,0.2102310061454773,0.2692750096321106,0.4477529525756836,1.0559873580932617,1.0559873580932617
2022-03-25 19:36:10.457496,29182,14120,905,94,44,0,0,0.02438388019800186,0.3429338335990906,0.43750831484794617,0.5168539881706238,1.102124810218811,1.102124810218811,1.102124810218811
2022-03-25 19:38:17.488823,21098,9652,957,124,35,0,0,0.01762872003018856,0.23538823425769806,0.3354250490665436,0.4391138255596161,0.9003147482872009,0.9003147482872009,0.9003147482872009
2022-03-25 19:45:58.678986,34753,15748,1462,177,45,0,0,0.029038580134510994,0.38433313369750977,0.5370272994041443,0.6852731704711914,1.2839175462722778,1.2839175462722778,1.2839175462722778
2022-03-25 19:48:05.707789,21385,9868,1202,135,55,3,0,0.01786861941218376,0.24049516022205353,0.3660695254802704,0.4793781638145447,1.2099283933639526,1.5232328176498413,1.5232328176498413
2022-03-25 19:56:33.933547,22179,10096,1299,133,46,2,0,0.018532389774918556,0.2463064044713974,0.38199400901794434,0.49379774928092957,1.107199788093567,1.3652766942977905,1.3652766942977905
2022-03-25 19:58:40.977416,18339,9167,1324,155,103,2,0,0.015323770232498646,0.22213664650917053,0.3604207932949066,0.49054840207099915,1.848344326019287,2.1284496784210205,2.1284496784210205
2022-03-25 20:05:12.221591,32287,14776,1712,193,63,0,0,0.026978420093655586,0.36032548546791077,0.5392063856124878,0.701172947883606,1.5318020582199097,1.5318020582199097,1.5318020582199097
2022-03-25 20:07:19.263182,33639,15776,1956,329,69,0,0,0.028108149766921997,0.38403448462486267,0.5883828401565552,0.8634516596794128,1.7687969207763672,1.7687969207763672,1.7687969207763672
2022-03-25 20:14:16.565288,32185,14530,1216,184,50,0,0,0.02689317986369133,0.35470956563949585,0.4817371070384979,0.6361201405525208,1.2956501245498657,1.2993041276931763,1.2993041276931763
2022-03-25 20:16:23.606230,22820,10395,1087,127,20,0,0,0.01906830072402954,0.2535848021507263,0.3671833574771881,0.4739704132080078,0.735927939414978,0.735927939414978,0.735927939414978
2022-03-25 20:23:59.872804,41136,19305,1332,161,42,0,0,0.034372128546237946,0.4698999226093292,0.609065592288971,0.7440035343170166,1.2983744144439697,1.2983744144439697,1.2983744144439697
2022-03-25 20:26:06.915851,29322,13532,1495,200,42,1,0,0.02450105920433998,0.3298003077507019,0.4859762489795685,0.6533129811286926,1.2113667726516724,1.3219263553619385,1.3219263553619385
2022-03-25 20:34:35.162579,27043,12322,968,80,13,0,0,0.022596409544348717,0.3005927503108978,0.4017840325832367,0.4691786468029022,0.6393635272979736,0.6393635272979736,0.6393635272979736
2022-03-25 20:36:42.207718,9904,4433,625,37,5,0,0,0.008275480009615421,0.10828755795955658,0.1736067235469818,0.2050321400165558,0.2751251459121704,0.2751251459121704,0.2751251459121704
2022-03-25 20:43:50.411858,44442,21791,1860,144,24,0,0,0.037134330719709396,0.5287553668022156,0.7230937480926514,0.8441036939620972,1.1600251197814941,1.1600251197814941,1.1600251197814941
