dateTime,rawUVA,rawUVB,visibleCompensation,irCompensation,uva,uvb,index
2022-03-25 19:09:30.335472,1857,2573,642,224,133.84,287.10,0.07
2022-03-25 19:09:42.336637,1858,2573,642,224,134.84,287.10,0.07
2022-03-25 19:09:54.322933,1857,2573,642,224,133.84,287.10,0.07
2022-03-25 19:10:06.324112,1858,2574,642,224,134.84,288.10,0.07
2022-03-25 19:10:18.310335,1858,2575,643,224,132.62,286.15,0.07
2022-03-25 19:10:30.311417,1859,2575,643,224,133.62,286.15,0.07
2022-03-25 19:10:42.297936,1860,2577,643,225,133.29,286.40,0.07
2022-03-25 19:10:54.299203,1860,2577,643,225,133.29,286.40,0.07
2022-03-25 19:11:06.285632,1861,2578,643,225,134.29,287.40,0.07
2022-03-25 19:11:18.287022,1862,2580,643,225,135.29,289.40,0.07
2022-03-25 19:11:30.288606,1863,2580,643,225,136.29,289.40,0.07
2022-03-25 19:11:42.274368,1863,2580,643,225,136.29,289.40,0.07
2022-03-25 19:11:54.276149,1863,2581,644,225,134.07,287.45,0.07
2022-03-25 19:12:06.277596,1863,2580,643,225,136.29,289.40,0.07
2022-03-25 19:12:18.263824,1865,2583,644,225,136.07,289.45,0.07
2022-03-25 19:12:30.265427,1866,2585,644,226,135.74,289.70,0.07
2022-03-25 19:12:42.251761,1866,2584,644,226,135.74,288.70,0.07
2022-03-25 19:12:54.253443,1867,2585,644,226,136.74,289.70,0.07
2022-03-25 19:13:06.239447,1868,2587,645,226,135.52,288.75,0.07
2022-03-25 19:13:18.240605,1868,2586,645,226,135.52,287.75,0.07
2022-03-25 19:13:30.226801,1868,2588,645,226,135.52,289.75,0.07
2022-03-25 19:13:42.227839,1868,2588,645,226,135.52,289.75,0.07
2022-03-25 19:13:54.214022,1869,2589,645,226,136.52,290.75,0.07
2022-03-25 19:14:06.215347,1871,2591,646,227,134.97,288.05,0.07
2022-03-25 19:14:18.201867,1871,2591,645,227,137.19,291.00,0.07
2022-03-25 19:14:30.202888,1872,2592,646,227,135.97,289.05,0.07
2022-03-25 19:14:42.189215,1872,2594,646,227,135.97,291.05,0.07
2022-03-25 19:14:54.190649,1875,2596,647,227,136.75,290.10,0.07
2022-03-25 19:15:06.192353,1875,2597,647,227,136.75,291.10,0.07
2022-03-25 19:15:18.193824,1877,2599,648,228,135.20,288.40,0.07
2022-03-25 19:15:30.195469,1877,2600,648,227,136.53,291.15,0.07
2022-03-25 19:15:42.181687,1879,2602,648,228,137.20,291.40,0.07
2022-03-25 19:15:54.183006,1880,2602,648,228,138.20,291.40,0.07
2022-03-25 19:16:06.169347,1879,2602,648,228,137.20,291.40,0.07
2022-03-25 19:16:18.170686,1879,2603,648,228,137.20,292.40,0.07
2022-03-25 19:16:30.156955,1881,2604,648,228,139.20,293.40,0.07
2022-03-25 19:16:42.158271,1882,2605,649,228,137.98,291.45,0.07
2022-03-25 19:16:54.159784,1882,2607,649,228,137.98,293.45,0.07
2022-03-25 19:17:06.145615,1883,2608,649,228,138.98,294.45,0.07
2022-03-25 19:17:18.146952,1882,2606,649,228,137.98,292.45,0.07
2022-03-25 19:17:30.133469,1884,2609,649,229,138.65,293.70,0.07
2022-03-25 19:17:42.134983,1885,2608,650,229,137.43,289.75,0.07
2022-03-25 19:17:54.121192,1885,2611,650,229,137.43,292.75,0.07
2022-03-25 19:18:06.122371,1884,2609,649,229,138.65,293.70,0.07
2022-03-25 19:18:18.123749,1886,2611,650,229,138.43,292.75,0.07
2022-03-25 19:18:30.109886,1887,2613,650,229,139.43,294.75,0.07
2022-03-25 19:18:42.111578,1888,2614,651,229,138.21,292.80,0.07
2022-03-25 19:18:54.098155,1889,2615,650,229,141.43,296.75,0.07
2022-03-25 19:19:06.099448,1888,2613,650,229,140.43,294.75,0.07
2022-03-25 19:19:18.100731,1892,2619,652,230,138.66,293.10,0.07
2022-03-25 19:19:30.087318,1892,2620,652,230,138.66,294.10,0.07
2022-03-25 19:19:42.088635,1892,2619,651,230,140.88,296.05,0.07
2022-03-25 19:19:54.074872,1893,2621,651,230,141.88,298.05,0.07
2022-03-25 19:20:06.076398,1894,2621,652,230,140.66,295.10,0.07
2022-03-25 19:20:18.077433,1894,2621,652,230,140.66,295.10,0.07
2022-03-25 19:20:30.063945,1896,2624,652,230,142.66,298.10,0.07
2022-03-25 19:20:42.065435,1895,2623,652,231,140.33,295.35,0.07
2022-03-25 19:20:54.051504,1895,2623,652,230,141.66,297.10,0.07
2022-03-25 19:21:06.052803,1897,2626,653,231,140.11,295.40,0.07
2022-03-25 19:21:18.039035,1897,2624,653,231,140.11,293.40,0.07
2022-03-25 19:21:30.040474,1897,2625,653,231,140.11,294.40,0.07
2022-03-25 19:21:42.041792,1897,2627,653,231,140.11,296.40,0.07
2022-03-25 19:21:54.027808,1898,2626,653,231,141.11,295.40,0.07
2022-03-25 19:22:06.029327,1898,2627,653,231,141.11,296.40,0.07
2022-03-25 19:22:18.015618,1898,2627,653,231,141.11,296.40,0.07
2022-03-25 19:22:30.016826,1899,2628,653,231,142.11,297.40,0.07
2022-03-25 19:22:42.003327,1899,2628,653,231,142.11,297.40,0.07
2022-03-25 19:22:54.004532,1899,2628,653,231,142.11,297.40,0.07
2022-03-25 19:23:06.005915,1897,2627,653,230,141.44,298.15,0.07
2022-03-25 19:23:17.992445,1898,2627,653,231,141.11,296.40,0.07
2022-03-25 19:23:29.993680,1899,2628,653,231,142.11,297.40,0.07
2022-03-25 19:23:41.995513,1899,2628,653,231,142.11,297.40,0.07
2022-03-25 19:23:53.981861,1900,2631,653,231,143.11,300.40,0.07
2022-03-25 19:24:05.983348,1900,2628,653,231,143.11,297.40,0.07
2022-03-25 19:24:17.984723,1901,2629,654,231,141.89,295.45,0.07
2022-03-25 19:24:29.986554,1901,2630,654,231,141.89,296.45,0.07
2022-03-25 19:24:41.972725,1902,2633,654,232,141.56,297.70,0.07
2022-03-25 19:24:53.974360,1903,2633,654,232,142.56,297.70,0.07
2022-03-25 19:25:05.960464,1902,2633,654,231,142.89,299.45,0.07
2022-03-25 19:25:17.961945,1902,2633,654,231,142.89,299.45,0.07
2022-03-25 19:25:29.963426,1904,2635,655,232,141.34,296.75,0.07
2022-03-25 19:25:41.949775,1905,2635,655,231,143.67,298.50,0.07
2022-03-25 19:25:53.951140,1903,2634,654,231,143.89,300.45,0.07
2022-03-25 19:26:05.937167,1901,2630,654,231,141.89,296.45,0.07
2022-03-25 19:26:17.938618,1902,2632,654,231,142.89,298.45,0.07
2022-03-25 19:26:29.939909,1905,2636,655,232,142.34,297.75,0.07
2022-03-25 19:26:41.941648,1905,2637,655,232,142.34,298.75,0.07
2022-03-25 19:26:53.928032,1906,2637,655,232,143.34,298.75,0.07
2022-03-25 19:27:05.929223,1907,2638,655,232,144.34,299.75,0.07
2022-03-25 19:27:17.915521,1908,2640,656,232,143.12,298.80,0.07
2022-03-25 19:27:29.916729,1908,2639,656,232,143.12,297.80,0.07
2022-03-25 19:27:41.903772,1907,2640,655,232,144.34,301.75,0.07
2022-03-25 19:27:53.904369,1908,2640,656,233,141.79,297.05,0.07
2022-03-25 19:28:05.890915,1909,2641,656,232,144.12,299.80,0.07
2022-03-25 19:28:17.892022,1908,2641,655,232,145.34,302.75,0.07
2022-03-25 19:28:29.886142,1909,2642,656,233,142.79,299.05,0.07
2022-03-25 19:28:41.880094,1910,2643,656,233,143.79,300.05,0.07
2022-03-25 19:28:53.881038,1910,2643,656,233,143.79,300.05,0.07
2022-03-25 19:29:05.867457,1911,2644,657,233,142.57,298.10,0.07
2022-03-25 19:29:17.868693,1912,2645,656,233,145.79,302.05,0.07
2022-03-25 19:29:29.854824,1913,2646,656,233,146.79,303.05,0.07
2022-03-25 19:29:41.856298,1915,2647,657,233,146.57,301.10,0.07
2022-03-25 19:29:53.842436,1916,2650,657,234,146.24,302.35,0.07
2022-03-25 19:30:05.843769,1917,2653,658,234,145.02,302.40,0.07
2022-03-25 19:30:17.829826,1918,2654,658,234,146.02,303.40,0.07
2022-03-25 19:30:29.831376,1918,2653,658,234,146.02,302.40,0.07
2022-03-25 19:30:41.817544,1919,2656,659,234,144.80,302.45,0.07
2022-03-25 19:30:53.818713,1921,2657,659,235,145.47,301.70,0.07
2022-03-25 19:31:05.804945,1920,2655,659,234,145.80,301.45,0.07
2022-03-25 19:31:17.806645,1921,2658,659,235,145.47,302.70,0.07
2022-03-25 19:31:29.808337,1922,2659,659,235,146.47,303.70,0.07
2022-03-25 19:31:41.794540,1923,2659,659,235,147.47,303.70,0.07
2022-03-25 19:31:53.795645,1923,2660,659,235,147.47,304.70,0.07
2022-03-25 19:32:05.782004,1924,2661,659,235,148.47,305.70,0.07
2022-03-25 19:32:17.783304,1924,2660,659,235,148.47,304.70,0.07
2022-03-25 19:32:29.769844,1926,2665,660,235,148.25,306.75,0.07
2022-03-25 19:32:41.771075,1926,2663,660,235,148.25,304.75,0.07
