dateTime,pm1,pm2_5,pm10
2022-03-25 19:33:32.882842,3,4,7
2022-03-25 19:33:42.913733,3,4,7
2022-03-25 19:33:52.944317,3,4,7
2022-03-25 19:34:02.959902,3,4,7
2022-03-25 19:34:12.990727,3,4,7
2022-03-25 19:34:23.021573,3,4,7
2022-03-25 19:34:33.036848,3,4,7
2022-03-25 19:34:43.067563,3,4,7
2022-03-25 19:34:53.097972,3,4,7
2022-03-25 19:35:03.113932,3,4,7
2022-03-25 19:35:13.144371,3,4,7
2022-03-25 19:35:23.160123,3,4,7
2022-03-25 19:35:33.190578,3,4,7
2022-03-25 19:35:43.221486,3,4,7
2022-03-25 19:35:53.237094,3,4,7
2022-03-25 19:36:03.267958,3,4,7
2022-03-25 19:36:13.298736,3,4,7
2022-03-25 19:36:23.329365,3,4,7
2022-03-25 19:36:33.344814,3,4,7
2022-03-25 19:36:43.375632,3,4,7
2022-03-25 19:36:53.391304,3,4,7
2022-03-25 19:37:03.422208,3,4,7
2022-03-25 19:37:13.452523,3,4,7
2022-03-25 19:37:23.468334,5,7,10
2022-03-25 19:37:33.498721,4,5,8
2022-03-25 19:37:43.529400,3,4,7
2022-03-25 19:37:53.545232,3,4,7
2022-03-25 19:38:03.575784,3,4,7
2022-03-25 19:38:13.591524,3,4,7
2022-03-25 19:38:23.622304,3,4,7
2022-03-25 19:38:33.653224,3,4,7
2022-03-25 19:38:43.668875,3,4,7
2022-03-25 19:38:53.699590,2,3,6
2022-03-25 19:39:03.730285,2,3,6
2022-03-25 19:39:13.761190,2,3,6
2022-03-25 19:39:23.776663,2,3,6
2022-03-25 19:39:33.807413,2,3,6
2022-03-25 19:39:43.823161,2,3,6
2022-03-25 19:39:53.853839,2,3,6
2022-03-25 19:40:03.869610,2,3,6
2022-03-25 19:40:13.900396,2,3,6
2022-03-25 19:40:23.930966,2,3,6
2022-03-25 19:40:33.961740,2,3,6
2022-03-25 19:40:43.977542,2,3,6
2022-03-25 19:40:54.008345,2,3,6
2022-03-25 19:41:04.039088,2,3,6
2022-03-25 19:41:14.054955,2,3,6
2022-03-25 19:41:24.085666,3,4,7
2022-03-25 19:41:34.116457,3,4,7
2022-03-25 19:41:44.131811,2,3,6
2022-03-25 19:41:54.162568,3,4,7
2022-03-25 19:42:04.178016,3,4,7
2022-03-25 19:42:14.208727,3,4,7
2022-03-25 19:42:24.239328,2,3,6
2022-03-25 19:42:34.255050,2,3,6
2022-03-25 19:42:44.285777,2,3,6
2022-03-25 19:42:54.316564,2,3,6
2022-03-25 19:43:04.332036,2,3,6
2022-03-25 19:43:14.362738,2,3,6
2022-03-25 19:43:24.393492,2,3,6
2022-03-25 19:43:34.409379,3,4,7
2022-03-25 19:43:44.439968,3,4,7
2022-03-25 19:43:54.470774,3,4,7
2022-03-25 19:44:04.486278,3,4,7
2022-03-25 19:44:14.517013,3,4,7
2022-03-25 19:44:24.532522,3,4,7
2022-03-25 19:44:34.563365,4,6,9
2022-03-25 19:44:44.594098,4,6,9
2022-03-25 19:44:54.609947,4,5,8
2022-03-25 19:45:04.640446,3,4,7
2022-03-25 19:45:14.671400,3,4,7
2022-03-25 19:45:24.687036,3,4,7
2022-03-25 19:45:34.717888,3,4,7
2022-03-25 19:45:44.748437,3,4,7
2022-03-25 19:45:54.764126,3,4,7
2022-03-25 19:46:04.794644,2,3,6
2022-03-25 19:46:14.825357,2,3,6
2022-03-25 19:46:24.840896,2,3,6
2022-03-25 19:46:34.871646,3,4,7
2022-03-25 19:46:44.902483,3,4,7
2022-03-25 19:46:54.918371,3,4,7
2022-03-25 19:47:04.949046,3,4,7
2022-03-25 19:47:14.979834,3,4,7
2022-03-25 19:47:24.995678,3,4,7
2022-03-25 19:47:35.026573,3,4,7
2022-03-25 19:47:45.057265,3,4,7
2022-03-25 19:47:55.072835,3,4,7
2022-03-25 19:48:05.103554,3,4,7
2022-03-25 19:48:15.134313,3,4,7
2022-03-25 19:48:25.150000,3,4,7
2022-03-25 19:48:35.180687,3,4,7
2022-03-25 19:48:45.196201,3,4,7
2022-03-25 19:48:55.226952,3,4,7
2022-03-25 19:49:05.257689,2,3,6
2022-03-25 19:49:15.273351,2,3,6
2022-03-25 19:49:25.304221,2,3,6
2022-03-25 19:49:35.334848,3,4,7
2022-03-25 19:49:45.365821,3,4,7
2022-03-25 19:49:55.381264,3,4,7
2022-03-25 19:50:05.411876,3,4,7
2022-03-25 19:50:15.427291,2,3,6
2022-03-25 19:50:25.457805,2,3,6
2022-03-25 19:50:35.488512,3,4,7
2022-03-25 19:50:45.504310,3,4,7
2022-03-25 19:50:55.534814,2,3,6
2022-03-25 19:51:05.565628,2,3,6
2022-03-25 19:51:15.581215,2,3,6
2022-03-25 19:51:25.612188,2,3,6
2022-03-25 19:51:35.627805,3,4,7
