dateTime,rawUVA,rawUVB,visibleCompensation,irCompensation,uva,uvb,index
2022-03-25 19:09:34.052007,11644,15028,4313,2976,-1888.94,-2903.35,-0.78
2022-03-25 19:09:44.078818,12028,15611,4468,3089,-1999.33,-2975.35,-0.81
2022-03-25 19:09:54.090660,12469,16221,4621,3218,-2069.56,-3042.45,-0.83
2022-03-25 19:10:04.102744,13734,18047,5053,3535,-2185.21,-3045.60,-0.85
2022-03-25 19:10:14.129644,13480,17584,4957,3477,-2148.95,-3123.90,-0.85
2022-03-25 19:10:24.141404,13713,17908,5037,3532,-2166.70,-3132.15,-0.86
2022-03-25 19:10:34.168260,14068,18342,5135,3589,-2105.07,-3087.00,-0.84
2022-03-25 19:10:44.180168,14706,19176,5451,3731,-2357.45,-3433.70,-0.94
2022-03-25 19:10:54.191748,14332,18533,5260,3622,-2162.46,-3322.50,-0.89
2022-03-25 19:11:04.218590,13557,17385,4934,3423,-1949.07,-3160.55,-0.83
2022-03-25 19:11:14.230319,14924,19219,5479,3750,-2226.88,-3506.55,-0.93
2022-03-25 19:11:24.242129,15510,20087,5722,3901,-2381.17,-3619.65,-0.97
2022-03-25 19:11:34.254045,15602,20387,5785,3932,-2470.26,-3559.75,-0.98
2022-03-25 19:11:44.280841,16467,21729,6127,4147,-2650.45,-3602.90,-1.01
2022-03-25 19:11:54.292615,18568,24769,6927,4674,-3026.36,-3845.15,-1.11
2022-03-25 19:12:04.319593,17911,23893,6572,4543,-2721.03,-3444.65,-0.99
2022-03-25 19:12:14.331674,18271,24282,6594,4619,-2510.95,-3253.55,-0.93
2022-03-25 19:12:24.343397,19128,25180,6797,4794,-2337.36,-3260.65,-0.91
2022-03-25 19:12:34.370366,18665,24189,6502,4660,-1967.24,-3146.90,-0.83
2022-03-25 19:12:44.397451,20549,26234,7042,5039,-1786.11,-3358.15,-0.84
2022-03-25 19:12:54.409341,19219,24185,6489,4713,-1454.87,-3205.30,-0.76
2022-03-25 19:13:04.421227,25472,32024,8598,6127,-1764.47,-4062.35,-0.95
