dateTime,Latitude,Longitude,Speed,Altitude,Course,HDOP,Year,Month,Day,Hour,Minute,Second
2022-03-25 19:16:01.591405,32.992378333,-96.75781,0.40744,215.4,284.43,1.31,2022,3,25,19,15,58
2022-03-25 19:23:40.809235,32.992345,-96.757865,1.31492,217.9,140.62,1.24,2022,3,25,19,23,38
2022-03-25 19:31:21.026312,32.992446667,-96.757826667,0.11112,218.6,0.0,1.16,2022,3,25,19,31,18
2022-03-25 19:31:21.026423,32.992446667,-96.757826667,0.11112,218.6,0.0,1.16,2022,3,25,19,31,18
2022-03-25 19:41:27.234678,32.992378333,-96.757878333,0.5556,230.8,203.22,0.94,2022,3,25,19,41,24
2022-03-25 19:46:17.383027,32.99247,-96.75779,0.11112,208.6,199.78,0.88,2022,3,25,19,46,14
2022-03-25 19:57:07.597313,32.992303333,-96.757928333,0.037040000000000003,232.8,299.78,0.75,2022,3,25,19,57,4
2022-03-25 20:00:36.765619,32.992341667,-96.757895,0.018520000000000002,241.0,32.15,1.02,2022,3,25,20,0,34
2022-03-25 20:08:41.975748,32.99244,-96.757765,0.018520000000000002,220.9,28.98,0.92,2022,3,25,20,8,39
2022-03-25 20:15:40.204833,32.992406667,-96.75783,0.018520000000000002,229.0,31.22,0.9,2022,3,25,20,15,37
2022-03-25 20:15:40.205237,32.992406667,-96.75783,0.018520000000000002,229.0,31.22,0.9,2022,3,25,20,15,37
2022-03-25 20:24:33.418087,32.992406667,-96.757851667,0.05556,226.6,87.33,0.98,2022,3,25,20,24,30
2022-03-25 20:34:25.609251,32.992438333,-96.757838333,0.25928,227.7,269.84,1.02,2022,3,25,20,34,22
2022-03-25 20:38:36.786742,32.992403333,-96.757866667,0.018520000000000002,229.0,260.83,0.97,2022,3,25,20,38,34
