dateTime,shuntVoltageBattery,busVoltageBattery,currentBattery,powerBattery,shuntVoltageSolar,busVoltageSolar,currentSolar,powerSolar
2022-03-25 19:15:44.501500,-15.9399995803833,3.628000020980835,-159.39999389648438,576.0,31.25,5.964000225067139,312.0,1862.0
2022-03-25 19:23:23.702888,-15.5,3.628000020980835,-170.3000030517578,620.0,31.719999313354492,5.855999946594238,317.5,1858.0
2022-03-25 19:31:03.929339,-16.270000457763672,3.631999969482422,-147.8000030517578,538.0,31.81999969482422,5.835999965667725,318.20001220703125,1858.0
2022-03-25 19:31:03.929464,-16.270000457763672,3.631999969482422,-147.8000030517578,538.0,31.81999969482422,5.835999965667725,318.20001220703125,1858.0
2022-03-25 19:41:10.143498,-16.3700008392334,3.640000104904175,-161.8000030517578,590.0,32.54999923706055,5.696000099182129,325.1000061035156,1852.0
2022-03-25 19:41:10.142923,-16.3700008392334,3.640000104904175,-161.8000030517578,590.0,32.54999923706055,5.696000099182129,325.1000061035156,1852.0
2022-03-25 19:46:00.275398,-17.149999618530273,3.635999917984009,-154.3000030517578,620.0,32.650001525878906,5.664000034332275,326.5,1848.0
2022-03-25 19:56:50.500957,-16.100000381469727,3.631999969482422,-146.6999969482422,534.0,32.720001220703125,5.6479997634887695,327.0,1848.0
2022-03-25 20:00:19.662895,-17.020000457763672,3.635999917984009,-157.10000610351562,574.0,32.79999923706055,5.631999969482422,327.6000061035156,1844.0
2022-03-25 20:00:19.665909,-17.020000457763672,3.635999917984009,-157.10000610351562,574.0,32.79999923706055,5.631999969482422,327.6000061035156,1844.0
2022-03-25 20:08:24.892325,-16.15999984741211,3.640000104904175,-153.1999969482422,558.0,32.040000915527344,5.791999816894531,320.20001220703125,1854.0
2022-03-25 20:08:24.892677,-16.15999984741211,3.640000104904175,-153.1999969482422,558.0,32.040000915527344,5.791999816894531,320.20001220703125,1854.0
2022-03-25 20:15:23.103427,-15.119999885559082,3.640000104904175,-159.1999969482422,580.0,31.889999389648438,5.820000171661377,318.8999938964844,1854.0
2022-03-25 20:24:16.314026,-15.9399995803833,3.6440000534057617,-157.89999389648438,576.0,31.690000534057617,5.875999927520752,316.6000061035156,1862.0
2022-03-25 20:34:08.526072,-16.200000762939453,3.640000104904175,-162.10000610351562,590.0,32.119998931884766,5.78000020980835,321.20001220703125,1854.0
2022-03-25 20:34:08.525959,-16.200000762939453,3.640000104904175,-162.10000610351562,590.0,32.119998931884766,5.78000020980835,321.20001220703125,1854.0
2022-03-25 20:38:19.686482,-17.219999313354492,3.6480000019073486,-156.10000610351562,570.0,32.130001068115234,5.771999835968018,321.79998779296875,1858.0
