dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-14 06:28:49,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1575431,10.50,6317.37,3896974,25.98,30233.95,24.52,100828.00,100,nan,32.710355,-96.747390,14.50,3.38,144.40,-0.01,0.42,0.00,3333,24.62,77.27
2021-07-14 06:40:44,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1585612,10.57,6372.09,3885033,25.90,30031.48,24.64,100838.00,100,nan,32.710483,-96.747213,15.00,3.38,150.30,-0.02,0.43,-0.10,3397,24.60,77.62
2021-07-14 06:45:29,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1707247,11.38,7048.66,3722008,24.81,27369.38,24.36,100849.00,100,nan,32.710483,-96.747213,14.47,3.38,144.30,-0.03,0.57,-0.20,3331,24.57,77.84
2021-07-14 17:21:56,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1359457,9.06,5220.15,4139823,27.60,34581.63,32.48,100846.00,68,nan,32.710237,-96.747315,-5.46,3.46,-55.10,19.72,4.62,197.40,3178,32.42,56.17
2021-07-14 18:39:36,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1327815,8.85,5068.96,3981089,26.54,31689.80,33.67,100767.00,63,nan,nan,nan,-25.70,3.54,-257.20,30.52,5.91,305.30,3213,34.46,51.47
2021-07-14 18:50:10,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,0,0.00,0.62,3266856,21.78,20886.69,33.94,100754.00,57,nan,nan,nan,-25.16,3.54,-253.70,30.60,5.90,306.00,3231,35.05,48.64
2021-07-14 18:54:14,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,2408476,16.06,11923.83,4520463,30.14,42327.39,34.17,100734.00,58,nan,nan,nan,-5.45,3.49,-53.80,20.18,4.62,202.00,3225,35.19,49.38
2021-07-14 19:21:53,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,2742634,18.28,14961.95,5328924,35.53,62999.86,33.06,100703.00,61,nan,nan,nan,-25.56,3.55,-255.90,32.00,5.64,320.20,3246,33.54,52.84
2021-07-14 19:23:15,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1901217,12.67,8220.86,3936976,26.25,30919.80,33.35,100701.00,61,nan,nan,nan,-8.60,3.52,-85.50,22.80,4.63,227.40,3232,33.78,52.57
2021-07-14 19:34:55,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1611660,10.74,6513.42,3984200,26.56,31744.65,33.30,100685.00,59,nan,32.710062,-96.747240,-1.14,3.50,-12.10,16.69,4.61,167.10,3225,33.79,51.22
2021-07-14 19:57:24,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1861108,12.41,7968.51,4065495,27.10,33203.66,34.86,100641.00,56,nan,32.710150,-96.747317,-25.22,3.57,-251.70,31.31,5.78,313.00,3178,35.57,49.18
2021-07-14 20:04:51,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2445262,16.30,12233.04,4838614,32.26,49742.14,34.61,100642.00,56,nan,nan,nan,-25.27,3.57,-253.20,31.44,5.74,314.70,3166,35.49,47.83
2021-07-14 20:09:36,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2015496,13.44,8970.09,3771498,25.14,28157.63,34.68,100638.00,57,nan,nan,nan,-24.50,3.58,-245.80,31.48,5.74,314.90,0,35.34,48.75
