dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-30 00:17:55,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1677922,11.19,6881.62,4155324,27.70,34874.38,37.47,100178.00,51,nan,32.710450,-96.747238,12.46,3.52,124.60,3.69,4.57,36.80,3230,37.46,47.93
2021-07-30 02:16:51,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1356823,9.05,5207.47,3862676,25.75,29655.18,32.84,100277.00,86,nan,32.710437,-96.747255,14.93,3.46,148.70,-0.01,0.34,-0.30,3318,32.96,60.87
2021-07-30 03:02:51,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1311197,8.74,4990.46,3855237,25.70,29530.77,32.42,100333.00,78,nan,32.710372,-96.747298,15.54,3.44,155.20,-0.02,0.33,-0.10,3308,32.06,60.65
2021-07-30 03:35:54,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1754331,11.70,7322.28,3746624,24.98,27759.31,31.08,100344.00,82,nan,32.710307,-96.747380,14.53,3.40,145.10,-0.05,0.37,-0.30,3392,29.00,70.27
2021-07-30 06:22:45,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1219559,8.13,4568.42,4035764,26.91,32664.30,28.13,100321.00,100,nan,32.710322,-96.747347,14.46,3.37,144.70,-0.02,0.38,-0.10,3424,28.26,77.83
2021-07-30 07:01:52,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1314704,8.76,5006.98,3872203,25.81,29815.08,28.12,100341.00,100,nan,32.710385,-96.747390,14.27,3.33,142.80,-0.03,0.38,-0.20,3367,28.29,75.74
2021-07-30 07:28:06,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1309833,8.73,4984.05,3863220,25.75,29664.29,27.48,100346.00,100,nan,32.710352,-96.747332,14.11,3.29,140.90,-0.04,0.38,0.00,3342,27.66,77.69
2021-07-30 07:43:24,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,782137,5.21,2764.66,4045008,26.97,32831.28,27.43,100357.00,100,nan,32.710360,-96.747365,14.03,3.26,140.90,-0.04,0.38,-0.30,3309,27.55,78.51
2021-07-30 07:48:32,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,761899,5.08,2687.98,4240394,28.27,36514.51,27.49,100354.00,100,nan,32.710388,-96.747375,14.30,3.22,142.20,0.01,0.38,-0.10,3215,27.40,79.21
2021-07-30 08:01:06,47cb5580002e004a,0.14,0.00,4.73,0.70,593.23,411.74,836.16,0.82,984317,6.56,3560.12,4244728,28.30,36599.60,27.21,100360.00,100,nan,32.710517,-96.747353,13.96,3.22,139.60,-0.01,0.39,-0.30,3220,27.41,79.17
