dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-18 00:01:41,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1464629,9.76,5739.72,4201000,28.01,35747.92,32.92,100168.00,67,nan,32.710305,-96.747268,10.22,3.51,101.60,6.27,4.57,62.70,3238,33.28,54.61
2021-07-18 00:14:59,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1763146,11.75,7374.26,4112375,27.42,34067.82,33.54,100181.00,65,nan,32.710380,-96.747297,10.89,3.51,108.50,6.11,4.57,61.00,3210,33.41,55.09
2021-07-18 00:18:23,47cb5580002e004a,0.14,0.00,4.57,0.70,593.23,411.74,737.59,0.78,1772145,11.81,7427.57,3486542,23.24,23847.79,33.43,100181.00,62,nan,32.710380,-96.747297,10.64,3.51,106.50,5.72,4.57,57.20,3219,33.40,54.05
2021-07-18 00:34:45,47cb5580002e004a,0.14,0.00,4.60,0.70,593.23,411.74,750.76,0.78,1404618,9.36,5439.97,4232601,28.22,36361.89,33.23,100204.00,65,nan,32.710543,-96.747107,12.80,3.49,128.20,3.61,4.57,36.20,3234,33.41,55.42
2021-07-18 00:40:11,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1629837,10.87,6613.17,4222997,28.15,36174.45,33.14,100203.00,65,nan,32.710543,-96.747107,13.04,3.49,129.60,2.90,4.56,28.80,3267,33.10,56.23
2021-07-18 00:41:32,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1563315,10.42,6252.61,4264047,28.43,36980.71,33.01,100208.00,66,nan,32.710543,-96.747107,13.86,3.49,138.50,2.28,4.56,23.30,3214,32.89,56.16
2021-07-18 00:47:21,47cb5580002e004a,0.14,0.00,4.57,0.70,593.23,411.74,737.59,0.78,1643205,10.95,6687.13,3895162,25.97,30203.16,32.80,100227.00,66,nan,32.710413,-96.747227,16.22,3.48,162.30,0.45,4.78,4.50,0,32.60,56.89
2021-07-18 01:47:20,47cb5580002e004a,0.14,0.00,4.60,0.70,593.23,411.74,750.76,0.78,1516154,10.11,6004.31,3258270,21.72,20777.03,30.40,100303.00,100,nan,32.710362,-96.747322,14.96,3.45,148.60,-0.03,0.57,-0.20,3331,30.57,66.14
2021-07-18 03:11:48,47cb5580002e004a,0.14,0.00,4.57,0.70,599.20,415.25,737.59,0.78,1550547,10.34,6184.80,3907795,26.05,30418.32,29.64,100422.00,100,nan,32.710345,-96.747398,15.27,3.42,152.80,-0.01,0.39,-0.30,3371,29.31,72.07
2021-07-18 06:02:44,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1744530,11.63,7264.76,3708355,24.72,27154.92,28.55,100370.00,100,nan,32.710305,-96.747487,14.48,3.36,144.10,0.00,0.39,-0.10,3405,28.46,73.41
