dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-25 00:12:00,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,2036316,13.58,9111.58,4520080,30.13,42319.00,36.09,100038.00,47,nan,32.710273,-96.747523,12.15,3.52,122.10,3.85,4.57,38.40,3251,36.00,46.44
2021-07-25 00:38:35,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1390581,9.27,5371.13,4176466,27.84,35276.69,35.22,100044.00,50,nan,32.710283,-96.747342,16.44,3.50,164.20,0.45,4.87,4.40,0,34.95,47.40
2021-07-25 00:57:40,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1679615,11.20,6891.19,4804898,32.03,48913.71,34.67,100061.00,51,nan,32.710257,-96.747250,15.83,3.50,156.70,0.25,4.53,2.20,3268,34.43,47.93
2021-07-25 01:14:43,47cb5580002e004a,0.14,0.00,4.57,0.70,593.23,411.74,737.59,0.78,1985959,13.24,8772.05,3821885,25.48,28977.88,34.25,100071.00,52,nan,32.710133,-96.747353,14.98,3.49,150.00,0.00,3.94,0.50,3283,33.99,48.90
2021-07-25 01:20:09,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1537683,10.25,6116.92,3831390,25.54,29134.64,34.00,100078.00,53,nan,32.710133,-96.747353,15.05,3.49,149.80,0.02,3.80,0.00,3280,33.99,49.55
2021-07-25 01:31:24,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1710629,11.40,7068.09,4298873,28.66,37675.28,33.42,100087.00,58,nan,32.710458,-96.747383,14.89,3.48,148.80,0.01,2.76,0.20,3275,33.37,51.94
2021-07-25 01:37:53,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1373209,9.15,5286.58,3691428,24.61,26890.83,33.06,100088.00,61,nan,32.710417,-96.747440,15.53,3.48,154.60,0.00,2.28,0.10,3268,32.96,53.46
2021-07-25 01:42:38,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1237132,8.25,4647.98,3554055,23.69,24819.64,32.85,100092.00,66,nan,32.710417,-96.747440,14.76,3.48,147.70,0.00,1.61,-0.20,3275,32.80,55.51
2021-07-25 01:47:05,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1511078,10.07,5977.94,3666622,24.44,26507.37,32.55,100106.00,69,nan,32.710312,-96.747395,15.19,3.48,152.40,-0.01,1.14,0.00,3263,32.52,56.29
2021-07-25 01:51:10,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1300242,8.67,4939.06,3877765,25.85,29908.75,32.34,100105.00,73,nan,32.710312,-96.747395,14.91,3.48,148.00,-0.04,0.68,-0.20,3284,32.43,56.93
