dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-24 05:27:51,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1104860,7.37,4064.22,3804667,25.36,28695.56,28.74,100364.00,100,nan,32.710443,-96.747192,14.65,3.38,145.50,-0.04,0.39,-0.50,3375,28.60,73.52
2021-07-24 16:11:02,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1364737,9.10,5245.60,4168549,27.79,35125.63,32.73,100456.00,86,nan,32.710567,-96.747130,-21.38,3.35,-213.00,30.22,5.68,302.20,3368,33.13,60.41
2021-07-24 16:14:26,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1825890,12.17,7751.32,4311131,28.74,37922.08,33.06,100452.00,85,nan,32.710567,-96.747130,-5.75,3.33,-57.20,19.21,4.62,192.10,0,33.85,59.25
2021-07-24 16:18:52,47cb5580002e004a,0.14,0.00,4.51,0.70,599.20,415.25,699.74,0.76,1369400,9.13,5268.13,3238026,21.59,20520.22,32.98,100452.00,84,nan,32.710267,-96.747425,-26.25,3.39,-263.90,30.56,5.68,305.70,3380,34.15,58.03
2021-07-24 16:21:35,47cb5580002e004a,0.14,0.00,4.51,0.70,599.20,415.25,699.74,0.76,1868868,12.46,8016.92,4223258,28.16,36179.54,33.13,100459.00,84,nan,32.710267,-96.747425,-26.27,3.40,-263.50,30.66,5.68,306.50,3395,34.04,58.51
2021-07-24 16:54:15,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,1758060,11.72,7344.24,4160296,27.74,34968.68,34.28,100463.00,74,nan,nan,nan,-25.28,3.49,-258.40,31.08,5.73,310.70,3323,35.21,54.62
2021-07-24 17:13:21,47cb5580002e004a,0.14,0.00,4.47,0.70,599.20,415.25,675.83,0.75,3003953,20.03,17725.15,4574744,30.50,43529.82,34.61,100456.00,73,nan,nan,nan,-24.98,3.50,-249.10,32.01,5.54,320.60,3308,35.81,54.02
2021-07-24 17:17:25,47cb5580002e004a,0.14,0.00,4.47,0.70,599.20,415.25,675.83,0.75,1974157,13.16,8693.79,4179680,27.86,35338.14,35.31,100444.00,67,nan,nan,nan,-25.38,3.50,-253.30,31.23,5.71,312.50,3293,36.37,51.33
2021-07-24 17:19:10,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,2633886,17.56,13915.17,3262242,21.75,20827.71,35.27,100437.00,69,nan,nan,nan,-24.77,3.50,-247.30,31.22,5.71,312.30,0,36.20,52.49
2021-07-24 17:19:51,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,3094464,20.63,18768.60,3975019,26.50,31582.99,35.29,100444.00,67,nan,nan,nan,-25.41,3.50,-254.50,31.31,5.70,312.90,3370,36.41,52.76
2021-07-24 17:21:12,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2941985,19.61,17037.00,4376497,29.18,39258.77,35.41,100437.00,66,nan,nan,nan,-25.05,3.51,-251.20,31.25,5.70,312.00,3343,36.64,50.87
2021-07-24 17:21:53,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,3109846,20.73,18950.54,3978762,26.53,31648.82,35.35,100441.00,67,nan,nan,nan,-25.08,3.50,-250.80,31.30,5.69,313.00,3330,36.74,50.97
2021-07-24 17:22:34,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1430550,9.54,5568.41,4426767,29.51,40310.61,35.31,100436.00,66,nan,nan,nan,-25.67,3.51,-257.60,31.30,5.70,313.00,3320,36.77,50.58
2021-07-24 17:23:14,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1233021,8.22,4629.31,4189766,27.93,35531.56,35.25,100434.00,65,nan,nan,nan,-25.65,3.51,-257.10,31.24,5.70,312.70,3301,36.74,50.26
2021-07-24 17:24:36,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,3191210,21.27,19935.72,4078977,27.19,33450.46,35.49,100431.00,66,nan,nan,nan,-25.35,3.51,-253.30,31.34,5.68,313.30,3305,36.83,50.79
2021-07-24 17:25:16,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2479553,16.53,12526.70,5010854,33.41,54137.64,35.67,100429.00,67,nan,nan,nan,-25.61,3.51,-256.10,31.53,5.65,315.50,3299,37.02,51.67
2021-07-24 17:25:57,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2463951,16.43,12392.44,4942200,32.95,52352.54,35.89,100428.00,75,nan,nan,nan,-25.56,3.51,-256.20,31.63,5.62,316.60,3299,37.23,52.08
2021-07-24 17:27:19,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2423366,16.16,12048.27,4724628,31.50,46982.72,36.09,100430.00,65,nan,nan,nan,-25.55,3.51,-255.50,31.55,5.64,315.50,3305,37.62,51.20
2021-07-24 17:27:59,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2599880,17.33,13599.63,4933369,32.89,52126.11,35.90,100428.00,63,nan,nan,nan,-25.65,3.50,-255.80,31.51,5.66,315.00,3306,37.56,49.09
2021-07-24 17:32:27,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2444687,16.30,12228.16,4673036,31.15,45771.95,36.22,100415.00,64,nan,nan,nan,-25.26,3.51,-252.50,33.38,5.30,333.90,3275,37.30,52.62
2021-07-24 17:33:49,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2507775,16.72,12772.36,5069636,33.80,55701.48,36.45,100418.00,63,nan,nan,nan,-25.54,3.51,-256.20,31.56,5.64,315.80,3288,37.66,50.78
