dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-31 16:01:58,47cb5580002e004a,0.14,0.00,4.57,0.70,593.23,411.74,750.76,0.78,1780882,11.87,7479.58,4451914,29.68,40844.66,36.36,100461.00,60,nan,32.710222,-96.747255,-26.04,3.37,-260.00,31.73,5.42,317.40,3374,38.11,47.20
2021-07-31 16:14:51,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2470712,16.47,12450.49,4562620,30.42,43259.07,37.12,100457.00,54,nan,nan,nan,3.00,3.34,30.50,12.08,4.60,120.80,3418,39.24,46.43
2021-07-31 16:16:12,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1813599,12.09,7676.47,4230944,28.21,36329.50,37.03,100457.00,54,nan,nan,nan,-25.75,3.41,-258.00,31.29,5.56,313.10,0,38.34,45.75
2021-07-31 16:31:14,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1671957,11.15,6847.95,3369093,22.46,22227.13,37.27,100445.00,52,nan,nan,nan,-25.45,3.46,-255.20,31.35,5.61,313.40,3384,38.65,44.65
2021-07-31 17:10:24,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1367568,9.12,5259.27,4215032,28.10,36019.57,37.44,100418.00,48,nan,nan,nan,2.13,3.44,22.40,13.62,4.60,136.10,0,38.71,42.80
2021-07-31 17:55:48,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,3107755,20.72,18925.73,4375475,29.17,39237.60,38.50,100373.00,44,nan,nan,nan,0.50,3.46,4.80,14.88,4.60,149.20,3419,40.04,40.16
2021-07-31 18:05:41,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,3358776,22.39,22088.94,4470052,29.80,41233.14,38.92,100360.00,43,nan,nan,nan,-24.51,3.52,-245.20,31.35,5.68,313.30,3365,40.47,39.65
2021-07-31 18:08:24,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2223861,14.83,10459.36,4807105,32.05,48967.62,38.57,100363.00,43,nan,nan,nan,-25.31,3.52,-253.20,31.71,5.61,317.30,3349,40.77,40.04
2021-07-31 18:12:29,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2397480,15.98,11832.55,4592965,30.62,43939.12,39.32,100340.00,41,nan,nan,nan,-5.57,3.48,-56.80,20.01,4.62,199.70,3324,41.55,36.69
2021-07-31 18:26:10,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2760209,18.40,15136.63,4157223,27.71,34910.38,39.91,100347.00,41,nan,nan,nan,-24.75,3.53,-247.40,31.42,5.68,313.90,3315,41.24,38.21
2021-07-31 18:37:25,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,2876651,19.18,16333.98,4352199,29.01,38757.82,39.47,100328.00,41,nan,nan,nan,-25.22,3.53,-251.90,31.55,5.66,315.10,3278,41.01,37.84
2021-07-31 19:04:41,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2778612,18.52,15321.22,3850784,25.67,29456.49,39.61,100297.00,43,nan,nan,nan,-4.14,3.50,-41.50,18.73,4.62,187.40,3285,40.03,41.67
2021-07-31 19:31:39,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1643592,10.96,6689.28,4170872,27.81,35169.90,40.30,100280.00,39,nan,nan,nan,-24.06,3.56,-242.10,31.82,5.64,317.80,3256,41.55,38.28
2021-07-31 16:01:58,47cb5580002e004a,0.14,0.00,4.57,0.70,593.23,411.74,750.76,0.78,1780882,11.87,7479.58,4451914,29.68,40844.66,36.36,100461.00,60,nan,32.710222,-96.747255,-26.04,3.37,-260.00,31.73,5.42,317.40,3374,38.11,47.20
2021-07-31 16:14:51,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2470712,16.47,12450.49,4562620,30.42,43259.07,37.12,100457.00,54,nan,nan,nan,3.00,3.34,30.50,12.08,4.60,120.80,3418,39.24,46.43
2021-07-31 16:16:12,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1813599,12.09,7676.47,4230944,28.21,36329.50,37.03,100457.00,54,nan,nan,nan,-25.75,3.41,-258.00,31.29,5.56,313.10,0,38.34,45.75
2021-07-31 16:31:14,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1671957,11.15,6847.95,3369093,22.46,22227.13,37.27,100445.00,52,nan,nan,nan,-25.45,3.46,-255.20,31.35,5.61,313.40,3384,38.65,44.65
2021-07-31 17:10:24,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1367568,9.12,5259.27,4215032,28.10,36019.57,37.44,100418.00,48,nan,nan,nan,2.13,3.44,22.40,13.62,4.60,136.10,0,38.71,42.80
2021-07-31 17:55:48,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,3107755,20.72,18925.73,4375475,29.17,39237.60,38.50,100373.00,44,nan,nan,nan,0.50,3.46,4.80,14.88,4.60,149.20,3419,40.04,40.16
2021-07-31 18:05:41,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,3358776,22.39,22088.94,4470052,29.80,41233.14,38.92,100360.00,43,nan,nan,nan,-24.51,3.52,-245.20,31.35,5.68,313.30,3365,40.47,39.65
2021-07-31 18:08:24,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2223861,14.83,10459.36,4807105,32.05,48967.62,38.57,100363.00,43,nan,nan,nan,-25.31,3.52,-253.20,31.71,5.61,317.30,3349,40.77,40.04
2021-07-31 18:12:29,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2397480,15.98,11832.55,4592965,30.62,43939.12,39.32,100340.00,41,nan,nan,nan,-5.57,3.48,-56.80,20.01,4.62,199.70,3324,41.55,36.69
2021-07-31 18:26:10,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2760209,18.40,15136.63,4157223,27.71,34910.38,39.91,100347.00,41,nan,nan,nan,-24.75,3.53,-247.40,31.42,5.68,313.90,3315,41.24,38.21
