dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-23 03:10:19,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1478790,9.86,5811.76,3581775,23.88,25227.37,29.51,100529.00,100,nan,32.710298,-96.747322,15.23,3.41,151.90,-0.04,0.38,0.00,3388,29.59,68.13
2021-07-23 03:32:07,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1529858,10.20,6075.85,4096516,27.31,33773.60,29.30,100533.00,100,nan,32.710177,-96.747385,14.66,3.40,146.60,-0.03,0.38,-0.20,3400,29.17,70.15
2021-07-23 15:46:24,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1442755,9.62,5629.43,4312825,28.75,37956.29,31.08,100720.00,97,nan,32.710338,-96.747273,-26.50,3.33,-264.60,31.00,5.50,309.80,3289,32.18,61.72
2021-07-23 20:27:17,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2704196,18.03,14585.29,4174422,27.83,35237.64,36.99,100375.00,50,nan,nan,nan,-24.95,3.59,-249.70,32.28,5.60,322.60,3159,37.33,44.99
2021-07-23 23:11:19,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1713520,11.42,7084.72,4050928,27.01,32938.55,36.37,100209.00,44,nan,32.710590,-96.747372,6.32,3.52,63.00,10.42,4.59,104.20,3225,36.28,44.49
2021-07-23 03:10:19,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1478790,9.86,5811.76,3581775,23.88,25227.37,29.51,100529.00,100,nan,32.710298,-96.747322,15.23,3.41,151.90,-0.04,0.38,0.00,3388,29.59,68.13
2021-07-23 03:32:07,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1529858,10.20,6075.85,4096516,27.31,33773.60,29.30,100533.00,100,nan,32.710177,-96.747385,14.66,3.40,146.60,-0.03,0.38,-0.20,3400,29.17,70.15
2021-07-23 06:58:01,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1799216,11.99,7589.50,3939956,26.27,30971.36,26.84,100613.00,100,nan,nan,nan,2.03,3.13,20.20,10.84,4.60,108.40,0,0.00,0.00
2021-07-23 15:46:24,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1442755,9.62,5629.43,4312825,28.75,37956.29,31.08,100720.00,97,nan,32.710338,-96.747273,-26.50,3.33,-264.60,31.00,5.50,309.80,3289,32.18,61.72
2021-07-23 20:27:17,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2704196,18.03,14585.29,4174422,27.83,35237.64,36.99,100375.00,50,nan,nan,nan,-24.95,3.59,-249.70,32.28,5.60,322.60,3159,37.33,44.99
2021-07-23 23:11:19,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1713520,11.42,7084.72,4050928,27.01,32938.55,36.37,100209.00,44,nan,32.710590,-96.747372,6.32,3.52,63.00,10.42,4.59,104.20,3225,36.28,44.49
