dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-19 00:35:17,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1556998,10.38,6219.01,3951926,26.35,31179.14,34.13,100220.00,64,nan,32.710367,-96.747232,15.22,3.50,153.30,0.24,4.54,2.60,3193,33.41,56.08
2021-07-19 01:12:07,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1653675,11.02,6745.41,3866930,25.78,29726.50,33.59,100263.00,64,nan,32.710380,-96.747267,15.03,3.50,149.70,0.02,3.80,0.40,3263,33.21,55.97
2021-07-19 01:18:14,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1947678,12.98,8519.98,3874369,25.83,29851.53,33.76,100270.00,64,nan,32.710380,-96.747267,15.02,3.49,149.50,0.05,3.69,0.30,3270,33.28,56.08
2021-07-19 01:20:16,47cb5580002e004a,0.14,0.00,4.60,0.70,593.23,411.74,750.76,0.78,1592383,10.62,6408.65,3745619,24.97,27743.31,33.74,100259.00,65,nan,32.710380,-96.747267,14.97,3.49,149.10,0.01,3.55,0.30,3203,33.30,56.09
2021-07-19 01:23:22,47cb5580002e004a,0.14,0.00,4.62,0.70,593.23,411.74,764.22,0.79,1491098,9.94,5874.79,3670829,24.47,26572.10,33.70,100260.00,64,nan,32.710317,-96.747358,15.47,3.49,156.10,0.01,3.41,0.20,3273,33.34,56.03
2021-07-19 01:40:43,47cb5580002e004a,0.14,0.00,4.62,0.70,593.23,411.74,764.22,0.79,1491774,9.95,5878.26,3746675,24.98,27760.12,33.37,100288.00,71,nan,32.710362,-96.747357,14.94,3.48,149.10,-0.02,1.62,-0.20,3199,32.90,58.17
2021-07-19 01:48:34,47cb5580002e004a,0.14,0.00,4.64,0.70,593.23,411.74,777.98,0.80,1282944,8.55,4858.42,3756782,25.05,27921.46,31.47,100298.00,89,nan,32.710255,-96.747550,15.57,3.48,156.00,-0.02,0.59,-0.20,3350,31.78,61.83
2021-07-19 02:19:34,47cb5580002e004a,0.14,0.00,4.71,0.70,593.23,411.74,821.13,0.81,1259791,8.40,4751.51,3738414,24.92,27628.79,30.18,100289.00,100,nan,32.710422,-96.747397,14.85,3.46,147.60,0.00,0.37,-0.50,3335,30.47,66.80
2021-07-19 02:26:03,47cb5580002e004a,0.14,0.00,4.73,0.70,593.23,411.74,836.16,0.82,1288110,8.59,4882.43,3786794,25.25,28404.73,30.49,100285.00,100,nan,32.710335,-96.747317,14.80,3.46,146.80,-0.01,0.36,-0.30,3308,30.70,65.48
2021-07-19 02:36:37,47cb5580002e004a,0.14,0.00,4.85,0.70,593.23,411.74,916.61,0.85,1425690,9.50,5544.21,3727014,24.85,27448.34,30.49,100298.00,100,nan,32.710407,-96.747357,14.96,3.46,148.60,-0.01,0.36,-0.20,3369,30.74,66.84
2021-07-19 03:30:05,47cb5580002e004a,0.14,0.00,4.95,0.70,593.23,411.74,987.90,0.88,1506275,10.04,5953.05,3813992,25.43,28848.20,29.08,100310.00,100,nan,32.710025,-96.747530,15.41,3.43,154.00,-0.01,0.40,-0.10,3462,29.40,73.29
2021-07-19 21:29:08,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2482371,16.55,12551.07,4370302,29.14,39130.59,32.78,100250.00,83,nan,nan,nan,-14.83,3.50,-148.40,28.18,4.66,281.80,3281,34.39,58.18
2021-07-19 21:46:12,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,0,0.00,0.62,1838250,12.26,7827.09,33.64,100250.00,74,nan,nan,nan,-7.85,3.49,-79.10,22.17,4.63,221.70,3315,34.97,56.48
2021-07-19 22:19:39,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1633899,10.89,6635.59,4361601,29.08,38951.08,30.22,100230.00,100,nan,32.710272,-96.747410,15.64,3.42,156.20,0.44,4.94,4.40,3350,30.88,66.24
2021-07-19 22:21:01,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1732587,11.55,7195.08,4445427,29.64,40706.39,30.17,100224.00,100,nan,32.710272,-96.747410,15.69,3.42,157.00,0.44,5.00,4.80,3374,30.83,65.97
2021-07-19 22:45:31,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1638113,10.92,6658.90,4266847,28.45,37036.19,29.64,100216.00,100,nan,32.710305,-96.747398,14.92,3.41,148.30,1.56,5.76,15.80,3342,30.13,69.75
2021-07-19 22:51:20,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1544346,10.30,6152.03,4257084,28.38,36843.00,29.74,100209.00,100,nan,32.710325,-96.747402,15.51,3.40,155.30,1.19,5.72,11.80,3384,30.57,70.13
2021-07-19 23:34:55,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1708590,11.39,7056.37,4405787,29.37,39869.09,31.22,100163.00,91,nan,32.710360,-96.747355,15.71,3.39,157.10,0.82,5.60,8.50,3336,31.31,64.58
2021-07-19 00:35:17,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1556998,10.38,6219.01,3951926,26.35,31179.14,34.13,100220.00,64,nan,32.710367,-96.747232,15.22,3.50,153.30,0.24,4.54,2.60,3193,33.41,56.08
2021-07-19 01:12:07,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1653675,11.02,6745.41,3866930,25.78,29726.50,33.59,100263.00,64,nan,32.710380,-96.747267,15.03,3.50,149.70,0.02,3.80,0.40,3263,33.21,55.97
2021-07-19 01:18:14,47cb5580002e004a,0.14,0.00,4.55,0.70,593.23,411.74,724.70,0.77,1947678,12.98,8519.98,3874369,25.83,29851.53,33.76,100270.00,64,nan,32.710380,-96.747267,15.02,3.49,149.50,0.05,3.69,0.30,3270,33.28,56.08
2021-07-19 01:20:16,47cb5580002e004a,0.14,0.00,4.60,0.70,593.23,411.74,750.76,0.78,1592383,10.62,6408.65,3745619,24.97,27743.31,33.74,100259.00,65,nan,32.710380,-96.747267,14.97,3.49,149.10,0.01,3.55,0.30,3203,33.30,56.09
2021-07-19 01:23:22,47cb5580002e004a,0.14,0.00,4.62,0.70,593.23,411.74,764.22,0.79,1491098,9.94,5874.79,3670829,24.47,26572.10,33.70,100260.00,64,nan,32.710317,-96.747358,15.47,3.49,156.10,0.01,3.41,0.20,3273,33.34,56.03
2021-07-19 01:40:43,47cb5580002e004a,0.14,0.00,4.62,0.70,593.23,411.74,764.22,0.79,1491774,9.95,5878.26,3746675,24.98,27760.12,33.37,100288.00,71,nan,32.710362,-96.747357,14.94,3.48,149.10,-0.02,1.62,-0.20,3199,32.90,58.17
2021-07-19 01:48:34,47cb5580002e004a,0.14,0.00,4.64,0.70,593.23,411.74,777.98,0.80,1282944,8.55,4858.42,3756782,25.05,27921.46,31.47,100298.00,89,nan,32.710255,-96.747550,15.57,3.48,156.00,-0.02,0.59,-0.20,3350,31.78,61.83
2021-07-19 02:19:34,47cb5580002e004a,0.14,0.00,4.71,0.70,593.23,411.74,821.13,0.81,1259791,8.40,4751.51,3738414,24.92,27628.79,30.18,100289.00,100,nan,32.710422,-96.747397,14.85,3.46,147.60,0.00,0.37,-0.50,3335,30.47,66.80
2021-07-19 02:26:03,47cb5580002e004a,0.14,0.00,4.73,0.70,593.23,411.74,836.16,0.82,1288110,8.59,4882.43,3786794,25.25,28404.73,30.49,100285.00,100,nan,32.710335,-96.747317,14.80,3.46,146.80,-0.01,0.36,-0.30,3308,30.70,65.48
2021-07-19 02:36:37,47cb5580002e004a,0.14,0.00,4.85,0.70,593.23,411.74,916.61,0.85,1425690,9.50,5544.21,3727014,24.85,27448.34,30.49,100298.00,100,nan,32.710407,-96.747357,14.96,3.46,148.60,-0.01,0.36,-0.20,3369,30.74,66.84
2021-07-19 03:30:05,47cb5580002e004a,0.14,0.00,4.95,0.70,593.23,411.74,987.90,0.88,1506275,10.04,5953.05,3813992,25.43,28848.20,29.08,100310.00,100,nan,32.710025,-96.747530,15.41,3.43,154.00,-0.01,0.40,-0.10,3462,29.40,73.29
2021-07-19 21:29:08,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2482371,16.55,12551.07,4370302,29.14,39130.59,32.78,100250.00,83,nan,nan,nan,-14.83,3.50,-148.40,28.18,4.66,281.80,3281,34.39,58.18
2021-07-19 21:46:12,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,0,0.00,0.62,1838250,12.26,7827.09,33.64,100250.00,74,nan,nan,nan,-7.85,3.49,-79.10,22.17,4.63,221.70,3315,34.97,56.48
2021-07-19 22:19:39,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1633899,10.89,6635.59,4361601,29.08,38951.08,30.22,100230.00,100,nan,32.710272,-96.747410,15.64,3.42,156.20,0.44,4.94,4.40,3350,30.88,66.24
2021-07-19 22:21:01,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1732587,11.55,7195.08,4445427,29.64,40706.39,30.17,100224.00,100,nan,32.710272,-96.747410,15.69,3.42,157.00,0.44,5.00,4.80,3374,30.83,65.97
2021-07-19 22:45:31,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1638113,10.92,6658.90,4266847,28.45,37036.19,29.64,100216.00,100,nan,32.710305,-96.747398,14.92,3.41,148.30,1.56,5.76,15.80,3342,30.13,69.75
