dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-28 00:24:24,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1663113,11.09,6798.23,4072124,27.15,33324.84,34.83,100047.00,64,nan,32.710408,-96.747245,16.59,3.49,160.50,0.42,4.73,4.40,3250,35.27,53.11
2021-07-28 00:38:23,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1607703,10.72,6491.83,4330543,28.87,38315.41,34.90,100079.00,68,nan,32.710332,-96.747368,15.23,3.49,152.10,0.28,4.55,2.90,3237,35.14,54.42
2021-07-28 00:41:28,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1682670,11.22,6908.49,4196372,27.98,35658.66,34.71,100080.00,70,nan,32.710353,-96.747263,15.68,3.49,156.80,0.26,4.44,2.50,3251,34.89,55.59
2021-07-28 00:54:04,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1696146,11.31,6985.12,4374675,29.16,39221.03,34.67,100085.00,71,nan,32.710223,-96.747252,14.96,3.48,150.00,0.03,4.37,0.50,3252,34.66,56.08
2021-07-28 15:30:32,47cb5580002e004a,0.14,0.00,4.76,0.70,593.23,411.74,851.54,0.83,1457976,9.72,5706.04,1851187,12.34,7906.92,36.48,100410.00,57,nan,nan,nan,-25.26,3.36,-251.30,31.43,5.46,314.50,3410,37.67,47.06
2021-07-28 16:16:50,47cb5580002e004a,0.14,0.00,4.51,0.70,599.20,415.25,699.74,0.76,1150562,7.67,4262.08,3890771,25.94,30128.64,37.65,100412.00,60,nan,nan,nan,-25.64,3.39,-255.60,32.15,5.35,321.40,3451,39.36,48.73
2021-07-28 16:20:37,47cb5580002e004a,0.14,0.00,4.53,0.70,599.20,415.25,712.09,0.77,0,0.00,0.62,750374,5.00,2644.53,38.08,100415.00,60,nan,nan,nan,-25.52,3.40,-255.70,32.31,5.33,323.80,0,40.17,47.54
2021-07-28 16:21:17,47cb5580002e004a,0.14,0.00,4.51,0.70,599.20,415.25,699.74,0.76,2418687,16.12,12009.06,3292253,21.95,21213.69,38.14,100414.00,53,nan,nan,nan,-25.39,3.40,-254.30,32.30,5.35,323.30,3425,40.27,46.23
2021-07-28 16:21:58,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,3009824,20.07,17791.44,3917757,26.12,30588.82,38.18,100414.00,52,nan,nan,nan,-24.95,3.40,-249.20,32.06,5.39,320.70,3517,40.20,42.92
2021-07-28 16:23:20,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,3005392,20.04,17741.38,4129632,27.53,34390.18,38.00,100412.00,52,nan,nan,nan,-25.72,3.41,-258.00,32.01,5.41,320.40,3515,40.10,44.06
2021-07-28 16:24:00,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,3292605,21.95,21218.25,4257879,28.39,36858.71,38.00,100408.00,53,nan,nan,nan,-25.18,3.41,-250.70,31.97,5.41,319.90,3507,39.95,45.54
2021-07-28 16:25:22,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2403524,16.02,11882.65,4679973,31.20,45933.38,37.63,100411.00,53,nan,nan,nan,-24.90,3.41,-248.90,31.81,5.45,318.20,3482,39.45,42.27
2021-07-28 16:27:24,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,1565685,10.44,6265.25,4409677,29.40,39950.67,37.88,100410.00,50,nan,nan,nan,-25.71,3.42,-257.30,32.30,5.36,323.30,3472,39.30,44.33
2021-07-28 16:31:51,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,3267751,21.79,20898.15,3977431,26.52,31625.40,37.48,100405.00,52,nan,nan,nan,-24.75,3.43,-247.60,31.67,5.51,316.50,3505,38.82,44.90
2021-07-28 16:33:13,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2518926,16.79,12870.43,4494115,29.96,41752.79,37.53,100410.00,60,nan,nan,nan,-25.80,3.44,-257.30,31.92,5.47,319.10,3437,38.93,48.58
2021-07-28 16:35:15,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2521212,16.81,12890.60,4897192,32.65,51206.15,38.05,100406.00,51,nan,nan,nan,-25.68,3.44,-257.00,32.00,5.45,320.00,3415,39.24,44.17
2021-07-28 16:35:56,47cb5580002e004a,0.14,0.00,4.47,0.70,599.20,415.25,675.83,0.75,2373205,15.82,11632.90,4562914,30.42,43265.62,38.24,100406.00,50,nan,nan,nan,-25.08,3.44,-250.30,32.10,5.44,321.30,3419,39.62,45.94
2021-07-28 16:37:17,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2262629,15.08,10755.14,4773035,31.82,48140.27,38.49,100408.00,61,nan,nan,nan,-25.66,3.45,-256.20,32.35,5.40,323.30,3425,39.80,46.96
2021-07-28 16:37:58,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2608638,17.39,13680.37,5153163,34.35,57980.64,38.55,100404.00,51,nan,nan,nan,-25.51,3.45,-255.50,32.38,5.40,324.10,3426,40.22,44.98
2021-07-28 16:41:45,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,2183528,14.56,10158.04,2777154,18.51,15306.54,38.79,100406.00,47,nan,nan,nan,-24.77,3.46,-246.20,32.17,5.44,321.50,0,40.30,43.79
2021-07-28 16:43:47,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,3091334,20.61,18731.74,4230401,28.20,36318.89,38.63,100405.00,50,nan,nan,nan,-24.97,3.46,-250.00,32.49,5.39,324.70,3400,40.56,44.02
2021-07-28 16:45:49,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,1800826,12.01,7599.20,4090815,27.27,33668.31,38.78,100408.00,51,nan,nan,nan,-25.20,3.46,-251.80,32.49,5.40,325.10,3403,40.80,44.04
2021-07-28 16:46:30,47cb5580002e004a,0.14,0.00,4.49,0.70,599.20,415.25,687.66,0.76,1661063,11.07,6786.73,4196909,27.98,35669.01,38.56,100408.00,47,nan,nan,nan,-25.38,3.47,-254.30,32.50,5.40,324.70,3384,41.08,42.16
