dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-16 01:17:04,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1420623,9.47,5519.05,3061322,20.41,18381.17,31.93,100082.00,78,nan,32.710335,-96.747380,14.90,3.45,148.40,0.03,4.07,0.00,3306,31.74,61.32
2021-07-16 02:13:16,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1337419,8.92,5114.60,3643968,24.29,26160.84,30.88,100104.00,91,nan,32.710462,-96.747227,14.83,3.43,148.40,-0.01,0.42,-0.20,0,30.56,65.60
2021-07-16 02:20:26,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1515832,10.11,6002.64,3504710,23.36,24106.38,30.71,100109.00,94,nan,32.710468,-96.747285,14.55,3.43,146.20,-0.03,0.37,-0.10,0,30.46,66.29
2021-07-16 16:18:21,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1639681,10.93,6667.58,4162616,27.75,35012.74,32.66,100333.00,78,nan,32.710325,-96.747317,-25.58,3.53,-256.20,31.38,5.72,314.20,3217,33.60,55.17
2021-07-16 23:07:18,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1458398,9.72,5708.18,4076363,27.18,33402.50,34.15,99978.00,58,nan,32.710222,-96.747343,10.46,3.54,104.30,5.74,4.58,57.20,3191,34.05,52.80
2021-07-16 23:24:22,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1790449,11.94,7536.80,4286148,28.57,37420.36,34.00,99966.00,61,nan,32.710417,-96.747357,9.27,3.54,91.30,7.01,4.58,70.20,3186,33.81,54.09
2021-07-16 23:29:48,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1219205,8.13,4566.83,4041107,26.94,32760.73,34.03,99957.00,61,nan,32.710417,-96.747357,8.99,3.53,89.50,7.23,4.58,72.40,3190,33.87,53.86
2021-07-16 23:49:34,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1591604,10.61,6404.44,4242154,28.28,36549.05,34.07,99961.00,60,nan,32.710488,-96.747318,10.45,3.52,103.90,5.83,4.58,58.20,0,33.84,53.89
2021-07-16 23:55:23,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1680522,11.20,6896.32,4039029,26.93,32723.20,34.12,99965.00,60,nan,32.710390,-96.747165,10.59,3.52,106.00,5.51,4.58,55.30,3203,33.99,53.88
2021-07-16 01:17:04,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1420623,9.47,5519.05,3061322,20.41,18381.17,31.93,100082.00,78,nan,32.710335,-96.747380,14.90,3.45,148.40,0.03,4.07,0.00,3306,31.74,61.32
2021-07-16 02:13:16,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1337419,8.92,5114.60,3643968,24.29,26160.84,30.88,100104.00,91,nan,32.710462,-96.747227,14.83,3.43,148.40,-0.01,0.42,-0.20,0,30.56,65.60
2021-07-16 02:20:26,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1515832,10.11,6002.64,3504710,23.36,24106.38,30.71,100109.00,94,nan,32.710468,-96.747285,14.55,3.43,146.20,-0.03,0.37,-0.10,0,30.46,66.29
2021-07-16 16:18:21,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1639681,10.93,6667.58,4162616,27.75,35012.74,32.66,100333.00,78,nan,32.710325,-96.747317,-25.58,3.53,-256.20,31.38,5.72,314.20,3217,33.60,55.17
2021-07-16 23:07:18,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1458398,9.72,5708.18,4076363,27.18,33402.50,34.15,99978.00,58,nan,32.710222,-96.747343,10.46,3.54,104.30,5.74,4.58,57.20,3191,34.05,52.80
2021-07-16 23:24:22,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1790449,11.94,7536.80,4286148,28.57,37420.36,34.00,99966.00,61,nan,32.710417,-96.747357,9.27,3.54,91.30,7.01,4.58,70.20,3186,33.81,54.09
2021-07-16 23:29:48,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1219205,8.13,4566.83,4041107,26.94,32760.73,34.03,99957.00,61,nan,32.710417,-96.747357,8.99,3.53,89.50,7.23,4.58,72.40,3190,33.87,53.86
2021-07-16 23:49:34,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1591604,10.61,6404.44,4242154,28.28,36549.05,34.07,99961.00,60,nan,32.710488,-96.747318,10.45,3.52,103.90,5.83,4.58,58.20,0,33.84,53.89
2021-07-16 23:55:23,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1680522,11.20,6896.32,4039029,26.93,32723.20,34.12,99965.00,60,nan,32.710390,-96.747165,10.59,3.52,106.00,5.51,4.58,55.30,3203,33.99,53.88
