dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-05 03:45:14,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1748939,11.66,7290.60,4417741,29.45,40120.21,26.12,100114.00,100,nan,32.710325,-96.747388,14.71,3.41,146.60,-0.02,0.62,-0.10,3397,26.20,76.23
2021-07-05 04:32:53,47cb5580002e004a,0.14,0.00,4.62,0.70,599.20,415.25,764.22,0.79,1955957,13.04,8574.06,4351699,29.01,38747.56,25.30,100114.00,100,nan,32.710317,-96.747440,14.70,3.40,147.60,0.00,0.78,-0.20,0,25.34,79.84
2021-07-05 04:36:39,47cb5580002e004a,0.14,0.00,4.69,0.70,599.20,415.25,806.43,0.81,1403783,9.36,5435.86,4537961,30.25,42712.26,25.28,100107.00,100,nan,32.710478,-96.747150,14.73,3.40,146.00,-0.01,0.40,-0.20,3396,25.44,79.44
2021-07-05 04:42:45,47cb5580002e004a,0.14,0.00,4.73,0.70,599.20,415.25,836.16,0.82,1772321,11.82,7428.62,4186642,27.91,35471.56,25.24,100112.00,100,nan,32.710478,-96.747150,14.70,3.39,146.90,-0.02,0.40,0.00,3416,25.48,79.39
2021-07-05 04:46:31,47cb5580002e004a,0.14,0.00,4.69,0.70,599.20,415.25,806.43,0.81,1805662,12.04,7628.39,4573752,30.49,43507.62,25.21,100107.00,100,nan,32.710525,-96.747073,14.78,3.39,147.80,-0.01,0.42,-0.40,3335,25.41,79.02
2021-07-05 04:59:06,47cb5580002e004a,0.14,0.00,4.69,0.70,599.20,415.25,806.43,0.81,2043479,13.62,9160.62,4407987,29.39,39915.21,25.18,100116.00,100,nan,32.710587,-96.747043,14.62,3.39,145.70,-0.02,0.39,-0.10,3333,25.38,78.79
2021-07-05 05:00:28,47cb5580002e004a,0.14,0.00,4.73,0.70,599.20,415.25,836.16,0.82,2082296,13.88,9429.65,5219086,34.79,59827.38,25.14,100115.00,100,nan,32.710587,-96.747043,14.60,3.39,146.40,-0.01,0.39,-0.40,3340,25.38,79.76
2021-07-05 05:02:30,47cb5580002e004a,0.14,0.00,4.78,0.70,599.20,415.25,867.26,0.83,1884904,12.57,8117.58,4351017,29.01,38733.57,25.10,100110.00,100,nan,32.710587,-96.747043,14.62,3.38,146.20,-0.03,0.40,-0.20,3360,25.34,80.18
2021-07-05 05:04:32,47cb5580002e004a,0.14,0.00,4.71,0.70,599.20,415.25,821.13,0.81,2211707,14.74,10367.88,4306520,28.71,37829.10,25.05,100114.00,100,nan,32.710587,-96.747043,14.73,3.38,147.40,-0.05,0.45,-0.30,3367,25.37,79.67
2021-07-05 05:06:16,47cb5580002e004a,0.14,0.00,4.73,0.70,599.20,415.25,836.16,0.82,2116845,14.11,9673.84,4422612,29.48,40222.88,25.15,100112.00,100,nan,32.710392,-96.747287,14.58,3.38,146.20,-0.02,0.41,-0.40,3361,25.31,78.56
2021-07-05 05:11:42,47cb5580002e004a,0.14,0.00,4.69,0.70,599.20,415.25,806.43,0.81,1764747,11.76,7383.73,4456357,29.71,40939.57,25.16,100105.00,100,nan,32.710392,-96.747287,14.76,3.38,146.20,-0.02,0.40,-0.10,3374,25.37,79.11
2021-07-05 05:24:17,47cb5580002e004a,0.14,0.00,4.76,0.70,599.20,415.25,851.54,0.83,1746493,11.64,7276.26,4855942,32.37,50171.93,25.10,100100.00,100,nan,32.710405,-96.747363,14.61,3.38,146.80,-0.04,0.41,0.00,3352,25.24,79.21
2021-07-05 05:25:38,47cb5580002e004a,0.14,0.00,4.71,0.70,599.20,415.25,821.13,0.81,2206838,14.71,10331.40,4354377,29.03,38802.53,25.08,100098.00,100,nan,32.710405,-96.747363,14.73,3.37,146.50,-0.01,0.41,-0.30,0,25.10,79.83
2021-07-05 05:30:46,47cb5580002e004a,0.14,0.00,4.73,0.70,599.20,415.25,836.16,0.82,1803834,12.03,7617.35,3985918,26.57,31774.97,25.09,100086.00,100,nan,32.710392,-96.747335,14.63,3.37,146.20,-0.01,0.40,-0.30,3340,25.24,79.47
2021-07-05 05:31:26,47cb5580002e004a,0.14,0.00,4.73,0.70,599.20,415.25,836.16,0.82,1694526,11.30,6975.88,4702594,31.35,46462.73,25.09,100083.00,100,nan,32.710392,-96.747335,14.61,3.36,145.80,-0.02,0.41,-0.20,3354,25.24,79.65
