dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-06 00:23:47,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2126289,14.18,9741.37,3639249,24.26,26089.10,25.08,100080.00,100,nan,32.710337,-96.747235,14.56,3.41,146.00,0.03,4.47,0.50,0,24.53,91.72
2021-07-06 03:38:09,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1722827,11.49,7138.45,4007296,26.72,32154.10,25.02,100238.00,100,nan,32.710288,-96.747408,14.84,3.20,148.00,-0.03,0.49,0.00,3116,25.15,88.40
2021-07-06 15:50:19,47cb5580002e004a,0.12,0.00,4.62,0.70,593.23,411.74,764.22,0.79,3414584,22.76,22844.45,4020104,26.80,32382.89,31.49,100275.00,91,nan,nan,nan,-25.71,3.29,-257.00,35.16,4.71,351.40,3280,32.59,66.91
2021-07-06 15:51:40,47cb5580002e004a,0.11,0.00,4.64,0.70,593.23,411.74,777.98,0.80,2724565,18.16,14783.97,5090077,33.93,56253.02,31.74,100280.00,100,nan,nan,nan,-26.57,3.30,-265.70,30.42,5.57,304.10,3288,32.77,65.86
2021-07-06 15:55:10,47cb5580002e004a,0.12,0.00,4.62,0.70,593.23,411.74,764.22,0.79,3041974,20.28,18157.86,3919481,26.13,30618.40,31.69,100288.00,84,nan,32.710380,-96.747328,-25.95,3.32,-259.50,30.48,5.60,304.60,3276,33.12,61.04
2021-07-06 15:57:12,47cb5580002e004a,0.11,0.00,4.64,0.70,593.23,411.74,777.98,0.80,2069945,13.80,9343.44,4292589,28.62,37549.23,31.97,100274.00,83,nan,32.710380,-96.747328,-26.34,3.35,-264.10,31.46,5.45,314.70,3344,33.68,60.49
2021-07-06 16:06:23,47cb5580002e004a,0.13,0.00,4.57,0.70,593.23,411.74,737.59,0.78,1773234,11.82,7434.04,4626311,30.84,44695.62,32.03,100277.00,81,nan,32.710468,-96.747182,-26.36,3.36,-264.40,30.93,5.58,309.00,3426,33.34,61.91
2021-07-06 16:41:28,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1692980,11.29,6967.07,4333625,28.89,38378.14,34.34,100255.00,65,nan,32.710472,-96.747307,-25.74,3.48,-257.90,32.22,5.50,322.30,3320,36.08,52.74
2021-07-06 16:59:13,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1622426,10.82,6572.39,4197332,27.98,35677.17,34.22,100253.00,66,nan,32.710508,-96.747350,-25.63,3.50,-257.10,32.07,5.54,320.60,3244,36.41,53.95
2021-07-06 17:06:41,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,2554335,17.03,13185.62,4760608,31.74,47841.11,34.19,100233.00,68,nan,nan,nan,-24.74,3.51,-247.50,31.66,5.64,316.50,3221,35.80,51.08
