dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-22 00:19:30,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1260979,8.41,4756.96,3870985,25.81,29794.61,33.88,100289.00,50,nan,32.710520,-96.747065,12.07,3.49,120.00,4.26,4.57,42.10,3264,34.48,46.31
2021-07-22 00:25:19,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1875186,12.50,8056.47,3952734,26.35,31193.21,33.24,100296.00,52,nan,32.710462,-96.747128,12.12,3.48,121.50,3.79,4.57,37.80,3298,34.45,46.35
2021-07-22 00:35:12,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1740188,11.60,7239.38,3948649,26.32,31122.16,32.76,100298.00,53,nan,32.710325,-96.747283,12.93,3.48,128.70,2.90,4.56,29.00,0,33.47,47.81
2021-07-22 00:37:14,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1411684,9.41,5474.81,4200231,28.00,35733.07,32.70,100304.00,52,nan,32.710325,-96.747283,13.19,3.48,132.00,2.83,4.57,28.30,3260,33.43,47.55
2021-07-22 01:44:40,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1357231,9.05,5209.44,3563465,23.76,24957.48,28.69,100347.00,76,nan,32.710352,-96.747197,14.85,3.44,148.40,-0.01,1.65,0.00,3284,29.11,58.22
2021-07-22 02:08:30,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1332866,8.89,5092.94,3923626,26.16,30689.61,27.59,100359.00,93,nan,32.710443,-96.747220,14.98,3.43,149.80,-0.05,0.40,-0.20,3280,27.86,63.35
2021-07-22 02:17:43,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1544265,10.30,6151.60,3719395,24.80,27328.24,27.66,100371.00,94,nan,32.710188,-96.747248,14.68,3.42,147.70,-0.03,0.40,0.10,3298,27.85,63.95
2021-07-22 03:38:44,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1649611,11.00,6722.75,3854574,25.70,29519.70,26.24,100500.00,100,nan,32.710472,-96.747078,15.18,3.40,153.40,0.00,0.40,-0.10,3341,26.38,71.15
2021-07-22 03:45:54,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,1550481,10.34,6184.45,3940997,26.27,30989.39,25.88,100488.00,100,nan,32.710430,-96.747310,14.72,3.40,146.50,-0.03,0.42,-0.30,3396,25.89,74.37
2021-07-22 05:40:15,47cb5580002e004a,0.14,0.00,5.16,0.70,593.23,411.74,1152.13,0.94,1476167,9.84,5798.37,3932575,26.22,30843.77,24.77,100532.00,100,nan,32.710282,-96.747067,14.06,3.26,141.20,-0.02,0.42,-0.10,3303,24.77,80.89
2021-07-22 06:45:15,47cb5580002e004a,0.14,0.00,4.53,0.70,593.23,411.74,712.09,0.77,1791596,11.94,7543.68,4117697,27.45,34166.99,24.48,100537.00,100,nan,32.710455,-96.747308,14.57,3.20,137.70,-0.04,0.41,0.00,3172,24.53,81.94
