dateTime,id,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,P1_lpo,P1_ratio,P1_conc,P2_lpo,P2_ratio,P2_conc,Temperature,Pressure,Humidity,gpsTime,Latitude,Longitude,shuntVoltageBat,busVoltageBat,currentBat,shuntVoltageSol,busVoltageSol,currentSol,CO2,SCD30_temperature,SCD30_humidity
2021-07-04 15:18:46,47cb5580002e004a,0.14,0.00,4.60,0.70,593.23,411.74,750.76,0.78,2533837,16.89,13002.45,4665342,31.10,45593.40,28.44,100242.00,77,nan,32.710467,-96.747268,-25.30,3.52,-253.30,33.12,5.36,331.10,0,35.05,46.38
2021-07-04 19:08:27,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2315222,15.43,11166.23,4809833,32.07,49034.31,33.44,100124.00,48,nan,nan,nan,-24.49,3.57,-243.80,31.32,5.75,313.40,3139,36.17,45.59
2021-07-04 20:09:11,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2019035,13.46,8994.03,4531084,30.21,42560.69,34.41,100073.00,45,nan,nan,nan,-24.20,3.58,-242.70,33.61,5.34,336.10,3082,35.80,42.94
2021-07-04 20:28:18,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2401574,16.01,11866.47,3149398,21.00,19424.63,34.52,100060.00,56,nan,nan,nan,-19.14,3.59,-191.00,33.06,4.68,330.80,3075,36.72,45.52
2021-07-04 20:35:46,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1703259,11.36,7025.79,4087968,27.25,33615.82,34.30,100056.00,53,nan,nan,nan,-21.45,3.60,-213.90,35.25,4.69,352.20,3082,36.47,46.76
2021-07-04 22:58:45,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1524976,10.17,6050.31,4107933,27.39,33985.22,32.94,99930.00,52,nan,32.710303,-96.747337,7.98,3.52,79.00,8.44,4.58,84.40,3152,33.30,50.95
2021-07-04 02:57:04,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1378858,9.19,5313.99,3497935,23.32,24009.70,25.78,100196.00,100,nan,32.710365,-96.747453,7.84,3.10,78.20,7.27,5.51,72.70,0,0.00,0.00
2021-07-04 15:18:46,47cb5580002e004a,0.14,0.00,4.60,0.70,593.23,411.74,750.76,0.78,2533837,16.89,13002.45,4665342,31.10,45593.40,28.44,100242.00,77,nan,32.710467,-96.747268,-25.30,3.52,-253.30,33.12,5.36,331.10,0,35.05,46.38
2021-07-04 19:08:27,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2315222,15.43,11166.23,4809833,32.07,49034.31,33.44,100124.00,48,nan,nan,nan,-24.49,3.57,-243.80,31.32,5.75,313.40,3139,36.17,45.59
2021-07-04 20:09:11,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,2019035,13.46,8994.03,4531084,30.21,42560.69,34.41,100073.00,45,nan,nan,nan,-24.20,3.58,-242.70,33.61,5.34,336.10,3082,35.80,42.94
2021-07-04 20:28:18,47cb5580002e004a,0.14,0.00,4.51,0.70,593.23,411.74,699.74,0.76,2401574,16.01,11866.47,3149398,21.00,19424.63,34.52,100060.00,56,nan,nan,nan,-19.14,3.59,-191.00,33.06,4.68,330.80,3075,36.72,45.52
2021-07-04 20:35:46,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1703259,11.36,7025.79,4087968,27.25,33615.82,34.30,100056.00,53,nan,nan,nan,-21.45,3.60,-213.90,35.25,4.69,352.20,3082,36.47,46.76
2021-07-04 20:57:36,47cb5580002e004a,0.14,0.00,4.47,0.70,593.23,411.74,675.83,0.75,1694797,11.30,6977.43,3802729,25.35,28663.92,34.04,100032.00,48,nan,nan,nan,-12.88,3.58,-128.90,27.94,4.65,279.00,3091,35.44,44.27
2021-07-04 22:58:45,47cb5580002e004a,0.14,0.00,4.49,0.70,593.23,411.74,687.66,0.76,1524976,10.17,6050.31,4107933,27.39,33985.22,32.94,99930.00,52,nan,32.710303,-96.747337,7.98,3.52,79.00,8.44,4.58,84.40,3152,33.30,50.95
