dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2022-03-25 19:15:12.798874,4160,2838,668,66,8,2,0,0.003476100042462349,0.06750843673944473,0.13733461499214172,0.19257263839244843,0.2986459732055664,0.5124571323394775,0.5124571323394775
2022-03-25 19:17:19.846564,2077,1411,292,44,5,0,0,0.001735780038870871,0.033583030104637146,0.06412556022405624,0.10098043829202652,0.1756836473941803,0.1756836473941803,0.1756836473941803
2022-03-25 19:22:56.598645,42900,20133,2041,266,29,4,0,0.035846300423145294,0.4900495111942291,0.7032977342605591,0.9261089563369751,1.3167465925216675,1.7517814636230469,1.7517814636230469
2022-03-25 19:25:03.638523,21238,10847,1085,91,8,0,0,0.017746280878782272,0.26247406005859375,0.3758218288421631,0.4526883661746979,0.5633718371391296,0.5633718371391296,0.5633718371391296
2022-03-25 19:33:20.388900,32563,14909,891,67,5,0,0,0.027208350598812103,0.3635709285736084,0.45664796233177185,0.5127115249633789,0.579578697681427,0.579578697681427,0.579578697681427
2022-03-25 19:35:27.432108,13929,6898,480,51,3,0,0,0.01163903996348381,0.16727668046951294,0.217433363199234,0.2608089745044708,0.31153398752212524,0.31153398752212524,0.31153398752212524
2022-03-25 19:35:27.433547,13929,6898,480,51,3,0,0,0.01163903996348381,0.16727668046951294,0.217433363199234,0.2608089745044708,0.31153398752212524,0.31153398752212524,0.31153398752212524
2022-03-25 19:45:14.189309,38024,17528,1255,199,25,1,0,0.03177186846733093,0.42722487449645996,0.5583980679512024,0.7252920269966125,1.0601242780685425,1.2111910581588745,1.2111910581588745
2022-03-25 19:47:21.240893,21516,10504,1122,178,30,16,0,0.017978500574827194,0.25495201349258423,0.3721945583820343,0.5216495394706726,0.921977698802948,2.6547045707702637,2.6547045707702637
2022-03-25 19:55:57.979776,25000,12821,645,55,5,0,0,0.02088933065533638,0.31015023589134216,0.3775532841682434,0.42361441254615784,0.49048158526420593,0.49048158526420593,0.49048158526420593
2022-03-25 19:58:05.026392,24061,12361,1731,237,42,1,0,0.02010479010641575,0.2989831268787384,0.47981876134872437,0.6781681776046753,1.2343804836273193,1.437125325202942,1.437125325202942
2022-03-25 20:17:17.339418,57177,27738,4059,650,124,5,0,0.047775231301784515,0.6735556721687317,1.0974961519241333,1.640700340270996,3.271071672439575,3.8351447582244873,3.8351447582244873
2022-03-25 20:19:24.376188,35074,16719,2779,325,37,0,0,0.02930722013115883,0.40649908781051636,0.696839451789856,0.9686922430992126,1.4520297050476074,1.4629918336868286,1.4629918336868286
2022-03-25 20:30:57.889528,18621,9496,917,117,18,0,0,0.015559329651296139,0.22979503870010376,0.3256272077560425,0.4242115616798401,0.662190854549408,0.662190854549408,0.662190854549408
2022-03-25 20:33:04.938075,15182,8384,1487,232,29,0,0,0.012685639783740044,0.2018420398235321,0.3572101891040802,0.5513993501663208,0.9318894147872925,0.9318894147872925,0.9318894147872925
2022-03-25 20:38:22.391339,75682,37562,4452,463,37,5,0,0.06323762983083725,0.9106472134590149,1.3756195306777954,1.7632007598876953,2.2553017139434814,2.8193747997283936,2.8193747997283936
2022-03-25 20:40:29.430626,37877,18026,1862,280,32,0,0,0.03164900094270706,0.43831631541252136,0.6328355073928833,0.867479145526886,1.289016842842102,1.289016842842102,1.289016842842102
