dateTime,source,energy,distance
2022-03-25 19:09:45.212297,2,30,63
2022-03-25 19:09:45.310750,2,0,63
2022-03-25 19:09:45.515415,2,30,63
2022-03-25 19:09:45.739281,2,30,63
2022-03-25 19:09:45.946636,2,30,63
2022-03-25 19:09:46.154570,2,30,63
2022-03-25 19:09:46.250030,2,0,63
2022-03-25 19:09:46.330209,2,0,63
2022-03-25 19:09:46.569527,2,30,63
2022-03-25 19:09:46.665259,2,0,63
2022-03-25 19:09:46.904997,2,31,63
2022-03-25 19:09:47.096539,2,30,63
2022-03-25 19:09:47.176123,2,0,63
2022-03-25 19:09:47.367963,2,30,63
2022-03-25 19:09:47.543625,2,30,63
2022-03-25 19:09:47.735270,2,30,63
2022-03-25 19:09:47.958719,2,30,63
2022-03-25 19:09:48.134623,2,30,63
2022-03-25 19:09:48.373924,2,30,63
2022-03-25 19:09:48.565736,2,30,63
2022-03-25 19:09:48.645466,2,0,63
2022-03-25 19:09:48.917016,2,30,63
2022-03-25 19:09:49.012589,2,0,63
2022-03-25 19:09:49.220227,2,31,63
2022-03-25 19:09:49.427923,2,30,63
2022-03-25 19:09:49.635605,2,30,63
2022-03-25 19:09:49.731289,2,0,63
2022-03-25 19:09:49.954697,2,30,63
2022-03-25 19:09:50.018888,2,0,63
2022-03-25 19:09:50.242406,2,30,63
2022-03-25 19:09:50.421657,2,30,63
2022-03-25 19:09:50.641434,2,30,63
2022-03-25 19:09:50.769253,2,0,63
2022-03-25 19:09:50.929309,2,30,63
2022-03-25 19:09:51.104982,2,31,63
2022-03-25 19:09:51.360296,2,31,63
2022-03-25 19:09:51.536013,2,30,63
2022-03-25 19:09:51.615776,2,0,63
2022-03-25 19:09:51.711356,2,0,63
2022-03-25 19:09:51.934933,2,30,63
2022-03-25 19:09:52.158846,2,31,63
2022-03-25 19:09:52.334246,2,30,63
2022-03-25 19:09:52.541927,2,30,63
2022-03-25 19:09:52.765411,2,30,63
2022-03-25 19:09:53.053114,2,30,63
2022-03-25 19:09:53.292622,2,30,63
2022-03-25 19:09:53.388236,2,0,63
2022-03-25 19:09:53.595738,2,30,63
2022-03-25 19:09:53.675815,2,0,63
2022-03-25 19:09:53.787276,2,0,63
2022-03-25 19:09:53.867211,2,0,63
2022-03-25 19:09:54.074879,2,30,63
2022-03-25 19:09:54.282723,2,30,63
2022-03-25 19:09:54.458448,2,30,63
2022-03-25 19:09:54.538194,2,0,63
2022-03-25 19:09:54.777673,2,30,63
2022-03-25 19:09:54.969217,2,30,63
2022-03-25 19:09:55.033124,2,0,63
2022-03-25 19:09:55.256695,2,30,63
2022-03-25 19:09:55.336493,2,0,63
2022-03-25 19:09:55.416313,2,0,63
2022-03-25 19:09:55.655633,2,30,63
2022-03-25 19:09:55.879257,2,30,63
2022-03-25 19:09:55.975134,2,0,63
2022-03-25 19:09:56.198608,2,30,63
2022-03-25 19:09:56.374305,2,30,63
2022-03-25 19:09:56.565927,2,30,63
2022-03-25 19:09:56.645825,2,0,63
2022-03-25 19:09:56.741673,2,0,63
2022-03-25 19:09:56.933361,2,30,63
2022-03-25 19:09:57.013460,2,0,63
2022-03-25 19:09:57.236950,2,31,63
2022-03-25 19:09:57.332567,2,0,63
2022-03-25 19:09:57.412252,2,0,63
2022-03-25 19:09:57.604261,2,30,63
2022-03-25 19:09:57.700119,2,0,63
2022-03-25 19:09:57.779940,2,0,63
2022-03-25 19:09:57.987485,2,30,63
2022-03-25 19:09:58.083203,2,0,63
2022-03-25 19:09:58.322607,2,30,63
2022-03-25 19:09:58.514446,2,30,63
2022-03-25 19:09:58.610446,2,0,63
2022-03-25 19:09:58.802064,2,30,63
2022-03-25 19:09:59.009214,2,30,63
2022-03-25 19:09:59.217127,2,30,63
2022-03-25 19:09:59.445616,2,30,63
2022-03-25 19:09:59.647997,2,30,63
2022-03-25 19:09:59.840011,2,30,63
2022-03-25 19:10:00.079460,2,30,63
2022-03-25 19:10:00.175161,2,0,63
2022-03-25 19:10:00.255233,2,0,63
2022-03-25 19:10:00.478237,2,30,63
2022-03-25 19:10:00.558204,2,0,63
2022-03-25 19:10:00.766036,2,30,63
2022-03-25 19:10:00.973275,2,31,63
2022-03-25 19:10:01.149086,2,30,63
2022-03-25 19:10:01.229101,2,0,63
2022-03-25 19:10:01.309137,2,0,63
2022-03-25 19:10:01.525012,2,30,63
2022-03-25 19:10:01.580629,2,0,63
2022-03-25 19:10:01.676015,2,0,63
2022-03-25 19:10:01.915573,2,30,63
2022-03-25 19:10:01.979841,2,0,63
2022-03-25 19:10:02.235126,2,30,63
2022-03-25 19:10:02.330845,2,0,63
2022-03-25 19:10:02.410845,2,0,63
2022-03-25 19:10:02.506438,2,0,63
2022-03-25 19:10:02.602184,2,0,63
2022-03-25 19:10:02.809788,2,30,63
2022-03-25 19:10:03.033390,2,31,63
2022-03-25 19:10:03.129302,2,0,63
2022-03-25 19:10:03.336989,2,30,63
2022-03-25 19:10:03.528398,2,30,63
2022-03-25 19:10:03.752216,2,30,63
2022-03-25 19:10:03.959828,2,30,63
2022-03-25 19:10:04.167064,2,31,63
2022-03-25 19:10:04.358818,2,30,63
2022-03-25 19:10:04.438865,2,0,63
2022-03-25 19:10:04.694490,2,31,63
2022-03-25 19:10:04.917913,2,31,63
2022-03-25 19:10:05.141324,2,30,63
2022-03-25 19:10:05.221319,2,0,63
2022-03-25 19:10:05.476781,2,30,63
2022-03-25 19:10:05.668483,2,30,63
2022-03-25 19:10:05.907809,2,30,63
2022-03-25 19:10:06.099736,2,30,63
2022-03-25 19:10:06.195146,2,0,63
2022-03-25 19:10:06.387022,2,30,63
2022-03-25 19:10:06.626534,2,31,63
2022-03-25 19:10:06.706418,2,0,63
2022-03-25 19:10:06.914061,2,30,63
2022-03-25 19:10:07.121542,2,30,63
2022-03-25 19:10:07.264931,2,0,63
2022-03-25 19:10:07.344920,2,0,63
2022-03-25 19:10:07.552451,2,30,63
2022-03-25 19:10:07.632622,2,0,63
2022-03-25 19:10:07.728499,2,0,63
2022-03-25 19:10:07.824128,2,0,63
2022-03-25 19:10:08.047445,2,30,63
2022-03-25 19:10:08.271256,2,30,63
2022-03-25 19:10:08.366814,2,0,63
2022-03-25 19:10:08.462743,2,0,63
2022-03-25 19:10:08.638552,2,30,63
2022-03-25 19:10:08.798314,2,30,63
2022-03-25 19:10:09.069422,2,30,63
2022-03-25 19:10:09.149428,2,0,63
2022-03-25 19:10:09.357261,2,30,63
2022-03-25 19:10:09.596592,2,30,63
2022-03-25 19:10:09.692731,2,0,63
2022-03-25 19:10:09.788240,2,0,63
2022-03-25 19:10:09.963849,2,31,63
2022-03-25 19:10:10.155556,2,30,63
2022-03-25 19:10:10.267095,2,0,63
2022-03-25 19:10:10.490835,2,30,63
2022-03-25 19:10:10.570879,2,0,63
2022-03-25 19:10:10.666658,2,0,63
2022-03-25 19:10:10.874246,2,30,63
2022-03-25 19:10:11.129821,2,30,63
2022-03-25 19:10:11.225620,2,0,63
2022-03-25 19:10:11.321198,2,0,63
2022-03-25 19:10:11.417219,2,0,63
2022-03-25 19:10:11.512840,2,0,63
2022-03-25 19:10:11.592731,2,0,63
2022-03-25 19:10:11.800152,2,30,63
2022-03-25 19:10:12.007998,2,30,63
2022-03-25 19:10:12.087743,2,0,63
2022-03-25 19:10:12.183401,2,0,63
2022-03-25 19:10:12.263556,2,0,63
2022-03-25 19:10:12.423208,2,0,63
2022-03-25 19:10:12.662652,2,30,63
2022-03-25 19:10:12.742626,2,0,63
2022-03-25 19:10:12.982328,2,30,63
2022-03-25 19:10:13.062017,2,0,63
2022-03-25 19:10:13.157694,2,0,63
2022-03-25 19:10:13.237585,2,0,63
2022-03-25 19:10:13.429101,2,30,63
2022-03-25 19:10:13.509073,2,0,63
2022-03-25 19:10:13.748479,2,30,63
2022-03-25 19:10:13.812753,2,0,63
2022-03-25 19:10:13.908414,2,0,63
2022-03-25 19:10:14.115866,2,30,63
2022-03-25 19:10:14.339178,2,30,63
2022-03-25 19:10:14.419088,2,0,63
2022-03-25 19:10:14.611067,2,30,63
2022-03-25 19:10:14.690939,2,0,63
2022-03-25 19:10:14.786743,2,0,63
2022-03-25 19:10:14.898364,2,0,63
2022-03-25 19:10:14.994264,2,0,63
2022-03-25 19:10:15.090008,2,0,63
2022-03-25 19:10:15.329497,2,30,63
2022-03-25 19:10:15.409566,2,0,63
2022-03-25 19:10:15.632725,2,30,63
2022-03-25 19:10:15.872607,2,31,63
2022-03-25 19:10:15.952500,2,0,63
2022-03-25 19:10:16.159928,2,30,63
2022-03-25 19:10:16.383596,2,30,63
2022-03-25 19:10:16.591133,2,31,63
2022-03-25 19:10:16.686948,2,0,63
2022-03-25 19:10:16.910460,2,30,63
2022-03-25 19:10:17.006371,2,0,63
2022-03-25 19:10:17.086212,2,0,63
2022-03-25 19:10:17.293751,2,31,63
2022-03-25 19:10:17.517168,2,30,63
2022-03-25 19:10:17.597182,2,0,63
2022-03-25 19:10:17.709129,2,0,63
2022-03-25 19:10:17.804750,2,0,63
2022-03-25 19:10:18.028186,2,30,63
2022-03-25 19:10:18.108345,2,0,63
2022-03-25 19:10:18.219796,2,0,63
2022-03-25 19:10:18.315624,2,0,63
2022-03-25 19:10:18.539298,2,30,63
2022-03-25 19:10:18.619361,2,0,63
2022-03-25 19:10:18.699336,2,0,63
2022-03-25 19:10:18.922960,2,30,63
2022-03-25 19:10:19.034420,2,0,63
2022-03-25 19:10:19.114395,2,0,63
2022-03-25 19:10:19.209989,2,0,63
2022-03-25 19:10:19.305804,2,0,63
2022-03-25 19:10:19.529509,2,30,63
2022-03-25 19:10:19.609568,2,0,63
2022-03-25 19:10:19.721316,2,0,63
2022-03-25 19:10:19.801084,2,0,63
2022-03-25 19:10:19.896973,2,0,63
2022-03-25 19:10:19.992557,2,0,63
2022-03-25 19:10:20.072636,2,0,63
2022-03-25 19:10:20.280125,2,30,63
2022-03-25 19:10:20.503574,2,30,63
2022-03-25 19:10:20.583548,2,0,63
2022-03-25 19:10:20.695454,2,0,63
2022-03-25 19:10:20.902952,2,30,63
2022-03-25 19:10:20.998527,2,0,63
2022-03-25 19:10:21.078483,2,0,63
2022-03-25 19:10:21.174388,2,0,63
2022-03-25 19:10:21.254283,2,0,63
2022-03-25 19:10:21.365949,2,0,63
2022-03-25 19:10:21.573294,2,30,63
2022-03-25 19:10:21.748989,2,30,63
2022-03-25 19:10:21.940827,2,30,63
2022-03-25 19:10:22.164518,2,30,63
2022-03-25 19:10:22.276349,2,0,63
2022-03-25 19:10:22.531646,2,30,63
2022-03-25 19:10:22.627336,2,0,63
2022-03-25 19:10:22.723116,2,0,63
2022-03-25 19:10:22.931051,2,30,63
2022-03-25 19:10:23.138448,2,30,63
2022-03-25 19:10:23.234180,2,0,63
2022-03-25 19:10:23.457767,2,30,63
2022-03-25 19:10:23.713257,2,30,63
2022-03-25 19:10:23.793077,2,0,63
2022-03-25 19:10:23.888957,2,0,63
2022-03-25 19:10:24.112335,2,30,63
2022-03-25 19:10:24.320140,2,30,63
2022-03-25 19:10:24.527729,2,30,63
2022-03-25 19:10:24.767077,2,30,63
2022-03-25 19:10:24.974737,2,30,63
2022-03-25 19:10:25.054636,2,0,63
2022-03-25 19:10:25.150502,2,0,63
2022-03-25 19:10:25.246180,2,0,63
2022-03-25 19:10:25.437741,2,30,63
2022-03-25 19:10:25.501820,2,0,63
2022-03-25 19:10:25.693436,2,30,63
2022-03-25 19:10:25.948750,2,30,63
2022-03-25 19:10:26.028910,2,0,63
2022-03-25 19:10:26.124717,2,0,63
2022-03-25 19:10:26.204386,2,0,63
2022-03-25 19:10:26.299975,2,0,63
2022-03-25 19:10:26.523514,2,30,63
2022-03-25 19:10:26.619373,2,0,63
2022-03-25 19:10:26.699543,2,0,63
2022-03-25 19:10:26.906732,2,30,63
2022-03-25 19:10:26.970847,2,0,63
2022-03-25 19:10:27.162558,2,30,63
2022-03-25 19:10:27.418087,2,31,63
2022-03-25 19:10:27.625654,2,30,63
2022-03-25 19:10:27.849209,2,30,63
2022-03-25 19:10:28.040474,2,30,63
2022-03-25 19:10:28.104501,2,0,63
2022-03-25 19:10:28.200471,2,0,63
2022-03-25 19:10:28.392055,2,30,63
2022-03-25 19:10:28.615685,2,30,63
2022-03-25 19:10:28.823080,2,30,63
2022-03-25 19:10:28.982747,2,30,63
2022-03-25 19:10:29.046944,2,0,63
2022-03-25 19:10:29.270483,2,31,63
2022-03-25 19:10:29.510064,2,30,63
2022-03-25 19:10:29.589874,2,0,63
2022-03-25 19:10:29.701588,2,0,63
2022-03-25 19:10:29.781288,2,0,63
2022-03-25 19:10:30.020939,2,30,63
2022-03-25 19:10:30.116488,2,0,63
2022-03-25 19:10:30.340180,2,30,63
2022-03-25 19:10:30.547614,2,30,63
2022-03-25 19:10:30.627578,2,0,63
2022-03-25 19:10:30.835163,2,31,63
2022-03-25 19:10:30.915223,2,0,63
2022-03-25 19:10:31.170287,2,30,63
2022-03-25 19:10:31.394239,2,31,63
2022-03-25 19:10:31.585748,2,30,63
2022-03-25 19:10:31.665513,2,0,63
2022-03-25 19:10:31.889096,2,30,63
2022-03-25 19:10:32.048898,2,0,63
2022-03-25 19:10:32.288523,2,30,63
2022-03-25 19:10:32.384035,2,0,63
2022-03-25 19:10:32.607896,2,30,63
2022-03-25 19:10:32.831276,2,30,63
2022-03-25 19:10:33.054795,2,30,63
2022-03-25 19:10:33.278082,2,30,63
2022-03-25 19:10:33.485661,2,30,63
2022-03-25 19:10:33.709400,2,30,63
2022-03-25 19:10:33.933274,2,30,63
2022-03-25 19:10:34.028772,2,0,63
2022-03-25 19:10:34.108729,2,0,63
2022-03-25 19:10:34.204327,2,0,63
2022-03-25 19:10:34.443822,2,30,63
2022-03-25 19:10:34.619564,2,30,63
2022-03-25 19:10:34.699381,2,0,63
2022-03-25 19:10:34.891025,2,30,63
2022-03-25 19:10:35.082733,2,30,63
2022-03-25 19:10:35.162640,2,0,63
2022-03-25 19:10:35.258382,2,0,63
2022-03-25 19:10:35.450194,2,31,63
2022-03-25 19:10:35.689433,2,30,63
2022-03-25 19:10:35.769323,2,0,63
2022-03-25 19:10:35.865130,2,0,63
2022-03-25 19:10:36.072969,2,30,63
2022-03-25 19:10:36.184565,2,0,63
2022-03-25 19:10:36.264284,2,0,63
2022-03-25 19:10:36.344458,2,0,63
2022-03-25 19:10:36.455991,2,0,63
2022-03-25 19:10:36.631651,2,30,63
2022-03-25 19:10:36.823266,2,31,63
2022-03-25 19:10:36.903361,2,0,63
2022-03-25 19:10:36.999165,2,0,63
2022-03-25 19:10:37.094728,2,0,63
2022-03-25 19:10:37.318574,2,30,63
2022-03-25 19:10:37.414124,2,0,63
2022-03-25 19:10:37.494336,2,0,63
2022-03-25 19:10:37.590042,2,0,63
2022-03-25 19:10:37.797710,2,31,63
2022-03-25 19:10:38.004851,2,30,63
2022-03-25 19:10:38.084950,2,0,63
2022-03-25 19:10:38.180638,2,0,63
2022-03-25 19:10:38.404330,2,31,63
2022-03-25 19:10:38.500169,2,0,63
2022-03-25 19:10:38.611882,2,0,63
2022-03-25 19:10:38.835293,2,30,63
2022-03-25 19:10:38.931150,2,0,63
2022-03-25 19:10:39.138947,2,30,63
2022-03-25 19:10:39.314662,2,30,63
2022-03-25 19:10:39.489933,2,30,63
2022-03-25 19:10:39.698131,2,30,63
2022-03-25 19:10:39.793676,2,0,63
2022-03-25 19:10:39.889366,2,0,63
2022-03-25 19:10:39.969515,2,0,63
2022-03-25 19:10:40.065169,2,0,63
2022-03-25 19:10:40.288848,2,30,63
2022-03-25 19:10:40.512149,2,30,63
2022-03-25 19:10:40.703761,2,30,63
2022-03-25 19:10:40.895489,2,30,63
2022-03-25 19:10:41.151034,2,30,63
2022-03-25 19:10:41.231013,2,0,63
2022-03-25 19:10:41.454433,2,30,63
2022-03-25 19:10:41.646177,2,30,63
2022-03-25 19:10:41.757609,2,0,63
2022-03-25 19:10:42.029464,2,30,63
2022-03-25 19:10:42.125332,2,0,63
2022-03-25 19:10:42.332541,2,30,63
2022-03-25 19:10:42.428327,2,0,63
2022-03-25 19:10:42.700070,2,30,63
2022-03-25 19:10:42.939649,2,31,63
2022-03-25 19:10:43.163225,2,30,63
2022-03-25 19:10:43.243066,2,0,63
2022-03-25 19:10:43.370458,2,0,63
2022-03-25 19:10:43.578146,2,30,63
2022-03-25 19:10:43.786023,2,30,63
2022-03-25 19:10:43.865727,2,0,63
2022-03-25 19:10:43.961596,2,0,63
2022-03-25 19:10:44.168948,2,30,63
2022-03-25 19:10:44.265017,2,0,63
2022-03-25 19:10:44.456687,2,30,63
2022-03-25 19:10:44.552101,2,0,63
2022-03-25 19:10:44.632344,2,0,63
2022-03-25 19:10:44.744046,2,0,63
2022-03-25 19:10:44.967684,2,30,63
2022-03-25 19:10:45.047357,2,0,63
2022-03-25 19:10:45.143149,2,0,63
2022-03-25 19:10:45.254799,2,0,63
2022-03-25 19:10:45.446504,2,30,63
2022-03-25 19:10:45.686198,2,30,63
2022-03-25 19:10:45.782145,2,0,63
2022-03-25 19:10:45.877927,2,0,63
2022-03-25 19:10:46.085323,2,30,63
2022-03-25 19:10:46.165113,2,0,63
2022-03-25 19:10:46.388777,2,30,63
2022-03-25 19:10:46.484384,2,0,63
2022-03-25 19:10:46.691939,2,30,63
2022-03-25 19:10:46.788067,2,0,63
2022-03-25 19:10:46.964103,2,30,63
2022-03-25 19:10:47.219287,2,30,63
2022-03-25 19:10:47.299209,2,0,63
2022-03-25 19:10:47.506480,2,30,63
2022-03-25 19:10:47.730116,2,30,63
2022-03-25 19:10:47.810072,2,0,63
2022-03-25 19:10:47.905941,2,0,63
2022-03-25 19:10:48.001617,2,0,63
2022-03-25 19:10:48.097524,2,0,63
2022-03-25 19:10:48.305164,2,30,63
2022-03-25 19:10:48.528347,2,30,63
2022-03-25 19:10:48.608344,2,0,63
2022-03-25 19:10:48.831875,2,31,63
2022-03-25 19:10:49.151497,2,30,63
2022-03-25 19:10:49.374887,2,30,63
2022-03-25 19:10:49.470836,2,0,63
2022-03-25 19:10:49.550525,2,0,63
2022-03-25 19:10:49.774089,2,30,63
2022-03-25 19:10:49.997517,2,30,63
2022-03-25 19:10:50.173514,2,30,63
2022-03-25 19:10:50.269017,2,0,63
2022-03-25 19:10:50.476899,2,30,63
2022-03-25 19:10:50.652307,2,30,63
2022-03-25 19:10:50.747932,2,0,63
2022-03-25 19:10:51.003480,2,30,63
2022-03-25 19:10:51.227088,2,30,63
2022-03-25 19:10:51.307134,2,0,63
2022-03-25 19:10:51.402869,2,0,63
2022-03-25 19:10:51.578708,2,30,63
2022-03-25 19:10:51.674530,2,0,63
2022-03-25 19:10:51.865982,2,30,63
2022-03-25 19:10:52.073480,2,30,63
2022-03-25 19:10:52.153302,2,0,63
2022-03-25 19:10:52.233367,2,0,63
2022-03-25 19:10:52.328972,2,0,63
2022-03-25 19:10:52.552475,2,30,63
2022-03-25 19:10:52.792317,2,30,63
2022-03-25 19:10:52.999661,2,30,63
2022-03-25 19:10:53.207520,2,30,63
2022-03-25 19:10:53.382762,2,30,63
2022-03-25 19:10:53.606259,2,30,63
2022-03-25 19:10:53.830250,2,30,63
2022-03-25 19:10:54.037502,2,30,63
2022-03-25 19:10:54.229392,2,30,63
2022-03-25 19:10:54.324858,2,0,63
2022-03-25 19:10:54.405060,2,0,63
2022-03-25 19:10:54.628730,2,30,63
2022-03-25 19:10:54.852182,2,30,63
2022-03-25 19:10:55.091324,2,30,63
2022-03-25 19:10:55.171532,2,0,63
2022-03-25 19:10:55.267237,2,0,63
2022-03-25 19:10:55.474524,2,30,63
2022-03-25 19:10:55.650586,2,30,63
2022-03-25 19:10:55.858038,2,30,63
2022-03-25 19:10:55.938114,2,0,63
2022-03-25 19:10:56.177337,2,30,63
2022-03-25 19:10:56.273203,2,0,63
2022-03-25 19:10:56.464588,2,30,63
2022-03-25 19:10:56.548153,2,0,63
2022-03-25 19:10:56.656698,2,0,63
2022-03-25 19:10:56.768327,2,0,63
2022-03-25 19:10:56.975966,2,30,63
2022-03-25 19:10:57.055924,2,0,63
2022-03-25 19:10:57.279055,2,30,63
2022-03-25 19:10:57.486735,2,30,63
2022-03-25 19:10:57.566458,2,0,63
2022-03-25 19:10:57.758106,2,30,63
2022-03-25 19:10:57.854115,2,0,63
2022-03-25 19:10:58.093840,2,30,63
2022-03-25 19:10:58.317305,2,30,63
2022-03-25 19:10:58.524499,2,30,63
2022-03-25 19:10:58.588677,2,0,63
2022-03-25 19:10:58.684637,2,0,63
2022-03-25 19:10:58.891815,2,30,63
2022-03-25 19:10:58.972217,2,0,63
2022-03-25 19:10:59.163848,2,30,63
2022-03-25 19:10:59.259507,2,0,63
2022-03-25 19:10:59.355270,2,0,63
2022-03-25 19:10:59.451022,2,0,63
2022-03-25 19:10:59.690635,2,30,63
2022-03-25 19:10:59.930016,2,30,63
2022-03-25 19:11:00.025801,2,0,63
2022-03-25 19:11:00.201516,2,30,63
2022-03-25 19:11:00.441232,2,31,63
2022-03-25 19:11:00.664667,2,30,63
2022-03-25 19:11:00.840225,2,30,63
2022-03-25 19:11:00.920398,2,0,63
2022-03-25 19:11:01.159780,2,30,63
2022-03-25 19:11:01.239711,2,0,63
2022-03-25 19:11:01.335294,2,0,63
2022-03-25 19:11:01.510958,2,30,63
2022-03-25 19:11:01.591051,2,0,63
2022-03-25 19:11:01.798719,2,30,63
2022-03-25 19:11:01.910348,2,0,63
2022-03-25 19:11:02.006181,2,0,63
2022-03-25 19:11:02.085848,2,0,63
2022-03-25 19:11:02.277677,2,30,63
2022-03-25 19:11:02.357527,2,0,63
2022-03-25 19:11:02.437528,2,0,63
2022-03-25 19:11:02.533166,2,0,63
2022-03-25 19:11:02.628904,2,0,63
2022-03-25 19:11:02.836646,2,30,63
2022-03-25 19:11:03.075939,2,30,63
2022-03-25 19:11:03.156038,2,0,63
2022-03-25 19:11:03.251884,2,0,63
2022-03-25 19:11:03.347531,2,0,63
2022-03-25 19:11:03.443103,2,0,63
2022-03-25 19:11:03.618768,2,30,63
2022-03-25 19:11:03.810443,2,30,63
2022-03-25 19:11:04.033981,2,31,63
2022-03-25 19:11:04.114130,2,0,63
2022-03-25 19:11:04.305509,2,30,63
2022-03-25 19:11:04.497376,2,30,63
2022-03-25 19:11:04.577090,2,0,63
2022-03-25 19:11:04.672605,2,0,63
2022-03-25 19:11:04.752866,2,0,63
2022-03-25 19:11:04.976452,2,30,63
2022-03-25 19:11:05.167956,2,30,63
2022-03-25 19:11:05.263489,2,0,63
2022-03-25 19:11:05.471235,2,30,63
2022-03-25 19:11:05.535310,2,0,63
2022-03-25 19:11:05.774734,2,31,63
2022-03-25 19:11:05.854545,2,0,63
