dateTime,powerMode
2022-03-25 19:16:34.412729,6
2022-03-25 19:16:39.403426,6
2022-03-25 19:21:59.613784,6
2022-03-25 19:30:15.845015,6
2022-03-25 19:38:27.073408,6
2022-03-25 19:38:42.065470,6
2022-03-25 19:46:24.306588,6
2022-03-25 19:54:20.553265,6
2022-03-25 19:54:20.554943,6
2022-03-25 20:03:43.789978,6
2022-03-25 20:03:43.791779,6
2022-03-25 20:12:29.012967,6
2022-03-25 20:19:14.245998,6
2022-03-25 20:27:44.509536,6
2022-03-25 20:43:57.017020,6
