dateTime,uvLevel
2022-03-25 20:24:53.640148,2
2022-03-25 20:25:05.673762,0
2022-03-25 20:25:17.692393,1
2022-03-25 20:25:29.726012,1
2022-03-25 20:25:41.759487,1
2022-03-25 20:25:53.777363,0
2022-03-25 20:26:05.810704,1
2022-03-25 20:26:17.828916,0
2022-03-25 20:26:29.862518,0
2022-03-25 20:26:41.896118,0
2022-03-25 20:26:53.929876,0
2022-03-25 20:27:05.948215,2
2022-03-25 20:27:17.981491,1
2022-03-25 20:27:29.999994,1
2022-03-25 20:27:42.033668,0
2022-03-25 20:27:54.051563,1
2022-03-25 20:28:06.085286,1
2022-03-25 20:28:18.119058,0
2022-03-25 20:28:30.152614,1
2022-03-25 20:28:42.170829,1
2022-03-25 20:28:54.204685,2
2022-03-25 20:29:06.238516,1
2022-03-25 20:29:18.256760,1
2022-03-25 20:29:30.289879,1
2022-03-25 20:29:42.308040,0
2022-03-25 20:29:54.341580,1
2022-03-25 20:30:06.374977,0
2022-03-25 20:30:18.393356,2
2022-03-25 20:30:30.426570,2
2022-03-25 20:30:42.444922,2
2022-03-25 20:30:54.478701,0
2022-03-25 20:31:06.512050,0
2022-03-25 20:31:18.530245,0
2022-03-25 20:31:30.563919,0
2022-03-25 20:31:42.582054,2
2022-03-25 20:31:54.615734,2
2022-03-25 20:32:06.649531,1
2022-03-25 20:32:18.683244,2
2022-03-25 20:32:30.701186,0
2022-03-25 20:32:42.734854,0
2022-03-25 20:32:54.753189,1
2022-03-25 20:33:06.786596,0
2022-03-25 20:33:18.804439,0
2022-03-25 20:33:30.838055,1
2022-03-25 20:33:42.871722,0
2022-03-25 20:33:54.889992,0
2022-03-25 20:34:06.923567,2
2022-03-25 20:34:18.957273,1
2022-03-25 20:34:30.975459,0
2022-03-25 20:34:43.009259,0
2022-03-25 20:34:55.042805,0
2022-03-25 20:35:07.061318,0
2022-03-25 20:35:19.094561,0
2022-03-25 20:35:31.112890,1
2022-03-25 20:35:43.146302,0
2022-03-25 20:35:55.164385,0
2022-03-25 20:36:07.197741,0
2022-03-25 20:36:19.215970,2
2022-03-25 20:36:31.249472,2
2022-03-25 20:36:43.267745,0
2022-03-25 20:36:55.301213,1
2022-03-25 20:37:07.319241,0
2022-03-25 20:37:19.337443,0
2022-03-25 20:37:31.370792,1
2022-03-25 20:37:43.388972,1
2022-03-25 20:37:55.422566,0
2022-03-25 20:38:07.456075,0
2022-03-25 20:38:19.474228,1
2022-03-25 20:38:31.507933,0
2022-03-25 20:38:43.541651,0
2022-03-25 20:38:55.559735,2
2022-03-25 20:39:07.593488,2
2022-03-25 20:39:19.626946,0
2022-03-25 20:39:31.660371,2
2022-03-25 20:39:43.694186,0
2022-03-25 20:39:55.712353,0
2022-03-25 20:40:07.745649,1
2022-03-25 20:40:19.763878,1
2022-03-25 20:40:31.797448,0
2022-03-25 20:40:43.815611,0
2022-03-25 20:40:55.849073,0
2022-03-25 20:41:07.867128,1
2022-03-25 20:41:19.900939,0
2022-03-25 20:41:31.934471,2
2022-03-25 20:41:43.952837,2
2022-03-25 20:41:55.986181,1
2022-03-25 20:42:08.004410,1
2022-03-25 20:42:20.037799,2
2022-03-25 20:42:32.055846,1
2022-03-25 20:42:44.089506,0
2022-03-25 20:42:56.107437,0
2022-03-25 20:43:08.140942,0
2022-03-25 20:43:20.159137,0
2022-03-25 20:43:32.192347,1
2022-03-25 20:43:44.210781,0
2022-03-25 20:43:56.244203,0
2022-03-25 20:44:08.278068,0
2022-03-25 20:44:20.296085,0
2022-03-25 20:44:32.329714,2
2022-03-25 20:44:44.363477,1
