dateTime,luminance,voltage,raw
2022-03-25 19:33:59.774156,67.50,0.24,50
2022-03-25 19:34:11.807842,68.62,0.25,51
2022-03-25 19:34:23.841451,67.50,0.24,50
2022-03-25 19:34:35.875034,68.62,0.25,51
2022-03-25 19:34:47.893189,68.62,0.25,51
2022-03-25 19:34:59.926514,67.50,0.24,50
2022-03-25 19:35:11.945154,67.50,0.24,50
2022-03-25 19:35:23.978166,66.37,0.24,49
2022-03-25 19:35:36.011714,68.62,0.25,51
2022-03-25 19:35:48.029750,68.62,0.25,51
2022-03-25 19:36:00.063426,68.62,0.25,51
2022-03-25 19:36:12.081758,68.62,0.25,51
2022-03-25 19:36:24.115227,68.62,0.25,51
2022-03-25 19:36:36.148863,67.50,0.24,50
2022-03-25 19:36:48.167094,66.37,0.24,49
2022-03-25 19:37:00.200545,67.50,0.24,50
2022-03-25 19:37:12.218560,67.50,0.24,50
2022-03-25 19:37:24.252346,68.62,0.25,51
2022-03-25 19:37:36.285813,67.50,0.24,50
2022-03-25 19:37:48.304029,67.50,0.24,50
2022-03-25 19:38:00.337476,67.50,0.24,50
2022-03-25 19:38:12.355765,68.62,0.25,51
2022-03-25 19:38:24.389079,68.62,0.25,51
2022-03-25 19:38:36.407091,68.62,0.25,51
2022-03-25 19:38:48.440672,68.62,0.25,51
2022-03-25 19:39:00.458598,66.37,0.24,49
2022-03-25 19:39:12.492150,66.37,0.24,49
2022-03-25 19:39:24.510398,68.62,0.25,51
2022-03-25 19:39:36.543970,67.50,0.24,50
2022-03-25 19:39:48.562456,67.50,0.24,50
2022-03-25 19:40:00.595784,68.62,0.25,51
2022-03-25 19:40:12.613956,68.62,0.25,51
2022-03-25 19:40:24.647785,66.37,0.24,49
2022-03-25 19:40:36.681225,67.50,0.24,50
2022-03-25 19:40:48.699508,68.62,0.25,51
2022-03-25 19:41:00.733241,68.62,0.25,51
2022-03-25 19:41:12.766555,66.37,0.24,49
2022-03-25 19:41:24.784984,67.50,0.24,50
2022-03-25 19:41:36.818377,65.25,0.23,48
2022-03-25 19:41:48.836488,65.25,0.23,48
2022-03-25 19:42:00.870006,66.37,0.24,49
2022-03-25 19:42:12.888402,67.50,0.24,50
2022-03-25 19:42:24.921599,67.50,0.24,50
2022-03-25 19:42:36.939815,68.62,0.25,51
2022-03-25 19:42:48.973380,66.37,0.24,49
2022-03-25 19:43:01.007282,66.37,0.24,49
2022-03-25 19:43:13.040398,67.50,0.24,50
2022-03-25 19:43:25.058614,66.37,0.24,49
2022-03-25 19:43:37.091892,68.62,0.25,51
2022-03-25 19:43:49.110123,67.50,0.24,50
2022-03-25 19:44:01.143848,67.50,0.24,50
2022-03-25 19:44:13.177286,66.37,0.24,49
2022-03-25 19:44:25.195500,68.62,0.25,51
2022-03-25 19:44:37.213624,68.62,0.25,51
2022-03-25 19:44:49.247236,67.50,0.24,50
2022-03-25 19:45:01.265762,65.25,0.23,48
2022-03-25 19:45:13.298765,67.50,0.24,50
2022-03-25 19:45:25.316914,66.37,0.24,49
2022-03-25 19:45:37.350427,68.62,0.25,51
2022-03-25 19:45:49.368478,66.37,0.24,49
2022-03-25 19:46:01.401840,67.50,0.24,50
2022-03-25 19:46:13.419983,66.37,0.24,49
2022-03-25 19:46:25.453424,68.62,0.25,51
2022-03-25 19:46:37.471481,68.62,0.25,51
2022-03-25 19:46:49.505051,66.37,0.24,49
2022-03-25 19:47:01.523547,67.50,0.24,50
2022-03-25 19:47:13.556685,65.25,0.23,48
2022-03-25 19:47:25.589879,67.50,0.24,50
2022-03-25 19:47:37.607917,68.62,0.25,51
2022-03-25 19:47:49.641429,68.62,0.25,51
2022-03-25 19:48:01.659674,67.50,0.24,50
2022-03-25 19:48:13.693232,67.50,0.24,50
2022-03-25 19:48:25.711622,67.50,0.24,50
2022-03-25 19:48:37.744983,66.37,0.24,49
2022-03-25 19:48:49.762983,66.37,0.24,49
2022-03-25 19:49:01.796503,67.50,0.24,50
2022-03-25 19:49:13.814582,68.62,0.25,51
2022-03-25 19:49:25.848043,68.62,0.25,51
2022-03-25 19:49:37.881733,68.62,0.25,51
2022-03-25 19:49:49.900102,67.50,0.24,50
2022-03-25 19:50:01.933802,66.37,0.24,49
2022-03-25 19:50:13.951981,67.50,0.24,50
2022-03-25 19:50:25.985213,66.37,0.24,49
2022-03-25 19:50:38.003547,68.62,0.25,51
2022-03-25 19:50:50.037144,65.25,0.23,48
2022-03-25 19:51:02.070632,68.62,0.25,51
2022-03-25 19:51:14.088555,68.62,0.25,51
2022-03-25 19:51:26.121932,66.37,0.24,49
2022-03-25 19:51:38.155574,67.50,0.24,50
2022-03-25 19:51:50.173809,67.50,0.24,50
2022-03-25 19:52:02.192226,66.37,0.24,49
2022-03-25 19:52:14.225323,68.62,0.25,51
2022-03-25 19:52:26.259036,66.37,0.24,49
2022-03-25 19:52:38.277502,68.62,0.25,51
2022-03-25 19:52:50.311172,66.37,0.24,49
2022-03-25 19:53:02.344493,66.37,0.24,49
2022-03-25 19:53:14.362586,68.62,0.25,51
2022-03-25 19:53:26.395850,65.25,0.23,48
2022-03-25 19:53:38.413866,67.50,0.24,50
2022-03-25 19:53:50.447565,66.37,0.24,49
2022-03-25 19:54:02.466020,66.37,0.24,49
2022-03-25 19:54:14.499279,67.50,0.24,50
2022-03-25 19:54:26.517494,66.37,0.24,49
2022-03-25 19:54:38.550601,66.37,0.24,49
2022-03-25 19:54:50.584215,66.37,0.24,49
2022-03-25 19:55:02.602466,67.50,0.24,50
2022-03-25 19:55:14.636074,66.37,0.24,49
2022-03-25 19:55:26.669833,68.62,0.25,51
2022-03-25 19:55:38.688276,67.50,0.24,50
2022-03-25 19:55:50.721507,68.62,0.25,51
2022-03-25 19:56:02.739463,66.37,0.24,49
2022-03-25 19:56:14.773254,67.50,0.24,50
2022-03-25 19:56:26.806742,67.50,0.24,50
2022-03-25 19:56:38.840236,66.37,0.24,49
2022-03-25 19:56:50.873936,68.62,0.25,51
2022-03-25 19:57:02.892096,66.37,0.24,49
2022-03-25 19:57:14.925969,68.62,0.25,51
2022-03-25 19:57:26.959620,66.37,0.24,49
2022-03-25 19:57:38.977661,68.62,0.25,51
2022-03-25 19:57:51.011145,68.62,0.25,51
2022-03-25 19:58:03.029601,65.25,0.23,48
2022-03-25 19:58:15.063346,65.25,0.23,48
2022-03-25 19:58:27.096523,68.62,0.25,51
2022-03-25 19:58:39.114895,66.37,0.24,49
2022-03-25 19:58:51.148390,68.62,0.25,51
2022-03-25 19:59:03.166484,67.50,0.24,50
2022-03-25 19:59:15.199883,68.62,0.25,51
2022-03-25 19:59:27.218135,68.62,0.25,51
2022-03-25 19:59:39.251593,68.62,0.25,51
2022-03-25 19:59:51.269647,66.37,0.24,49
2022-03-25 20:00:03.303033,67.50,0.24,50
2022-03-25 20:00:15.321184,67.50,0.24,50
2022-03-25 20:00:27.354579,66.37,0.24,49
2022-03-25 20:00:39.373043,68.62,0.25,51
2022-03-25 20:00:51.406412,66.37,0.24,49
2022-03-25 20:01:03.440177,67.50,0.24,50
