dateTime,cloudPecentage,allRed,allGreen,allBlue,skyRed,skyGreen,skyBlue,cloudRed,cloudGreen,cloudBlue
2022-03-25 19:10:06.717809,99.91373697916667,110.788720703125,101.55107747395833,117.594521484375,79.44528301886793,68.04905660377358,122.64905660377359,110.81578184306123,101.58000228061316,117.59015752520892
2022-03-25 19:12:05.607622,99.91015625,116.52947265625,107.53078450520833,123.30646158854167,79.73550724637681,71.69927536231884,123.93840579710145,116.56255946097406,107.56300582554638,123.30589331560907
2022-03-25 19:14:05.477448,99.8837890625,116.29571614583334,107.660615234375,123.5644140625,74.17647058823529,69.59663865546219,117.9467787114846,116.344720264109,107.7049012035471,123.5709499646399
2022-03-25 19:16:05.734843,99.921875,115.925166015625,106.41736002604166,123.10315104166666,80.9,71.51666666666667,125.2125,115.95255082095387,106.44464751107637,123.10150182434194
2022-03-25 19:18:05.635832,99.91569010416667,115.38298828125,105.75132161458333,122.595556640625,77.32046332046332,70.51737451737452,121.13513513513513,115.4151058346718,105.78105238466024,122.59678895944171
2022-03-25 19:20:06.310359,99.9482421875,120.41830729166666,111.85436848958334,127.69916666666667,85.9622641509434,71.59119496855345,127.54716981132076,120.43615022098027,111.87521861901179,127.69924537765314
2022-03-25 19:22:06.273167,99.9462890625,119.39908203125,111.47973307291667,126.63409830729167,81.7939393939394,72.07272727272728,124.12121212121212,119.41929096031397,111.5009103196704,126.63544872734379
2022-03-25 19:24:05.547200,99.9453125,118.85702473958334,110.47530924479166,126.19867513020833,82.39285714285714,71.70238095238095,123.08928571428571,118.87697699262617,110.49652479220407,126.20037650798614
2022-03-25 19:26:05.619138,99.94954427083333,118.104892578125,109.757734375,125.59101888020834,80.5741935483871,70.45806451612903,120.97419354838709,118.1238385252976,109.77757331987168,125.59334950902962
2022-03-25 19:28:05.811708,99.95703125,124.07139973958333,115.50440755208334,131.65031901041667,81.25757575757575,65.96969696969697,124.12878787878788,124.08980421274767,115.52570114762854,131.6535523076322
2022-03-25 19:30:06.270417,99.92024739583333,123.72204427083334,114.41478515625,131.77003255208334,77.99183673469388,66.90204081632653,119.41224489795918,123.75854441204737,114.45270805166881,131.77989607597206
2022-03-25 19:32:05.713935,99.93001302083333,124.033427734375,114.137158203125,131.91309895833334,81.16744186046512,68.70232558139534,122.68837209302326,124.06344935420297,114.1689789403391,131.919559587602
2022-03-25 19:34:06.357123,99.98177083333334,124.7958203125,113.09736002604167,131.13918619791667,136.91071428571428,85.08928571428571,178.82142857142858,124.79361146563176,113.10246659547313,131.1304925377022
2022-03-25 19:36:05.848942,99.92578125,122.27396809895833,113.234873046875,130.41083658854166,84.02631578947368,73.0219298245614,127.20614035087719,122.30237611247931,113.26474075811474,130.4132168406239
2022-03-25 19:38:05.571735,99.92838541666667,127.63858723958333,118.178076171875,135.60197591145834,80.40454545454546,70.53181818181818,122.66363636363636,127.67243794384,118.21222229461203,135.61124828979086
2022-03-25 19:40:06.038516,99.9580078125,126.87177408854167,117.584326171875,134.43604166666665,90.12403100775194,71.2015503875969,130.74418604651163,126.8872117523309,117.60381149636403,134.43759260887546
2022-03-25 19:42:05.658412,99.9521484375,126.46454752604167,117.24821614583334,134.31711263020833,88.21088435374149,72.93197278911565,131.3673469387755,126.48286126499335,117.26943231298831,134.31852481493422
2022-03-25 19:44:05.761480,99.96028645833334,126.17068684895834,116.564921875,133.205068359375,93.45901639344262,74.5327868852459,139.5983606557377,126.18368297305571,116.58162095623914,133.20252834784648
2022-03-25 19:46:05.605032,99.97330729166667,126.12198893229167,116.80582682291667,132.81745768229166,115.3170731707317,81.84146341463415,162.9268292682927,126.1248738269981,116.81516225034026,132.80941852968567
2022-03-25 19:48:05.893419,99.56673177083334,128.93171549479166,120.20908528645833,139.09373372395834,67.91134485349362,64.86326070623592,109.6205860255447,129.19724784139615,120.44992464094106,139.22198719059466
2022-03-25 19:50:06.483996,99.32421875,128.210009765625,119.97155598958334,138.37556315104166,65.55443159922929,63.83574181117534,107.35115606936417,128.63630523983693,120.35349235065088,138.58664674034162
2022-03-25 19:52:05.680715,99.3359375,133.23534830729167,124.54453125,143.14895182291667,69.55196078431372,67.10392156862746,111.94607843137256,133.66107287980077,124.92852274216804,143.3575435836938
2022-03-25 19:54:05.517793,99.48795572916667,133.29275390625,124.76603515625,142.472021484375,70.3744437380801,68.52447552447552,112.94405594405595,133.61658165018142,125.05549902331927,142.62399591659113
2022-03-25 19:56:05.544644,99.91178385416667,134.08513671875,123.64963216145833,141.41126627604166,87.5719557195572,73.80442804428044,130.33579335793357,134.1262050832603,123.6936425036409,141.42104525802384
2022-03-25 19:58:05.473507,99.77473958333334,126.21081380208334,117.84939778645834,135.21681640625,71.19797687861272,67.4306358381503,113.59537572254335,126.33501572552755,117.96322771346914,135.26563091338562
2022-03-25 20:00:06.138955,99.91829427083333,132.07868815104166,122.549697265625,139.27119791666667,86.35458167330677,72.16334661354581,128.5577689243028,132.1160779152237,122.5908994653835,139.27995855989107
2022-03-25 20:02:05.620697,99.95638020833333,131.52833984375,121.92491536458333,138.63333658854165,100.9776119402985,81.31343283582089,149.1492537313433,131.5416718229957,121.94263773911797,138.62874756566993
2022-03-25 20:04:05.780064,99.8837890625,129.67471028645832,121.18906901041667,138.11960611979165,77.79271708683473,72.39775910364146,125.66666666666667,129.7350729852074,121.24583581831752,138.13409463471547
2022-03-25 20:06:05.772580,99.8837890625,138.50606119791667,130.74331380208332,146.54276692708333,82.51820728291317,79.77871148459384,133.56302521008402,138.5712009073044,130.80260915191155,146.55786835613
2022-03-25 20:08:06.289508,99.86100260416667,137.79349283854165,130.17105794270833,145.4700390625,81.09836065573771,78.43325526932084,131.6814988290398,137.87240728486535,130.24307223908232,145.48923145126852
2022-03-25 20:10:06.278368,99.94563802083334,139.06347981770833,128.495283203125,145.731357421875,99.97604790419162,88.63473053892216,162.90419161676647,139.08474007679956,128.5169639745565,145.72201685160877
2022-03-25 20:12:06.185221,99.9326171875,137.98316080729165,128.5623828125,144.80245768229167,94.71980676328502,86.57971014492753,155.80193236714976,138.01233252875474,128.59069099295425,144.795040929272
2022-03-25 20:14:05.332052,99.87532552083334,135.78709309895834,128.53432291666667,143.601572265625,80.27154046997389,78.16971279373368,133.34725848563968,135.85639322462575,128.5971931151142,143.61437273684314
2022-03-25 20:16:06.096049,99.91080729166667,136.57184895833333,126.92420247395833,143.64727213541667,84.72262773722628,78.99270072992701,141.4890510948905,136.61813596762738,126.9669920436848,143.64919882968533
2022-03-25 20:18:06.377670,99.89583333333333,143.82630208333333,135.09091145833332,151.51125,88.6625,83.84375,144.21875,143.88382429614182,135.14434958289885,151.51885427528677
2022-03-25 20:20:06.794216,99.9345703125,143.68224283854167,134.04926106770833,150.27555989583334,90.7910447761194,85.06965174129353,152.74129353233832,143.71687204192847,134.08132925514414,150.27394551773784
2022-03-25 20:22:06.081789,99.9482421875,142.53850260416667,133.01139322916666,149.52385416666667,88.81761006289308,83.85534591194968,149.47798742138366,142.56632176158885,133.0368484990604,149.52387791858416
2022-03-25 20:24:06.418040,99.93587239583334,142.37260091145833,132.516767578125,149.38530598958334,88.55329949238579,84.11167512690355,147.98984771573603,142.40713608661804,132.5478285228483,149.38620143777098
2022-03-25 20:26:06.458472,99.93619791666667,142.08131510416666,131.98401041666668,149.16837239583333,87.95918367346938,83.03571428571429,148.87755102040816,142.11586819715703,132.01526038748682,149.16855806439003
2022-03-25 20:28:05.645743,99.9560546875,141.14248046875,132.04880533854165,147.65115559895833,88.46666666666667,87.16296296296296,152.34074074074073,141.1656391969127,132.06853923436407,147.64909384006643
2022-03-25 20:30:05.864652,99.951171875,139.76506510416667,131.45498046875,146.97274739583332,82.56,81.90666666666667,143.47333333333333,139.7930109102752,131.47918580035824,146.97445692883895
2022-03-25 20:32:05.737163,99.96516927083333,146.400634765625,138.12692057291667,153.21006184895833,88.42990654205607,86.75700934579439,144.61682242990653,146.42083342831,138.1448193218341,153.21305597978463
2022-03-25 20:34:05.721342,99.96614583333333,145.8391015625,136.5096875,152.39977864583332,82.24038461538461,79.42307692307692,129.73076923076923,145.86063966967984,136.5290202412275,152.40745564904785
2022-03-25 20:36:05.549734,99.97981770833333,144.93397135416666,136.22391927083333,151.44741536458332,82.24193548387096,81.09677419354838,135.25806451612902,144.94662659781596,136.23504743795948,151.4506834061562
2022-03-25 20:38:06.189201,99.97981770833333,144.76856770833334,135.68269205729166,151.12509114583332,78.7741935483871,79.08064516129032,127.59677419354838,144.7818895740677,135.69411795349322,151.1298406579453
2022-03-25 20:40:06.182254,99.99381510416666,146.15245442708334,134.31415364583333,150.55030598958334,85.47368421052632,76.73684210526316,129.26315789473685,146.15620757794264,134.3177149628395,150.5516226589535
2022-03-25 20:42:06.459855,100.0,151.020048828125,141.40813802083332,156.41136067708334,-1,-1,-1,151.020048828125,141.40813802083332,156.41136067708334
