dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2022-03-25 19:18:11.137160,19883,9058,839,178,27,3,0,0.016613630577921867,0.22097423672676086,0.3086221516132355,0.45795929431915283,0.8158555030822754,1.1476386785507202,1.1476386785507202
2022-03-25 19:20:18.184336,6397,3196,613,129,23,0,0,0.0053458199836313725,0.07746464759111404,0.14149659872055054,0.24970078468322754,0.5610120296478271,0.5610120296478271,0.5610120296478271
2022-03-25 19:27:35.219048,29780,13695,1033,154,19,0,0,0.024883709847927094,0.33386293053627014,0.44184428453445435,0.5706734657287598,0.831246554851532,0.831246554851532,0.831246554851532
2022-03-25 19:29:42.251186,20895,9457,793,180,25,0,0,0.017459819093346596,0.2308167666196823,0.313651442527771,0.4641391336917877,0.7915924787521362,0.7915924787521362,0.7915924787521362
2022-03-25 19:37:57.304605,23631,10990,844,161,27,0,0,0.01974532939493656,0.2676997482776642,0.35584932565689087,0.4910520911216736,0.8484781384468079,0.8484781384468079,0.8484781384468079
2022-03-25 19:40:04.350922,15090,7003,894,204,31,0,0,0.012609310448169708,0.17060759663581848,0.26405349373817444,0.43481355905532837,0.8420504927635193,0.8567708730697632,0.8567708730697632
2022-03-25 19:48:07.398173,26916,11887,773,149,34,0,0,0.02249043993651867,0.2906802296638489,0.37150487303733826,0.4960559606552124,0.9457247853279114,0.9457247853279114,0.9457247853279114
2022-03-25 19:50:14.442298,19455,8428,763,261,42,4,0,0.016256270930171013,0.20640774071216583,0.28619593381881714,0.5044333338737488,1.0615729093551636,1.5813804864883423,1.5813804864883423
2022-03-25 20:03:27.453098,16529,7748,884,214,54,2,0,0.013811529614031315,0.1886233538389206,0.28097379207611084,0.46037936210632324,1.1775562763214111,1.3986753225326538,1.3986753225326538
2022-03-25 20:05:34.525180,7452,3522,800,227,49,7,0,0.006227269768714905,0.08570601046085358,0.16926729679107666,0.35897114872932434,1.0088106393814087,1.7719746828079224,1.7719746828079224
2022-03-25 20:10:09.478330,25216,11803,923,217,35,4,0,0.021069800481200218,0.28736504912376404,0.38376525044441223,0.5651184916496277,1.0290881395339966,1.5452415943145752,1.5452415943145752
2022-03-25 20:12:16.513841,19470,8605,731,169,19,2,0,0.016268540173768997,0.21041227877140045,0.2868441641330719,0.42859774827957153,0.6845607161521912,0.9241586923599243,0.9241586923599243
2022-03-25 20:26:30.503862,10605,4957,1099,269,64,0,0,0.008861850015819073,0.12070570886135101,0.2355324774980545,0.4609105587005615,1.2993887662887573,1.3656827211380005,1.3656827211380005
2022-03-25 20:30:55.542583,23918,10621,770,161,18,0,0,0.019985049962997437,0.25960761308670044,0.3401261568069458,0.47497546672821045,0.7111133337020874,0.7111133337020874,0.7111133337020874
2022-03-25 20:33:02.584880,23120,10556,961,241,40,8,0,0.019318759441375732,0.25747060775756836,0.35788360238075256,0.5600398182868958,1.089035153388977,2.0070242881774902,2.0070242881774902
2022-03-25 20:41:18.621989,27178,12455,1049,226,60,0,0,0.02270912006497383,0.3036939203739166,0.41335341334342957,0.6024966239929199,1.3906937837600708,1.3906937837600708,1.3906937837600708
2022-03-25 20:43:25.664606,13348,6351,583,120,20,3,0,0.01115323044359684,0.15444998443126678,0.21539489924907684,0.3161926865577698,0.5786203145980835,0.9104035496711731,0.9104035496711731
