dateTime,luminance,voltage,raw
2022-03-25 19:30:49.962318,67.50,0.24,50
2022-03-25 19:31:01.948756,67.50,0.24,50
2022-03-25 19:31:13.950280,65.25,0.23,48
2022-03-25 19:31:25.951731,66.37,0.24,49
2022-03-25 19:31:37.953393,67.50,0.24,50
2022-03-25 19:31:49.939612,66.37,0.24,49
2022-03-25 19:32:01.940668,71.01,0.26,53
2022-03-25 19:32:13.927101,66.37,0.24,49
2022-03-25 19:32:25.928466,67.50,0.24,50
2022-03-25 19:32:37.914885,68.62,0.25,51
2022-03-25 19:32:49.916060,66.37,0.24,49
2022-03-25 19:33:01.902736,69.76,0.25,52
2022-03-25 19:33:13.904052,72.27,0.26,54
2022-03-25 19:33:25.890111,65.25,0.23,48
2022-03-25 19:33:37.891558,66.37,0.24,49
2022-03-25 19:33:49.893002,69.76,0.25,52
2022-03-25 19:34:01.879433,66.37,0.24,49
2022-03-25 19:34:13.880712,68.62,0.25,51
2022-03-25 19:34:25.866946,65.25,0.23,48
2022-03-25 19:34:37.868082,65.25,0.23,48
2022-03-25 19:34:49.854261,65.25,0.23,48
2022-03-25 19:35:01.855749,67.50,0.24,50
2022-03-25 19:35:13.842227,67.50,0.24,50
2022-03-25 19:35:25.843687,67.50,0.24,50
2022-03-25 19:35:37.845081,66.37,0.24,49
2022-03-25 19:35:49.846477,69.76,0.25,52
2022-03-25 19:36:01.832657,67.50,0.24,50
2022-03-25 19:36:13.818948,67.50,0.24,50
2022-03-25 19:36:25.820304,71.01,0.26,53
2022-03-25 19:36:37.821795,71.01,0.26,53
2022-03-25 19:36:49.808293,68.62,0.25,51
2022-03-25 19:37:01.809673,65.25,0.23,48
2022-03-25 19:37:13.811305,65.25,0.23,48
2022-03-25 19:37:25.797812,66.37,0.24,49
2022-03-25 19:37:37.798969,66.37,0.24,49
2022-03-25 19:37:49.785089,66.37,0.24,49
2022-03-25 19:38:01.786752,67.50,0.24,50
2022-03-25 19:38:13.788244,67.50,0.24,50
2022-03-25 19:38:25.774480,68.62,0.25,51
2022-03-25 19:38:37.776386,69.76,0.25,52
2022-03-25 19:38:49.777733,66.37,0.24,49
2022-03-25 19:39:01.779253,68.62,0.25,51
2022-03-25 19:39:13.765416,71.01,0.26,53
2022-03-25 19:39:25.766826,72.27,0.26,54
2022-03-25 19:39:37.753413,69.76,0.25,52
2022-03-25 19:39:49.755026,73.52,0.27,55
2022-03-25 19:40:01.755959,66.37,0.24,49
2022-03-25 19:40:13.742247,67.50,0.24,50
2022-03-25 19:40:25.743565,66.37,0.24,49
2022-03-25 19:40:37.729892,64.13,0.23,47
2022-03-25 19:40:49.731273,72.27,0.26,54
2022-03-25 19:41:01.717427,65.25,0.23,48
2022-03-25 19:41:13.718726,71.01,0.26,53
2022-03-25 19:41:25.720487,69.76,0.25,52
2022-03-25 19:41:37.706726,66.37,0.24,49
2022-03-25 19:41:49.708270,66.37,0.24,49
2022-03-25 19:42:01.709546,66.37,0.24,49
2022-03-25 19:42:13.711145,68.62,0.25,51
2022-03-25 19:42:25.697290,66.37,0.24,49
2022-03-25 19:42:37.698535,65.25,0.23,48
2022-03-25 19:42:49.685335,69.76,0.25,52
2022-03-25 19:43:01.686309,68.62,0.25,51
2022-03-25 19:43:13.672822,65.25,0.23,48
2022-03-25 19:43:25.674188,69.76,0.25,52
2022-03-25 19:43:37.660318,66.37,0.24,49
2022-03-25 19:43:49.661612,65.25,0.23,48
2022-03-25 19:44:01.647864,71.01,0.26,53
2022-03-25 19:44:13.649090,68.62,0.25,51
2022-03-25 19:44:25.650477,66.37,0.24,49
2022-03-25 19:44:37.636709,71.01,0.26,53
2022-03-25 19:44:49.638039,73.52,0.27,55
2022-03-25 19:45:01.624259,65.25,0.23,48
2022-03-25 19:45:13.625661,65.25,0.23,48
2022-03-25 19:45:25.611640,66.37,0.24,49
2022-03-25 19:45:37.612908,68.62,0.25,51
2022-03-25 19:45:49.599021,64.13,0.23,47
2022-03-25 19:46:01.600347,65.25,0.23,48
2022-03-25 19:46:13.586657,67.50,0.24,50
2022-03-25 19:46:25.588078,72.27,0.26,54
2022-03-25 19:46:37.574025,69.76,0.25,52
2022-03-25 19:46:49.575365,67.50,0.24,50
2022-03-25 19:47:01.561637,67.50,0.24,50
2022-03-25 19:47:13.563070,65.25,0.23,48
2022-03-25 19:47:25.549161,68.62,0.25,51
2022-03-25 19:47:37.550252,66.37,0.24,49
2022-03-25 19:47:49.536505,71.01,0.26,53
2022-03-25 19:48:01.537759,68.62,0.25,51
2022-03-25 19:48:13.524057,66.37,0.24,49
2022-03-25 19:48:25.525625,66.37,0.24,49
2022-03-25 19:48:37.527208,69.76,0.25,52
2022-03-25 19:48:49.513448,67.50,0.24,50
2022-03-25 19:49:01.514621,71.01,0.26,53
2022-03-25 19:49:13.501017,67.50,0.24,50
2022-03-25 19:49:25.502210,71.01,0.26,53
2022-03-25 19:49:37.503384,72.27,0.26,54
2022-03-25 19:49:49.490010,66.37,0.24,49
2022-03-25 19:50:01.491521,68.62,0.25,51
2022-03-25 19:50:13.477585,65.25,0.23,48
2022-03-25 19:50:25.478769,66.37,0.24,49
2022-03-25 19:50:37.480534,66.37,0.24,49
2022-03-25 19:50:49.482006,65.25,0.23,48
2022-03-25 19:51:01.468290,65.25,0.23,48
2022-03-25 19:51:13.469866,67.50,0.24,50
2022-03-25 19:51:25.456026,72.27,0.26,54
2022-03-25 19:51:37.457600,69.76,0.25,52
2022-03-25 19:51:49.443868,73.52,0.27,55
2022-03-25 19:52:01.445309,68.62,0.25,51
2022-03-25 19:52:13.446663,73.52,0.27,55
2022-03-25 19:52:25.432766,67.50,0.24,50
2022-03-25 19:52:37.434057,68.62,0.25,51
2022-03-25 19:52:49.420275,69.76,0.25,52
2022-03-25 19:53:01.421593,65.25,0.23,48
2022-03-25 19:53:13.407789,66.37,0.24,49
2022-03-25 19:53:25.408906,69.76,0.25,52
2022-03-25 19:53:37.395455,68.62,0.25,51
2022-03-25 19:53:49.396687,66.37,0.24,49
2022-03-25 19:54:01.383064,67.50,0.24,50
2022-03-25 19:54:13.384637,68.62,0.25,51
2022-03-25 19:54:25.385858,69.76,0.25,52
2022-03-25 19:54:37.372395,73.52,0.27,55
2022-03-25 19:54:49.373621,64.13,0.23,47
2022-03-25 19:55:01.360066,66.37,0.24,49
2022-03-25 19:55:13.361390,64.13,0.23,47
2022-03-25 19:55:25.347795,68.62,0.25,51
2022-03-25 19:55:37.348891,67.50,0.24,50
2022-03-25 19:55:49.335372,64.13,0.23,47
2022-03-25 19:56:01.337089,67.50,0.24,50
2022-03-25 19:56:13.338334,66.37,0.24,49
2022-03-25 19:56:25.324454,69.76,0.25,52
2022-03-25 19:56:37.325739,67.50,0.24,50
2022-03-25 19:56:49.312065,69.76,0.25,52
2022-03-25 19:57:01.313498,68.62,0.25,51
2022-03-25 19:57:13.314649,67.50,0.24,50
2022-03-25 19:57:25.301082,66.37,0.24,49
2022-03-25 19:57:37.302286,68.62,0.25,51
2022-03-25 19:57:49.288812,66.37,0.24,49
2022-03-25 19:58:01.290301,67.50,0.24,50
2022-03-25 19:58:13.276248,66.37,0.24,49
2022-03-25 19:58:25.277631,66.37,0.24,49
2022-03-25 19:58:37.263817,65.25,0.23,48
2022-03-25 19:58:49.264993,65.25,0.23,48
2022-03-25 19:59:01.251216,67.50,0.24,50
2022-03-25 19:59:13.252673,66.37,0.24,49
2022-03-25 19:59:25.254093,71.01,0.26,53
2022-03-25 19:59:37.240013,65.25,0.23,48
2022-03-25 19:59:49.241482,65.25,0.23,48
2022-03-25 20:00:01.227904,66.37,0.24,49
2022-03-25 20:00:13.228798,65.25,0.23,48
2022-03-25 20:00:25.214843,69.76,0.25,52
2022-03-25 20:00:37.216311,67.50,0.24,50
2022-03-25 20:00:49.202709,65.25,0.23,48
2022-03-25 20:01:01.204007,67.50,0.24,50
2022-03-25 20:01:13.189952,72.27,0.26,54
2022-03-25 20:01:25.191310,67.50,0.24,50
2022-03-25 20:01:37.177595,66.37,0.24,49
2022-03-25 20:01:49.178843,64.13,0.23,47
2022-03-25 20:02:01.165568,65.25,0.23,48
2022-03-25 20:02:13.166958,67.50,0.24,50
2022-03-25 20:02:25.168399,71.01,0.26,53
2022-03-25 20:02:37.154765,67.50,0.24,50
2022-03-25 20:02:49.156062,65.25,0.23,48
2022-03-25 20:03:01.142109,66.37,0.24,49
2022-03-25 20:03:13.143540,65.25,0.23,48
2022-03-25 20:03:25.145183,71.01,0.26,53
2022-03-25 20:03:37.131591,71.01,0.26,53
2022-03-25 20:03:49.132917,67.50,0.24,50
2022-03-25 20:04:01.119012,65.25,0.23,48
2022-03-25 20:04:13.120654,69.76,0.25,52
2022-03-25 20:04:25.106561,67.50,0.24,50
2022-03-25 20:04:37.107731,71.01,0.26,53
2022-03-25 20:04:49.093865,66.37,0.24,49
2022-03-25 20:05:01.095045,66.37,0.24,49
2022-03-25 20:05:13.081251,67.50,0.24,50
2022-03-25 20:05:25.082790,68.62,0.25,51
2022-03-25 20:05:37.084261,71.01,0.26,53
2022-03-25 20:05:49.070780,68.62,0.25,51
2022-03-25 20:06:01.071979,69.76,0.25,52
2022-03-25 20:06:13.057961,68.62,0.25,51
2022-03-25 20:06:25.059426,69.76,0.25,52
2022-03-25 20:06:37.045985,67.50,0.24,50
2022-03-25 20:06:49.046915,66.37,0.24,49
2022-03-25 20:07:01.033676,69.76,0.25,52
2022-03-25 20:07:13.035293,67.50,0.24,50
2022-03-25 20:07:25.036602,66.37,0.24,49
2022-03-25 20:07:37.022878,66.37,0.24,49
2022-03-25 20:07:49.024448,69.76,0.25,52
2022-03-25 20:08:01.010606,68.62,0.25,51
2022-03-25 20:08:13.012075,64.13,0.23,47
2022-03-25 20:08:24.998339,68.62,0.25,51
2022-03-25 20:08:36.999910,69.76,0.25,52
2022-03-25 20:08:49.001296,67.50,0.24,50
2022-03-25 20:09:01.002867,67.50,0.24,50
2022-03-25 20:09:12.989082,68.62,0.25,51
2022-03-25 20:09:24.990791,66.37,0.24,49
2022-03-25 20:09:36.976808,65.25,0.23,48
2022-03-25 20:09:48.978035,67.50,0.24,50
2022-03-25 20:10:00.964267,66.37,0.24,49
2022-03-25 20:10:12.965839,72.27,0.26,54
2022-03-25 20:10:24.951894,68.62,0.25,51
2022-03-25 20:10:36.953228,66.37,0.24,49
2022-03-25 20:10:48.954681,68.62,0.25,51
2022-03-25 20:11:00.940983,67.50,0.24,50
2022-03-25 20:11:12.942204,67.50,0.24,50
2022-03-25 20:11:24.928729,68.62,0.25,51
2022-03-25 20:11:36.930085,66.37,0.24,49
2022-03-25 20:11:48.916685,67.50,0.24,50
